id,text,sentiment,aspect
2095,vui nhộn và hài hước .,positive,noi_chung
2096,"thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay , vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác , vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức , không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ .",negative,ky_nang_giang_day
2097,"giảng viên tận tâm , giảng dạy có chất lượng .",positive,hanh_vi
2098,"giảng viên rất tận tâm , nhiệt tình trong công tác giảng dạy .",positive,hanh_vi
2099,"thiếu nhiệt tình với sinh viên , phần lớn lên lớp đưa đề cho sinh viên tự làm và không có gợi ý cũng như tạo điều kiện tốt nhất cho sinh viên .",negative,ky_nang_giang_day
2100,"cô thường xuyên cho nghỉ học ( kể cả học bù ) , tiếng anh còn nhiều sai sót trong cả phát âm lẫn phần viết .",negative,hanh_vi
2101,kỹ những chương cuối .,neutral,noi_chung
2102,cô wzjwz244 nhiệt tình giảng dạy và chú tâm đến tâm lý của sinh viên .,positive,hanh_vi
9,"thầy cho làm rất thực tế , rất hữu ích đối với sinh viên , giúp sinh viên tự tìm tòi rất nhiều , nhiều hơn so với việc dạy lý thuyết nhàm chán .",positive,ky_nang_giang_day
2103,nhiệt tình trong công tác giảng dạy .,positive,hanh_vi
2104,cần chú ý khắc phục .,negative,noi_chung
2105,cô đưa ra nhiều hướng giải quyết khi sinh viên gặp vấn đề với đồ án !,positive,hanh_vi
2106,"giáo viên nói hơi nhỏ , rất khó nghe , và hiểu được bài .",negative,ky_nang_giang_day
2107,"thầy khá nhiệt tình , các nội dung giảng dạy của thầy là những câu chuyện thực tế mà thầy trải qua vì vậy tụi em thích thú hơn .",positive,hanh_vi
2108,"lần được học thầy , thấm nhiều thứ quá .",positive,ky_nang_giang_day
2109,"cô là người dạy hay nhất , nhiệt tình nhất , tận tâm vì sinh viên nhất mà mình từng biết .",positive,ky_nang_giang_day
2110,do thời hạn có hạn và sinh viên đi học nên giảng viên chưa quan tâm được hết tất cả sinh viên .,negative,hanh_vi
2111,kêu thầy hướng dẫn mà không chịu chỉ .,negative,hanh_vi
2112,lên được 1 buổi .,negative,noi_chung
2113,giảng viên có nhiều kinh nghiệm .,positive,kinh_nghiem
1495,"ngoài những kiến thức trên lớp , thầy còn hướng dẫn và giảng dạy nhiều kiến thức mới , hỗ trợ tụi em rất nhiều trong quá trình hoàn thành đồ án .",positive,kien_thuc
2114,"dạy tốt , nhiệt tình , truyền đạt tốt .",positive,ky_nang_giang_day
2115,"nhiệt tình , giảng bài dễ hiểu .",positive,hanh_vi
892,môn học hơi khó hiểu nên cập nhật giáo trình .,negative,ky_nang_giang_day
2116,"các nội dung môn học thầy triển khai không đúng theo khung , mới vào mà thầy dạy servlet thì rất khó hiểu , sinh viên có góp ý qua thầy chủ nhiệm nhưng vẫn không thay đổi .",negative,hanh_vi
2117,hài lòng nhất là đúng giờ .,positive,hanh_vi
2118,cô rất nhiệt tình trong việc truyền đạt kiến thức cũng như sẵn sàng trả lời mọi thắc mắc của sinh viên .,positive,hanh_vi
2119,"giáo viên dạy tân tâm , nhiệt tình , dễ hiểu .",positive,hanh_vi
2120,lên lớp và giảng dạy hiệu quả .,positive,ky_nang_giang_day
2121,giảng viên không đảm bảo giờ lên lớp và không cung cấp tài liệu trên moodle .,negative,hanh_vi
2122,ít bài tập ôn tập .,negative,bai_tap
28,lớp của em do đa số các bạn trầm tính nên đối với bọn em cô là một người rất giỏi và giải đáp đầy đủ cho bọn em .,positive,ky_nang_giang_day
2123,chỉ dẫn cách giải bài tập rõ ràng .,positive,ky_nang_giang_day
2124,"thầy rất vui vẻ và nhiệt tình , chơi ra chơi học ra học .",positive,hanh_vi
2125,"cô rất nhiệt tình , giảng bài khá hay .",positive,hanh_vi
2126,giáo viên nói tiếng hơi khó nghe .,negative,ky_nang_giang_day
2127,cách cô giảng rất nhiệt tình .,positive,hanh_vi
2128,"cách giảng dạy đơn giản , ngắn gọn nhưng dễ tiếp thu .",positive,ky_nang_giang_day
2129,giữa sinh viên và giảng viên chưa có sự trao đổi gắn kết .,negative,hanh_vi
2130,tệ đến mức không tả được .,negative,noi_chung
2131,"ân cần , tận tụy .",positive,hanh_vi
2132,"giảng viên nhiệt tình trong giảng dạy , hệ thống tài liệu học tập được update tốt .",positive,hanh_vi
2133,"thầy dạy kỹ , tận tâm , vui tính .",positive,ky_nang_giang_day
2134,"dạy không lan man mà cần tập trung những vấn đề quan trọng , hệ thống kiến thức cho sinh viên nắm kỹ và làm bài tập nhuần nhuyễn hơn , cho bài tập nhưng cần phải sửa bài !",negative,bai_tap
2135,nhạt nhẽo và khá nhảm .,negative,noi_chung
2136,"seminar thì lung tung , không rõ ràng .",negative,chuong_trinh_hoc
2137,giáo viên giảng dạy tận tình và cho làm nhiều bài tập tại lớp .,positive,bai_tap
2138,thầy dạy rất dễ hiểu sinh động .,positive,ky_nang_giang_day
2139,nói ngắn gọn dễ hiểu .,positive,ky_nang_giang_day
2140,"đề nghị giáo viên dạy đúng giáo trình môn học do nhà trường đưa ra , phần thi giữa kỳ thầy không dạy heapsort nhưng thi lại ra câu này 4 điểm .",negative,ky_nang_giang_day
2141,chúc thầy có một học kỳ khác thành công hơn với môn học hiện tại .,positive,noi_chung
2142,dạy quá tệ .,negative,ky_nang_giang_day
2143,slide trình chiếu đã quá cũ không cập nhật thông tin mới .,negative,cung_cap_tai_lieu
2144,cô thân thiện và rất nhiệt tình .,positive,hanh_vi
2145,"thầy dễ tính thoải mái , vui tính , nhiệt tình .",positive,hanh_vi
2146,trao đổi nhiều với sinh viên .,positive,hanh_vi
978,"tạo nhiều điều kiện để học sinh lấy điểm cộng , giáo án ngắn gọn , dễ hiểu .",positive,ky_nang_giang_day
2147,phản hồi nhanh các thắc mắc của sinh viên .,positive,hanh_vi
2099,"thiếu nhiệt tình với sinh viên , phần lớn lên lớp đưa đề cho sinh viên tự làm và không có gợi ý cũng như tạo điều kiện tốt nhất cho sinh viên .",negative,hanh_vi
2148,thầy rất vui tính và dễ gần .,positive,hanh_vi
2149,dạy và ôn tập tận tình .,positive,hanh_vi
2150,"giảng viên cần chú ý thêm về vấn đề lịch thi speaking , thông báo cho sinh viên biết và chuẩn bị trước nội dung thi .",negative,hanh_vi
2151,"giảng viên dạy nhiệt tình , tận tâm .",positive,hanh_vi
168,"thầy cần quyết đoán hơn , chuẩn bị kỹ tài liệu và dạy nhanh , đủ hơn chút .",negative,ky_nang_giang_day
2152,"thầy giảng hay , hướng dẫn giải bài tập chuẩn , có chuyện vui nghe thú vị .",positive,ky_nang_giang_day
2153,giảng viên khuyến khích sinh viên tự tìm hiểu .,positive,ky_nang_giang_day
2154,giảng viên ôn thi chuẩn xác .,positive,ky_nang_giang_day
2155,"giảng viên dễ thương , truyền đạt kiến thức tốt , dễ hiểu .",positive,ky_nang_giang_day
2156,hoạt động giảng dạy logic và dễ hiểu không có gì để ý kiến .,positive,ky_nang_giang_day
2157,thời gian deadline cho bài tập nên là cuối ngày của buổi dạy tiếp theo hiện nay là 11h55 trước ngày học vì có thể cần lên lớp để trao đổi những vấn đề phát sinh trong lúc làm bài tập để sửa đổi .,positive,de_xuat
2158,"xét điểm quá trình và giữa kỳ thì lại không công bằng , chủ cần đứng lên hỏi là có ngay điểm cộng , nhắc nhở cái sai của thầy là có điểm .",negative,hanh_vi
2159,cách giảng dạy của cô rất hiệu quả .,positive,ky_nang_giang_day
2160,nội dung giảng dạy của giảng viên còn sơ sài .,negative,kien_thuc
2161,không khí học tập thoải mái và hiệu quả .,positive,noi_chung
2162,nhưng thầy cũng cho thời gian hỏi lại những điều chưa hiểu .,positive,hanh_vi
2163,thầy dạy tận tình dễ hiểu .,positive,hanh_vi
2164,chân thành cảm ơn thầy .,positive,noi_chung
2165,"thầy dạy rất hay , rất tốt với sinh viên .",positive,hanh_vi
2166,"cập nhật bài giảng trên trang coursedotuitdotedudotvn đầy đủ , có bài tập hàng tuần .",positive,cung_cap_tai_lieu
2167,"thầy dạy nhiệt tình tạo không khí cho học sinh , giảng cặn kẽ chi tiết , cho nhiều bài tập giúp học sinh hiểu bài và tự học .",positive,ky_nang_giang_day
2168,"nhiệt tình , chỉ bảo hết mình .",positive,ky_nang_giang_day
2169,"cô rất nhiệt tình , bài giảng dễ hiểu .",positive,ky_nang_giang_day
2170,giảng viên đến đúng giờ và luôn điểm danh sau đó khoảng 5 phút .,positive,hanh_vi
2171,"dạy rất từ từ , chi tiết , cho nhiều bài tập .",positive,ky_nang_giang_day
2172,ít thấy giảng viên xuất hiện .,negative,hanh_vi
2173,em chưa gặp thầy lần nào .,neutral,noi_chung
2174,hầu như không có vấn đề gì không hài lòng .,positive,noi_chung
2175,"cô dạy rất hay và nhiệt tình , rất dễ hiểu .",positive,ky_nang_giang_day
2176,"thầy giảng dạy nhiệt tình , tận tụy , tận tình hướng dẫn .",positive,hanh_vi
2177,không có gì để không hài lòng .,positive,noi_chung
2178,còn nhiều thiếu sót nhỏ .,negative,noi_chung
2179,"cách trình bày , diễn đạt kiến thức chưa được tốt .",negative,ky_nang_giang_day
2180,hài lòng về mọi mặt của giảng viên .,positive,kien_thuc
2181,giảng viên trẻ nên tạo sự gần gũi với sinh viên .,negative,hanh_vi
2182,tạo bầu không khí thoải mái cho sinh viên .,positive,hanh_vi
2183,"giảng viên thực hiện giảng dạy nghiêm túc , dễ hiểu , dễ tiếp thu , có nhiều buổi làm bài tập , sửa bài tập để ôn tập cho các kỳ kiểm tra , nghỉ bù đều có thông báo .",positive,ky_nang_giang_day
2184,hy vọng thầy có thể hướng dẫn tốt hơn các kỹ năng của môn học .,positive,de_xuat
2185,"cung cấp kiến thức rộng , chính xác .",positive,kien_thuc
2186,thầy giáo dạy nhiệt tình giúp tiếp cận kiến thức tốt .,positive,hanh_vi
2187,"cô dạy rất nhiệt tình , cung cấp thông tin đầy đủ nhưng vẫn tạo điều kiện cho sinh viên tìm hiểu thêm .",positive,hanh_vi
532,"cô dạy hay , vui .",positive,hanh_vi
2188,điều em không hài lòng nhất là đôi lúc giảng bài hơi nhanh .,negative,ky_nang_giang_day
2189,"giảng viên tận tình , có kinh nghiệm sư phạm .",positive,hanh_vi
2190,hướng dẫn thực hành nhiệt tình .,positive,hanh_vi
2191,"nhiệt tình , tận tâm , giải đáp các thắc mắc một cách nhanh chóng và dễ hiểu .",positive,hanh_vi
2192,đề cương đầy đủ .,positive,cung_cap_tai_lieu
2193,tận tâm đối với sinh viên .,positive,hanh_vi
2194,cô dạy khá khó hiểu cách truyền đạt không rõ ràng .,negative,ky_nang_giang_day
2195,rất hài lòng nên không có gì không hài lòng .,positive,noi_chung
2196,hòa đồng .,positive,hanh_vi
2197,tuần cuối trước khi kỳ thi cuối kỳ được diễn ra thầy nghỉ mà không báo trước .,negative,hanh_vi
2198,thầy dạy rất nhanh .,negative,ky_nang_giang_day
2199,"thầy dạy rất nhiệt tình và tận tâm , quan tâm nhiều đến học sinh .",positive,hanh_vi
2200,giáo viên thờ ơ dạy cho có .,negative,hanh_vi
2201,"giảng viên rất nhiệt tình , phương pháp giảng dạy hay , sinh viên nắm bắt kiến thức ngay trên lớp .",positive,ky_nang_giang_day
925,"giảng viên dạy rất hay , bài tập khá đa dạng , đi thi nắm vững được các dạng nên không cần học tủ , thầy rất nhiệt tình .",positive,hanh_vi
2202,"thầy giảng rất hay , dễ hiểu .",positive,ky_nang_giang_day
2203,"slide tài liệu các chương thường không có , hoặc thường rất ít các bài tập mà chỉ tập trung vào slide ôn tập cuối kỳ fraction giữa kỳ .",negative,bai_tap
2204,bài giảng sống động .,positive,ky_nang_giang_day
1873,cô dạy hay và nhiệt tình với sinh viên .,positive,hanh_vi
2205,đề nghị nhập chung cả 2 lớp lại học thực hành vì số lượng sinh viên quá ít .,negative,chuong_trinh_hoc
2206,"giảng dạy có tâm huyết với học sinh , và giảng hiệu quả .",positive,hanh_vi
2207,"giảng viên nhiệt tình , tận tâm đới với sinh viên .",positive,hanh_vi
2208,"cô dễ thương gần gũi với học sinh , truyền đạt kiến thức tốt , dạy dễ tiếp thu .",positive,ky_nang_giang_day
2209,"giải đáp các thắc mắc của sinh viên , hướng dẫn , theo dõi và giám sát sinh viên trong lúc thực hành .",positive,hanh_vi
2210,phương pháp dạy của thầy thực sự hiệu quả và cuốn hút .,positive,ky_nang_giang_day
2211,chỉ có 1 điểm em không hài lòng đó là đề thi cuối kỳ vô cùng dài .,negative,cham_diem
2212,"thầy vui tính , chuyên môn vững .",positive,hanh_vi
2213,còn một điều nữa .,neutral,noi_chung
2214,"nhiều bài tập , sát với chương trình học và thi .",positive,bai_tap
2215,"giảng viên nhiệt tình , hay sửa lỗi cho sinh viên .",positive,hanh_vi
2216,giảng dạy không tập trung vào chuyên môn .,negative,ky_nang_giang_day
2217,"giảng viên không giới thiệu về nội dung học và kiểm tra ( thi ) , nội dung kiểm tra ( thi ) quá dài so với thời gian làm và phân bố điểm không phù hợp .",negative,hanh_vi
2218,"giáo viên vui tính , dạy dễ hiểu .",positive,ky_nang_giang_day
1699,"giáo viên tận tình , dạy truyền đạt tốt .",positive,ky_nang_giang_day
2219,giảng viên có thể giải nhiều bài tập và giảng kỹ ở mỗi dạng để sinh viên nắm được bài .,positive,ky_nang_giang_day
2220,"thầy dạy tâm huyết , giỏi , truyền đạt được cảm hứng học tập và nghiên cứu cho sinh viên .",positive,hanh_vi
2221,nhưng mong cô giảm tải bớt phần đồ án .,negative,bai_tap
2222,cần bổ sung phần kiến thức pattern severside .,positive,de_xuat
2223,"giảng viên giảng dạy tận tình , áp dụng bài học vào thực tế .",positive,kinh_nghiem
2224,"dạy nhiệt tình , thêm kiến thức bên ngoài .",positive,ky_nang_giang_day
2225,slide bài giảng đầy đủ và có bài tập về nhà .,positive,cung_cap_tai_lieu
2226,cô dạy hay và dễ hiểu và rất nhiệt tình .,positive,ky_nang_giang_day
2227,điều em hài lòng nhất đó là thầy đi rất đúng giờ và không dạy quá nhanh .,positive,hanh_vi
2228,"giảng viên dạy lý thuyết và thực hành cần thống nhất với nhau về nội dung đã được giảng dạy qua mỗi tuần , tránh trường hợp thực hành trước khi học lý thuyết .",negative,ky_nang_giang_day
2229,"thầy dạy hay , không khí vui vẻ và tận tình giải đáp mọi thắc mắc .",positive,ky_nang_giang_day
2230,"thầy vui tính , giảng bài hấp dẫn , mới mẻ .",positive,hanh_vi
2231,hoạt động tổ chức thuyết trình .,neutral,noi_chung
2232,"cô nên trau chuốt lại slide môn học , vì nó được dịch rất khó hiểu và cả sai chính tả nữa .",negative,cung_cap_tai_lieu
2233,giảng viên chấm bài thi hơi khó .,negative,cham_diem
2234,để ra hơi khó .,negative,noi_chung
2096,"thầy cho nghỉ quá nhiểu mà không sắp xếp giáo viên dạy thay , vì vậy dẫn tới việc học bù liên tiếp vào những ngày cuối , khi mà chúng em phải ôn tập những kiến thức khác , vẫn có một số buổi thông báo học bù nhưng sau đó lại thông báo nghỉ đột đột , dẫn tới bị ùn kiến thức , không ai ăn được một vạ gạo một ngày cả tên môn học là "" nhập môn công nghệ phần mềm "" nhưng kiến thức và cách đánh giá năng lực học sinh quá nặng nề , nếu là sinh viên các khoa như phần mềm , hệ thống thì có thể hiểu được , nhưng với những sinh viên khoa khoa học máy tính như chúng em vì đây là môn học bắt buộc thì thật là quá sức và những kiến thức thầy nói quá lạc lõng , mơ hồ .",negative,hanh_vi
2235,để sinh viên tự nghiên cứu quá nhiều .,negative,chuong_trinh_hoc
2236,"thầy dạy tận tâm , truyền đạt tốt .",positive,hanh_vi
2237,"giáo viên dạy khó hiểu , sinh viên không tiếp thu được .",negative,ky_nang_giang_day
2238,buổi học cuối đợt thi giữa kỳ được thông báo nghỉ và lịch bù trên da nhưng thời gian thông báo quá trễ .,negative,chuong_trinh_hoc
2239,"vui vẻ , dễ hiểu .",positive,noi_chung
2240,khi sinh viên hỏi phải có câu trả lời chính xác không được bỏ qua những câu hỏi của sinh viên .,negative,hanh_vi
1770,"nhiệt tình , đề cương đầy đủ .",positive,hanh_vi
2241,"thầy dạy rất nhiệt tình nhưng bị lố giờ nhiều quá , môn học có 4 tiết nhưng lúc nào cũng gần như là 5 tiết .",positive,hanh_vi
2242,"giảng viên dạy dễ hiểu , sát nội dung .",positive,kien_thuc
2243,cô nên thêm phần điểm đi học thực hành .,negative,cham_diem
2244,"nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng của oop không phổ biến và hướng dẫn cụ thể nội dung và phương pháp thực hành không nhiệt tình .",negative,hanh_vi
2245,"vui vẻ , hài hòa , giảng dạy tích cực .",positive,hanh_vi
2246,"thầy vui vẻ , nhiệt tình , khả năng sư phạm tốt .",positive,ky_nang_giang_day
615,cô giảng dạy hay truyền đạt được kiến thức đến sinh viên .,positive,kien_thuc
2247,giảng viên giảng dạy theo đúng thời gian môn học .,positive,ky_nang_giang_day
2248,cô dạy giọng hơi đều đều cho nên dễ ngủ .,negative,ky_nang_giang_day
2249,"giảng viên hiền lành , dễ trao đổi với sinh viên .",positive,hanh_vi
2250,thấy dạy rất hay nhiệt tình .,positive,ky_nang_giang_day
2251,tóm lại em rất hài lòng .,positive,noi_chung
2252,"dạy hay , tận tâm .",positive,hanh_vi
2253,thầy tận tình và đưa ra những video cụ thể giúp sinh viên hiểu sâu và có tầm nhìn trong tương lai của các ngành công nghệ thông tin .,positive,ky_nang_giang_day
2254,"giọng điệu khi nói hơi nhanh khó nghe , khả năng truyền đạt chưa tốt .",negative,ky_nang_giang_day
2255,"thầy giảng bài ít trong khi kiến thức rất nhiều , chủ yếu bảo sinh viên lên google tìm rồi học , bài tập thực hành không đồng nhất với bài học lý thuyết , toàn thực hành trước cả bài học .",negative,hanh_vi
2256,"tuy nhiên cô nên cân nhắc lại về số lượng yêu cầu đối với sinh viên để sinh viên không bị khớp vì quá nhiều dẫn đến làm qua loa cho có , như vậy thì kết quả lại không tốt .",negative,bai_tap
2257,"giảng viên tận tình , khả năng truyền đạt cao .",positive,ky_nang_giang_day
2258,dễ buồn ngủ .,negative,noi_chung
2259,"giảng viên giảng dạy dễ hiểu , cho bài tập và ví dụ hay , sát với bài .",positive,bai_tap
2260,hơi khó .,negative,noi_chung
2261,"lớp học rộng rãi , giãng viên dạy nhiệt tình .",positive,thiet_bi_day_hoc
2262,"chi tiết , dễ hiểu .",positive,noi_chung
2263,cô dạy rất tuyệt .,positive,ky_nang_giang_day
1879,"tích cực , nhiệt tình giảng dạy .",positive,ky_nang_giang_day
2264,"cách diễn đạt dễ hiểu , vui vẻ , tận tình với học sinh .",positive,ky_nang_giang_day
2265,thầy luôn chủ động tạo tranh luận và kiểm tra bài tập đầu giờ để sinh viên dễ dàng nắm bắt kiến thức .,positive,ky_nang_giang_day
2266,"giảng viên nhiệt tình , truyền đạt tốt .",positive,hanh_vi
2267,thầy ra bài tập nhiều nâng cao năng lực thực hành .,positive,bai_tap
944,thầy nhiệt tình giúp đỡ bọn em và chấm bài cũng không thiên vị .,positive,hanh_vi
1839,"cô dạy rất nhiệt tình và tài liệu của cô rất cụ thể dễ hiểu , cô hướng dẫn rất tận tình .",positive,hanh_vi
2268,cô lấy ví dụ thực tế thì đừng có liên quan nhiều quá đến quan điểm cá nhân ghen ăn tức ở của cô với người khác như ví dụ cô nói một người đại gia bỏ tiền tỷ tổ chức sinh nhật cho vợ họ thay vì đi làm từ thiện hay các thứ khác .,negative,ky_nang_giang_day
2269,"dạy dễ hiểu , không bị rối .",positive,ky_nang_giang_day
2270,dạy nhiệt tình nhiều bài tập .,positive,hanh_vi
2271,giảng viên rất tận tâm trong việc giảng dạy .,positive,hanh_vi
2272,sự thân thiện và tận tình .,positive,hanh_vi
2273,chép bài nhiều .,negative,bai_tap
2274,"thường xuyên vào lớp muộn , 8h mới vào tới lớp .",negative,hanh_vi
2275,"đúng giờ , sử dụng thời gian hiệu quả .",positive,ky_nang_giang_day
2276,"cô dạy rất tận tâm , nhiệt tình .",positive,hanh_vi
2277,dạy tận tình và sử dụng nhiều bài tập demo giúp sinh viên hiểu rỏ hơn về bài học .,positive,ky_nang_giang_day
2278,"giảng viên nghỉ dạy quá nhiều , mỗi lần nghỉ chỉ báo trước sớm nhất 1h , có khi còn báo sau khi kết thúc buổi học , trong khi nhiều bạn đã đang ngồi trên xe bus đến trường rồi , làm sao cập nhật thông tin kịp .",negative,hanh_vi
2279,cô dạy hay nhiệt tình .,positive,ky_nang_giang_day
2280,"thầy nên dạy đừng phụ thuộc vào slide , cho thêm nhiều ví dụ để sinh viên cảm thấy hứng thú hơn .",negative,ky_nang_giang_day
2281,"gần gũi , thân thiện với sinh viên , khả năng truyền đạt kiến thức tốt .",positive,hanh_vi
2282,"tuyệt vời , thầy rất tận tâm , đến giờ rất đúng chính xác đên từng phút , giảng bài rất kỹ , khi sinh viên nhờ thầy giảng lại thầy sẵn sàng giảng và giúp đỡ tận tình .",positive,hanh_vi
2283,"giảng viên giảng dạy nhiệt tình , có nhiều bài tập hay .",positive,bai_tap
2284,thầy dạy giỏi .,positive,ky_nang_giang_day
2285,"giảng viên lên lớp đúng giờ , cho nhiều bài tập hay và bổ ích .",positive,bai_tap
2286,cô dạy vui kỹ năng nhiệt tình .,positive,hanh_vi
2287,em thật sự rất thích phong cách dạy học của cô wzjwz146 .,positive,ky_nang_giang_day
2288,"thầy dạy hay , kiến thức thầy có rất nhiều .",positive,kien_thuc
2289,đa số sinh viên tự học và không liên hệ đến giảng viên thực hành .,negative,hanh_vi
2290,"chưa học kiểm thử , bắt làm test thì sao mà làm ?",negative,kien_thuc
2291,cảm ơn cô .,positive,noi_chung
2292,giảng viên không có cách giải quyết gì mà vẫn cho làm bài tập nộp tại chỗ như bình thường .,negative,hanh_vi
2293,"em xin có kiến nghị là nội dung môn học nên gắn bó hơn với nội dung các bài tiểu luận , kiểm tra .",positive,de_xuat
2294,"giáo viên dạy kỹ càng , dễ hiểu .",positive,ky_nang_giang_day
2295,"dạy dễ hiểu , nhiệt tình với sinh viên .",positive,ky_nang_giang_day
2296,"giảng viên nhiệt tình , giải nhiều bài tập .",positive,hanh_vi
459,"thầy dạy dễ hiểu , tận tâm nhiệt tình với sinh viên .",positive,hanh_vi
2297,"nên tăng thời lượng thực hành để đủ thời gian cho giảng viên hướng dẫn thực hành hướng dẫn đầy đủ cho sinh viên , môn này là môn quan trọng trước khi vào chuyên ngành .",positive,de_xuat
2298,tăng cường phần nghe và viết .,neutral,de_xuat
2299,"giáo viên nghỉ không thông báo nhiều lần , ảnh hưởng tới thời gian và công sức của sinh viên .",negative,hanh_vi
249,"những sinh viên được lòng giảng viên trên lớp sẽ qua môn một cách dễ dàng , còn những sinh viên còn lại chỉ cần sai sót nhỏ sẽ rớt môn .",negative,hanh_vi
2300,giảng viên phân tích rõ một vài vấn đề giúp hiểu rõ hơn về các ngành fraction khoa .,positive,ky_nang_giang_day
2301,sự nhiệt tình giải đáp mọi thắc mắc của sinh viên .,positive,hanh_vi
2302,"thầy giảng mà bảo tự mò trên mạng rồi nói lại cho thầy , cách giảng dạy khá mơ hồ khó hiểu , không chi tiết .",negative,ky_nang_giang_day
2303,không thấy đi thực hành buổi nào !,negative,kinh_nghiem
2304,giáo viên dạy nhiệt tình và dễ hiểu .,positive,hanh_vi
2305,vui vẻ với sinh viên .,positive,hanh_vi
2306,phong cách giảng dạy khá hay .,positive,ky_nang_giang_day
2307,thầy dạy rất là chi tiết và tận tâm với sinh viên .,positive,hanh_vi
2308,giảng dạy kết hợp bài tập rất hay và rất dễ nhớ bài vừa mới được dạy !,positive,bai_tap
2309,thầy giảng dạy rất lôi cuốn và dễ hiểu .,positive,ky_nang_giang_day
2310,"các tiết thực hạnh hay , thực tế , không khí vui vẻ .",positive,hanh_vi
2311,"cô nhiệt tình , hoà đồng với học sinh .",positive,hanh_vi
2312,phương pháp giảng bài của thầy khiến sinh viên dễ dàng tiếp thu được kiến thức .,positive,ky_nang_giang_day
2313,"giảng viên nhiệt tình giảng dạy , các bài tập đa dạng phù hợp với lý thuyết .",positive,hanh_vi
2314,em xin cảm ơn những buổi học quý báu của thầy .,positive,ky_nang_giang_day
2315,"dễ hiểu , vui tính .",positive,hanh_vi
2316,"giảng viên truyền đạt chưa tốt , không gây hứng thú cho sinh viên .",negative,hanh_vi
2317,"chào quý thầy cô , phương pháp học tập mới cdio em cảm thấy được áp dụng không hợp lý , ví dụ tuần này thầy wzjwz39 đang dạy vấn đề đó , do kiến thức còn nhiều nên sinh viên chưa nắm , đến tuần sau thầy toàn vào lại dạy một kiến thức hoàn toàn khác .",negative,ky_nang_giang_day
2318,"giảng viên dạy dễ hiểu , nhiệt tình , slide bài giảng đầy đủ , hoạt động học tập sôi nổi .",positive,ky_nang_giang_day
966,"bài giảng hay , bài tập đầy đủ .",positive,ky_nang_giang_day
2319,thầy vui tính trong việc dạy .,positive,hanh_vi
2320,"quan tâm đến sinh viên rất nhiều , có bày nhiều trò chơi hỗ trợ giảng dạy .",positive,hanh_vi
2321,thầy luôn đến lớp đúng giờ và giảng dạy nhiệt tình .,positive,hanh_vi
2322,"có em nào có muốn hỏi hay thắc mắc gì không "" đó là câu mà giảng viên hay nói nhưng thực sự đa số sinh viên không biết gì để hỏi thì khó mà hỏi được .",negative,hanh_vi
2323,"hay nghỉ nhiều buổi , đôi khi lại không có thông báo trước .",negative,hanh_vi
2324,ân cần giải đáp thắc mắc của sinh viên .,negative,hanh_vi
2325,tóm lại đề thi 50% là kiến thức về mạng chủ yếu không tập trung vào hệ điều hành linux .,negative,chuong_trinh_hoc
2326,"giảng viên rất vui tính , giảng dạy nhiệt tình , chi tiết cho sinh viên .",positive,ky_nang_giang_day
2327,"thầy nhiệt tình trong quá trình giảng dạy , có thêm video cho học sinh về tự học thêm .",positive,hanh_vi
2328,"giảng viên dạy dễ hiểu , hướng dẫn bài tập cụ thể .",positive,ky_nang_giang_day
2329,"không áp dụng vào đời sống nhiều , phân chia thời gian học chưa hợp lý .",negative,chuong_trinh_hoc
648,"sau khi làm xong các project của thầy thì thấy level mình tăng lên hẳn , rất quý thầy và gặp lại ở các môn sau .",positive,hanh_vi
2330,sự nhiệt tình tận tâm .,positive,hanh_vi
2331,"cô thường xuyên bổ trợ kiến thức cho sinh viên về các kỹ năng nghe , nói đọc viết .",positive,ky_nang_giang_day
2332,ít chú trọng phần ngữ pháp .,negative,chuong_trinh_hoc
2333,đôi khi giảng dạy quá nhiệt tình mà quên mất cả thời gian ( hết giờ học giảng viên vẫn dạy thêm 10 - 15 phút ) .,negative,ky_nang_giang_day
2334,"đây là một thực hành và là một môn khó , có số tín chỉ bằng 2 lý thuyết nên giảng viên cần giảng một cách khái quát về bài học trước để sinh viên về nhà có thể tự thực hành , chứ chiếu đề lên và bắt sinh viên làm thì bị trống kiến thức .",negative,ky_nang_giang_day
2335,em cảm thấy không có gì không hài lòng cả vì thầy dạy hay .,positive,ky_nang_giang_day
2336,"giảng viên rất nhiệt tình , phần kiến thức giảng dạy cũng rất mới và thú vị .",positive,hanh_vi
2337,giảng viên giảng dạy tân tâm .,positive,hanh_vi
2338,"những bài giảng thiết thực , kèm theo những hình thức học tập mới lạ làm cho sinh viên cảm thấy bớt căng thắng khi học .",positive,ky_nang_giang_day
2339,bài tập nhiều và giảng dạy nhiệt tình .,negative,bai_tap
