sentence,sentiment,topic
giáo viên phân bố thời gian dạy không rõ ràng .,0,0
thầy ít cho bài tập .,0,0
cần nhắc lại kiến thức cơ bản trước khi bước vào bài giảng mới .,0,0
"tận tâm , đi đúng giờ , dạy dễ hiểu .",2,0
"giảng viên vui vẻ , nhiệt tình , dạy dễ hiểu .",2,0
thầy không post bài giảng lên website môn học .,0,0
thời gian giải bài tập với sinh viên chưa nhiều .,0,1
"giảng viên tận tâm , nhiệt tình , vui vẻ , giảng hay , lôi cuốn .",2,0
"giảng viên dạy nhanh , đôi khi không bắt kịp bài .",0,0
"thầy dạy quá nhanh , dồn kiến thức quá nhiều , phương pháp giảng chưa hợp lý .",0,0
giảng viên cần nhiệt tình và tích cực hơn nữa trong khi truyền đạt tới sinh viên .,0,0
"giọng cô dễ nghe , giảng bài dễ hiểu .",2,0
cô rất vui vẻ khi dạy trên lớp .,2,0
tạo động cơ học tập lâu dài .,2,0
"cần thêm nhiều thông tin , tài liệu về môn học .",0,1
giảng viên nhiệt tình giúp đỡ sinh viên học tập .,2,0
có nhiều ví dụ hay .,2,1
thầy nên cho phân nhóm làm bài tập về nhà .,0,0
"đề thi quá chú trọng vào từ vựng , ngữ pháp .",0,1
thầy có đăng bài tập lên hệ thống môn học .,2,0
"cô rất chu chu đáo , tận tình , giảng bài hay , truyền đạt được mọi kiến thức .",2,0
"cô hiền , quan tâm nhiều đến lớp .",2,0
cần đa dạng hóa bài tập hơn .,0,1
nhưng bài tập hơi khó .,0,0
"giáo viên của lớp thường xuyên thay đổi , không đồng nhất , nhiều hôm nghỉ học không thông báo trước .",0,0
biết về các công cụ quản lý cấu hình và quản lý dự án theo agile .,1,3
phần thực hành ít có liên quan đến phần lý thuyết .,0,1
"cô dạy chưa tập trung dạy thực hành cho sinh viên , không giảng giải nội dung thực hành .",0,0
mong thầy có thể hướng dẫn thêm khi làm project .,0,0
"thầy giảng bài rất kỹ , sát vào vấn đề và dễ hiểu .",2,0
không có sự đồng bộ giữa giảng viên thực hành và giảng viên lý thuyết .,0,1
chưa gây được hứng thú trong quá trình học .,0,1
slide cô chuẩn bị rất hay lý thuyết rất chi tiết .,2,1
cô hay yêu cầu học sinh phải làm bài tập đầy đủ .,2,0
giáo viện rất nhiệt tình với sinh viên .,2,0
phòng học khác phải có màn che .,0,2
tận tình với học sinh !,2,0
không sửa bài chi tiết vì nghĩ nó dễ so với học sinh .,0,0
hoặc không phân nhóm nhưng vẫn nên cho đề tài để sinh viên tìm hiểu .,0,1
cô giảng dạy tận tâm và cho nhiều bài tập và lời giải chi tiết .,2,0
không có đủ ổ cắm điện sử dụng .,0,2
"thầy dạy tận tâm , nhiệt tình , vui vẻ , thân thiện với sinh viên .",2,0
giảng viên nên cho sinh viên làm bài tập nhiều lên .,0,0
có thể chưa phù hợp nhưng ý kiến cá nhân của em là doubledot nên thực hành theo phương thức 2 để có thể ứng dụng các lý thuyết được học trên lớp lên các thiết bị thật .,0,1
"vote cô , cô dạy hay , cho điểm cao .",2,0
rất hiểu tâm lý các bạn sinh viên ngoài ra còn có những giờ học thật sự thú vị .,2,0
"cô là một giảng viên vô cùng tâm huyết , tận tâm và thương sinh viên .",2,0
thường xuyên nghỉ không thông báo trước và đi trễ .,0,0
"dạy kỹ , dạy nhiệt tình .",2,0
"phòng máy chất lượng còn thấp , cấu hình yếu và bị nhiễm virus , một số kit không nhận driver hoặc bị hư , thiếu kit và phòng thực hành còn nhỏ .",0,2
lớp trưởng quản lý 19 - 20 nhóm trong lớp đòi hỏi lớp trưởng phải có kiến thức tốt và trách nhiệm .,0,1
"thầy dạy hay , kiến thức dồi dào .",2,0
"bài tập thực hành đa đạng , dễ hiểu .",2,1
thầy đến lớp rất đúng giờ và cho sinh viên ra về cũng rất hợp lý .,2,0
nhiệt tình chỉ dạy cho sinh viên .,2,0
cho thi giữa kỳ .,1,1
tuần sau khi sinh viên ý kiến lên phòng công tác sinh viên mới có giảng viên khác đến thay thế .,0,0
phục vụ ở mảng nào cho công việc sau này !,1,3
giảng viên cho làm nhiều bài tập liên quan đến bài học .,2,0
"sự tận tâm của thầy , các ví dụ đơn giản , dễ hiểu .",2,0
"cô dạy rất nhiệt tình , rất hài lòng về cô .",2,0
tôi không có ý kiến .,1,3
dạy một lúc quá nhiều bài .,0,0
kỹ năng tự học được thầy đưa lên tối đa .,2,0
"thầy dạy dễ hiểu , tận tâm .",2,0
thầy trình bày ví dụ và câu chuyện thực tế .,2,0
"nhiệt tình , phương thức truyền đạt dễ hiểu .",2,0
nên thay hình thức này bằng hình thức khác .,0,1
cô rất tốt .,2,1
"giảm tải bớt lý thuyết và nên đưa các ví dụ thực tiễn vào nội dung giảng dạy giúp sinh viên định hướng được nội dung , mục đích và cách áp dụng môn học vào nghề nghiệp sau khi ra trường .",0,1
"thầy dạy nhiệt tình , cung cấp nhiều kiến thức dễ hiểu , thầy dạy dễ hiểu , sôi nổi .",2,0
cuối cùng chúc cô wzjwz2 có năm mới hạnh phúc !,2,3
thầy dạy hay và quá dễ hiểu .,2,0
"cách giảng dạy dễ hiểu , nội dụng phù hợp thực tại .",2,0
"có các ví dụ bài tập hay , hiệu quả .",2,1
thang điểm kiểm tra bài thực hành dễ gây ức chế .,2,1
thầy dạy hay nhiệt tình phương pháp tiếp cận kiến thức tốt .,2,0
mong thầy sắp xếp giữa việc giảng dạy và công việc cá nhân .,0,0
chuyện gì dễ thì cô dễ mà chuyện gì khó thì cô khó .,2,0
tăng cường thời lượng giải bài tập .,0,1
em thấy cô dạy nhiệt tình .,2,0
giáo viên nhiệt tình tận tâm .,2,0
không thông báo cho sinh viên về việc nghỉ học .,0,0
"thầy dạy rất dễ hiểu , ví dụ minh họa rất thực tế .",2,0
trời nóng quá học không hứng khởi .,0,3
"nhiệt tình , cố gắng giúp sinh viên hiểu bài .",2,0
"tận tâm , truyền đạt tốt .",2,0
giảng dạy kết hợp bài tập rất hay và rất dễ nhớ bài vừa mới được dạy !,2,0
2 tuần 1 buổi 5 tiết theo cá nhân em là chưa hợp lý !,0,1
"rất nhiệt tình chỉ bảo , hướng dẫn sinh viên .",2,0
"đúng giờ , nhiệt tình , quan tâm đến học sinh .",2,0
"cô vui tính , dạy dễ hiểu .",2,0
cần liên kết giữa lý thuyết và thực hành .,0,1
không tạo được cảm hứng cho sinh viên .,0,0
"không cảm thấy tiếp thu được kiến thức , đa phần phải tự học tự tìm kiếm kiến thức .",0,1
"sử dụng hình thức điểm danh không cần thiết , trong khi các lớp khác đều rất tự do , không có hình thức điểm danh .",0,0
cần có giáo trình và đề cương chi tiết .,0,1
giảng vỉên tận tình .,2,0
tôi rất thích .,2,3
"giảng viên dạy rất dài dòng , lê thê mặc dù chẳng cần kéo dài đến thế .",0,0
tâm huyết nhiệt tình giảng dạy .,2,0
giảng bài tập kết hợp lý thuyết .,1,0
giảng viên cần đưa lên các diễn đàn nhiều tài liệu môn học hơn .,0,0
bài tập được thầy đưa trên courses .,0,1
gây khó nắm bắt .,0,1
thêm các tiết dạy thực hành .,0,1
"thầy giảng chi tiết , hướng dẫn dễ hiểu .",2,0
thầy dạy rất nhiệt huyết và tận tình .,2,0
"cần trang bị thêm trang thiết bị , cải tiến giáo trình .",0,2
máy tính tệ quá !,0,2
cô nên giảng chậm hơn một chút để dễ hiểu hơn .,0,0
nhìn chung giảng viên cung cấp đủ kiến thức cho sinh viên .,2,0
thêm bài tập logic .,0,1
"thời gian học quá trễ , sinh viên chất lượng cao không về được xe trường vốn là quyền lợi của sinh viên chất lượng cao , sinh viên không kịp thời gian đi học thêm sau thời gian học về đến trung tâm thành phố sau 7h .",0,1
"giảng viên giảng chậm , dễ hiểu .",2,0
giảng dạy rất nhiệt tình .,2,0
"dạy có tâm , nhiệt tình dễ hiểu , quan tâm sinh viên .",2,0
"giảng viên nhiệt tình , tạo nhiều hoạt động cho sinh viên tham gia nhằm nâng cao khả năng ngôn ngữ .",2,0
thầy có dạy và sửa bài tập kỹ càng .,2,0
"có những yêu cầu vượt quá khả năng của sinh viên , yêu cầu cao khiến sinh viên cảm thấy vô cùng áp lực khi học .",0,1
thầy ít khi code mẫu .,0,0
ít bài tập làm thêm cũng như không sửa bài tập giao trên moodle .,0,1
nên nâng cấp phòng lab .,0,2
"giáo viên nhiệt tình , giảng dạy tận tâm .",2,0
"giáo viên tận tâm , có chuyên môn và sẵn sàng giải đáp thắc mắc của sinh viên .",2,0
em không có gì không hài lòng .,1,3
"thầy vui vẻ , dễ chịu .",2,0
"thầy dạy dễ hiểu , dễ tiếp thu , dễ .",2,0
đi sâu vào ứng dụng thực tế .,2,3
"vui vẻ , hoà đồng , tổ chức nhiều hoạt động về môn học .",2,0
"giảng viên cần phải nói rõ hơn , giới thiệu , phân tích , cho ví dụ minh họa .",0,0
môn học nên là tự chọn thay vì bắt buộc .,0,1
giảng viên gần gũi và tận tình với sinh viên .,2,0
giảng viên giảng dạy dễ hiểu .,2,0
quá ít bữa thực hành .,0,1
giảng hơi nhanh nên có một số kiến thức không nắm bắt kịp .,0,0
"giảng viên không cho bài tập , thiếu quan tâm tới sinh viên .",0,0
"lý thuyết tốt , đồ án hay .",2,1
thầy dạy nhiệt tình dễ hiểu và vui vẻ với sinh viên .,2,0
giảm số tiết trong buổi học .,0,1
"truyền đạt không thu hút , chú trọng quá nhiều vào nội dung lý thuyết , không có liên hệ thực tế .",0,0
"giáo viên dạy khó hiểu , sinh viên không tiếp thu được .",0,0
"giảng dạy hơi khó hiểu , chán .",0,0
giảng viên dạy những kiến thức lập trình dễ hiểu và áp dụng nhanh chóng vào bài làm .,2,0
giảng viên truyền đạt dễ hiểu và nhiệt tình .,2,0
"thầy dạy kỹ , có tâm .",2,0
giảng viên cần cho ví dụ nhiều hơn .,0,0
giảng dạy khó tiếp thu .,0,0
thực hành không có tính thực tiễn .,0,1
slide giảng dạy đầy đủ và trực quan .,2,1
"thầy tân tâm , dạy dễ hiểu .",2,0
cô dạy rất hay rất dễ hiểu .,2,0
hoàn toàn không có ý kiến .,1,3
"em nghĩ là "" dục tốc bất đạt "" .",0,3
nên là nếu học thế này thì khi đi học thực hành nếu ngay tuần nghĩ thì em sẽ không được thực hành với nội dung bài đó .,0,1
"cách giảng suông khá nhàm chán , chưa tạo được sự thu hút sinh viên nghe giảng .",0,0
"nên giảm số bài học trong một học kỳ , vì số tiết học không đủ , khiến phải học nhanh , tiếp thu ít .",0,1
điều này tốt cho sinh viên làm quen với quy trình làm việc thực tế .,2,1
"về giờ lên lớp , thường trễ .",0,0
"giảng rất hay , nhiệt tình .",2,0
"seminar xong , thầy dặn doubledot "" mấy em tuần sau kiểm tra phần dfd , về xem lại bài ha , không hiểu thì đọc lại lý thuyết , làm vẫn không được thì hỏi bạn ha , chúng ta kết thúc ở đây ha "" .",0,0
kính mong quý thầy có thể thay đổi .,0,0
vì học là để code mà .,1,1
mô tả bài giảng trên bảng nhìn hơi rối mắt .,0,0
"cần nêu được ý nghĩa cụ thể của từng phần , tránh trừu tượng hóa .",0,0
giảm giờ học .,0,1
một số máy chiếu tại số phòng anh văn hơi mờ .,0,2
cô tạo sự chủ động cho tụi em khi thực hành .,2,0
giảng viên giảng bài ngắn gọn dễ hiểu .,2,0
giảng viên tích cực hỗ trợ sinh viên và giải đáp thắc mắc .,2,0
"thầy dạy rất chi tiết , hướng dẫn bài tập đầy đủ .",2,0
thầy rất hài hước trong khi dạy .,2,0
cần tăng cường phần nghe nói hơn đọc viết .,0,1
anh nhiệt tình giảng dạy .,2,0
nhiều khi thầy băn khoăn rất lâu ở phần mô hình er .,0,0
em nhìn nó giống như ma trận chữ hơn .,1,3
dạy tốt .,2,0
"lớp thường xuyên đổi giáo viên , nhiều buổi học nghỉ không thông báo .",0,0
"thầy dùng quá nhiều thời gian để ghi bài tập trên bảng , em nghĩ thầy nên danh thời gian hướng dẫn bài tập kỹ hơn .",0,0
"giảng viên dễ chịu trong việc học bù , đổi giờ học .",2,0
ủa mà học có một buổi à dot còn tài liệu tự coi .,0,1
"đảm bảo giờ dạy trên lớp đầy đủ , đúng giờ .",2,0
"thầy dạy kỹ , nhiệt tình .",2,0
giảng viên nói tiếng anh hơi khó nghe .,0,0
"thầy dạy dễ hiểu , quan tâm sinh viên .",2,0
làm nhiều bài kiểm tra quá .,0,1
thầy tận tụy với sinh viên .,2,0
bài giảng nên có trình bày chi tiết hơn .,0,1
giới thiệu chuyên sâu về kiến thức cơ sở dữ liệu .,2,0
"giảng viên chuẩn bị bài giảng tốt , công minh trong giảng dạy .",2,0
"giảng dạy nhiệt tình , giúp đỡ sinh viên trong quá trình làm đồ án .",2,0
cô giáo rất thân thiện .,2,0
nhiều lúc em muốn học mà đọc slide của thầy lại khó hiểu lên mạng kiếm thì không thấy .,0,0
nội dung học cũ .,0,1
thầy rất tận tình và thân thiện .,2,0
cô nói hơi nhanh .,0,1
phòng máy đôi khi quá nhiều máy hoạt động không ổn .,0,2
chúng em mong cô cải thiện giọng nói dễ nghe hơn .,0,0
nội dung khó hiểu .,0,1
không thấy lên lớp .,0,0
hài lòng với cách dạy cuả cô .,2,0
giảng viên sử dụng hiệu quả thời gian đến lớp .,2,0
"giảng viên ra bài tập nhiều , nhưng ít hướng dẫn giải .",0,0
thầy giảng phần cuối hơi khó tiếp thu .,0,0
cần cung cấp tài liệu cho sinh viên ngay từ đầu .,0,1
cần tăng cường chất lượng wifi để sinh viên có thể tìm kiếm tài liệu trong quá trình thực hành .,0,2
có nhiều thời gian chết trong giờ học .,0,2
"thầy vui tính , giảng dễ hiểu , áp dụng nhiều ví dụ thực tiễn .",2,0
"không biết ứng dụng , kể cả trên phương diện lý thuyết .",0,3
"giáo viên rất nhiệt tình , tận tâm với sinh viên !",2,0
"giảng viên giảng dạy hay , vui tính .",2,0
"bài giảng dễ hiểu , tận tụy với sinh viên .",2,0
nên có giáo trình song ngữ cả tiếng anh và tiếng việt .,0,1
"giờ giấc , cách giảng dạy .",1,0
nên học sinh rất khó tiếp thu .,0,3
thầy dạy rất hay và đưa nhiều kinh nghiệm cá nhân .,2,0
"thầy nhẹ nhàng , thoải mái , hiền , hướng dẫn thực hành kỹ .",2,0
phòng học cần lắp thêm quạt và màn che để theo dõi bài giảng của giáo viên tốt hơn .,0,2
"giảng viên cố gắng tìm đủ thiết bị , dụng cụ cho sinh viên thực hành .",1,0
cô dạy tốt tính và dễ hiểu !,2,0
truyền cảm hứng môn học .,2,0
"bảo đảm giờ lên lớp , số tiết dạy .",2,0
giảng viên chủ động gợi ý những vấn đề quan trọng cần sinh viên tập trung trong một buổi học .,2,0
"giáo viên tận tâm , nhiệt tình .",2,0
thầy cung cấp kiến thức thực tế nhiều .,2,0
lần đầu trong trường  em gặp một thầy như vậy .,2,0
"hệ thống máy tính quá tệ , thua cả hệ thường trong khi em học chất lượng cao .",0,2
cô dạy hay nhưng nói tiếng miền wzjwz175 em nghe không được .,0,0
phát âm không tốt .,0,0
"thực sự em cảm thấy 90 phút thi giấy với đề thi đó là quá sức , dường như không một ai có thể hoàn thành dù rất nỗ lực .",0,1
giảng viên nên luyện tập khả năng nói lưu loát và dễ hiểu hơn cho sinh viên !,0,0
cô giáo nhiệt tình giảng bài tốt .,2,0
"thầy hướng dẫn cụ thể , chi tiết , dễ hiểu .",2,0
cô rất yêu nghề và thương sinh viên .,2,3
truyền đạt chưa được thu hút .,0,0
dạy dễ hiểu !,2,0
"thầy giáo rất nhiệt tình , cảm ơn thầy trong thời gian vừa qua .",2,0
cô nhiệt tình với sinh viên .,2,0
giảng viên nói dễ nghe .,2,0
"thầy nhiệt tình , vui tính , cách dạy thoải mái , khả năng truyền đạt tốt , quan tâm đến sinh viên .",2,0
chúc cô mẹ tròn con vuông nha !,2,0
cô wzjwz244 nhiệt tình giảng dạy và chú tâm đến tâm lý của sinh viên .,2,0
bài giảng trực quan dễ tiếp thu .,2,1
"học thấy rất phí thời gian , kiến thức thu được chẳng bao nhiêu .",0,3
"thầy giảng dạy hay và nhiệt huyết , luôn có nhiều bài tập sau mỗi chương .",2,0
các bài tập thực hành có lượng bài khá nhiều và tương tự nhau .,0,1
"thầy giáo cung cấp các tài liệu đọc thêm , giải đáp thắc mắc của sinh viên cũng như giảng dạy rất tận tình .",2,0
có nhiều dạng bài tập .,2,0
"nên cung cấp cho sinh viên thêm nhiều tài liệu , cũng như bắt kịp xu thế phát triển của công nghệ để không bị lỗi thời lạc hậu .",0,1
"thầy hay chém gió quá đà , hoc luôn quá giờ trưa khiến sinh viên mệt mỏi .",0,0
thầy dạy rất vui và rất nhiệt tình .,2,0
đề kiểm tra không sát với nội dung bài giảng .,0,0
đó là tại sao .,1,3
gần gũi và giảng dễ hiểu .,2,0
"giảng viên nhiệt tình , vui tính , giảm bớt căng thẳng trong quá trình học .",2,0
"đã gọi là môn học kỹ năng nghề nghiệp , thì nên cập nhật những kỹ năng rõ ràng , mang tính thực tế .",0,1
được giáo viên bổ túc thêm nhiều kiến thức hơn so với giáo trình .,2,0
cô dạy tận tụy với sinh viên nhưng giảng quá nhanh .,0,0
nội dung giáo viên yêu cầu quá lớn và quá khó trong khi kiến thức cung cấp lại quá ít .,0,0
"giảng viên giảng dạy lôi cuốn , nhiệt tình .",2,0
em mong thầy cũng như các giảng viên khác bàn bạc xem xét lại vấn đề về việc điểm danh đối với môi trường đại học .,0,0
lạm dụng giáo trình tiếng anh gây khó khăn cho quá trình tiếp cận kiến thức .,0,0
"tuy nhiên , mọi chuyện như lời nói đã không xảy ra !",0,3
có hướng dẫn định hướng nghề nghiệp bổ ích .,2,0
"thầy dạy hay , nhiệt tình và dễ hiểu .",2,0
"giáo viên dễ , nói chuyện vui .",2,0
"thầy trung rất nhiệt tình trong giảng dạy và luôn bám sát nội dung học tập , thường xuyên có bài tập và vận dụng .",2,0
thầy dạy kỹ .,2,0
"thầy rất tận tâm , vui vẻ .",2,0
cách trao đổi của thầy qua facebook rất nhanh chóng và gần gũi .,2,0
em hài lòng nhất là thái độ giảng dạy của thầy rất nhiệt tình .,2,0
có vẻ như đó là thói quen của thầy ạ .,1,0
"đúng giờ , tận tâm .",2,3
"lớp học sạch sẽ , thoáng mát .",2,2
"giảng viên thân thiện , nhiệt tình với sinh viên .",2,0
"phương pháp dạy hơi nhanh , có thể một số người chưa bắt kịp .",0,0
"cô nhiệt tình , cung cấp nhiều bài tập hay và bổ ích .",2,0
"giảng viên cung cấp nhiều kiến thức bổ ích cho sinh viên , luôn luôn đảm bảo giờ lên lớp , cho bài tập để sinh viên luyện tập nhiều và sửa bài cho sinh viên .",2,0
giáo viên .,1,0
"thưa , em thực sự chưa thực sự hài lòng về tốc độ bài giảng cũng như việc đưa ra những câu hỏi khó của thầy , em luôn mong có sự gợi ý từ thầy trong những câu hỏi với mục tiêu hiểu sâu bài học .",0,0
thầy hạn chế nói xưng hô mày trong lớp .,0,0
"nên xắp xếp lịch báo cáo , thuyết trình một cách cụ thể , giúp cho sinh viên chủ động được thời gian cũng như nắm bắt được kiến thức cụ thể của từng buổi .",0,0
thầy nên dạy nhiều ví dụ hơn .,0,0
em đã biết được cấu trúc dữ liệu là gì .,2,1
bài giảng theo version mới nên được cung cấp trước khi bắt đầu buổi học để sinh viên có thể nắm được thông tin mình cần xem trước cho buổi học .,0,1
thầy đôi khi bỏ tiết không báo trước .,0,1
trình độ đề thi không phù hợp với kiến thức trong lớp .,0,0
"giảng viên nhiệt tình , tận tâm , hòa đồng , giảng hay và hấp dẫn .",2,0
mong phòng thiết bị chuẩn bị tốt hơn .,0,2
trong quá trình giảng dạy có kèm theo các phương pháp học tập .,2,1
"thầy dạy nhiệt tình , luôn vui vẻ .",2,0
không kích thích sự phát triển trong lập trình .,0,1
tốc độ giảng bài vừa phải để em có thể dễ dàng theo kịp .,2,0
"bên cạnh vấn đề phát âm lỗi , còn là vấn để truyền đạt , thật sự nó rất chán và buồn ngủ , lượng sinh viên đăng ký thì lớn hơn 50 bạn , mà thực trạng đi học thì chỉ khoảng 20 - 25 bạn !",0,1
"cô quá nhiệt tình , thầy cô dạy mà đáng thương quá !",2,0
giúp đỡ tận tình !,2,0
"thầy dạy rất tận tâm , dễ hiểu .",2,0
cơ sở vật chất cần được cải thiện .,0,2
"thái độ dạy hời hợt , những buổi giảng viên "" không kẹt xe "" thì sẽ cho lớp nghỉ sớm để giảng viên "" đi họp "" .",0,0
"thầy tiếp nhận lớp quá trễ , thậm chí sau 3 tuần thầy vẫn chưa liên lạc với lớp .",0,0
"thầy cho nhiều bài tập hay và giảng nhiều điều rất cần thiết cho sinh viên , kiến thức của thầy khá sâu rộng nên đưa ra nhiều điều khá hóc búa cho sinh viên .",2,0
chưa phổ biến rõ cách thức nộp bài thi .,0,0
thầy hay đi trễ vài buổi đầu .,0,0
em có ý kiến là nên hoàn thành các bài tập thực hành trước khi kỳ thi bắt đầu .,0,1
"thông báo học thực hành quá đột ngột , hôm nay thông báo mai học , sinh viên cũng có những công việc riêng chứ .",0,1
quá nhàm chán và lớp chỉ đi học có 8 - 12 người .,0,1
"rất tốt , không có gì để chê .",2,0
"thân thiện , cởi mở , nhiệt tâm .",2,0
mong trường sớm có giải pháp khắc phục .,0,1
thầy nhiệt tình hướng dẫn cách dạy hợp dễ hiểu .,2,0
truyền đạt đúng những mục đích của các buổi học .,2,0
"thầy cung cấp cho chúng em những kiến thức thực tế , những kinh nghiệm mà thầy có được .",2,0
cô rất có trách nhiệm với sinh viên .,2,0
"dạy tốt , vui tính .",2,0
dạy quá tiết học .,2,1
giảng viên cần quan tâm đến sinh viên nhiều hơn .,2,0
cám ơn ạ .,2,3
"bài nào không hiểu hỏi thầy , thầy nhiệt tình giảng lại đến khi bọn em hiểu thì thôi .",2,0
"silde bài giảng tốt , giảng hay .",2,1
"thầy chỉ bảo rất nhiệt tình , tận tâm , nghiêm túc nhưng thoải mái , vui vẻ , em rất thích !",2,0
"toàn bộ các sinh viên đều phải tự mang laptop lên phòng thực hành học , tuy nhiên mạng để đáp ứng cho nhu cầu sử dụng nhiều laptop trong phòng thực hành lại không có .",0,2
chưa khai thác tốt hệ thống website môn học trong hỗ trợ sinh viên .,0,1
"cô dạy dễ hiểu , nhiệt tình , vui vẻ .",2,0
"giảng viên có trình bày một số vấn đề thực tiễn hữu ích , khích lệ những sinh viên tích cực , phong cách giảng dạy thân thiện tuy có phần lãnh đạm , dễ gây buồn ngủ .",2,0
thầy nên up các tài liệu và slide lên moodle rõ ràng hơn .,0,0
cảm ơn cô nhiều .,2,0
cần liên hệ thực tiễn nhiều hơn .,0,1
thầy cho bài tập quá ít .,0,0
"máy chiếu của phòng bị mờ , nên sửa lại .",0,2
thường cho bài tập về nhà và nộp qua website môn học .,0,0
cần hướng dẫn tụi em nhiều hơn .,0,0
cần có tài liệu học nhiều hơn .,0,1
áp dụng vào thực tế nhiều hơn .,0,3
giảng viên dễ thương và tạo được sự vui vẻ cho lớp học .,2,0
"lý thuyết chậm rất nhiều so với thực hành , do đó nhiều khi chúng em phải làm bài tập thực hành mà chưa học qua lý thuyết .",0,1
cho em xin ít con chip nfc .,1,3
nên có nhiều ví dụ hơn và trình bày nhiều hơn .,0,1
nên có bài tập nhiều hơn !,0,1
"nâng cao chất lượng âm thanh và các trang thiết bị cần thiết doubledot loa , micro .",0,2
"quá lý thuyết , hy vọng môn học sẽ tập trung hơn vào những kiến thức thực tiễn hơn .",0,1
"thầy nên dạy bằng tiếng anh hoàn toàn trong môn này , lúc thì thầy dạy bằng tiếng anh , lúc thì bằng tiếng việt , thầy lại dùng tiếng việt nhiều hơn nên sinh viên rất khó nắm bắt .",0,0
"giảng viên thường xuyên đến lớp trễ quá 30 phút , giảng viên cho sinh viên thuyết trình và không theo dõi được phần thông tin này .",0,0
thầy dạy hay nhưng mà dữ quá nên sinh viên hơi sợ .,0,0
"nên cho sinh viên biết bài tập thực trước khi đến lớp để sinh viên nghiên cứu , thật sự rất khó hiểu về các bài lab thực hành .",0,1
đưa ra ví dụ nhiều hơn ngoài slide .,0,0
sinh viên khó tiếp thu được hết tất cả .,0,1
"lúc dạy thì sơ sài , không dạy đủ bài học cần thiết .",0,0
em biết là thầy có trình độ cao nhưng khả năng giảng dạy của thầy thì dotdotdot .,0,0
"bài tập nhiều để vận dụng , tăng thêm giờ học .",2,1
"thầy nên dạy kỹ hơn và giảng lại chậm , em thấy thầy dạy quá nhanh , em cảm ơn ạ .",0,0
giảng viên lý thuyết và thực hành rất nhiệt tình với sinh viên .,2,0
nên cho bài tập làm thêm .,0,0
do sinh viên đầu tư thời gian và công sức nhiều vào đồ án .,0,3
"tăng cường trải nghiệm thực tế qua doubledot code , mô hình , chu trình phát triển game .",0,1
cái máy chiếu ở giảng đường 3 quá mờ .,0,2
"đối với bài tập giáo viên nên làm ra file pdf rồi gửi cho sinh viên một file đáp án có cách làm chi tiết gần giữa kỳ gửi cho sinh viên một file đề có đáp án , không có cách giải !",0,0
thứ hai là em thấy rằng vai trò của thầy wzjwz51 trong môn wzjwz52 các kỹ thuật trong xử lý ngôn ngữ tự nhiên hơi ít .,0,0
cho thêm bài tập và cập nhật thông tin môn học trên moodle .,0,1
rất tận tâm và đảm bảo thời gian .,2,0
"rất tốt , thời gian môn học trong một tuần phải tăng lên , muốn học nhiều hơn môn này .",2,1
"cô giáo dễ thương , dạy dễ hiểu .",2,0
giảng viên nhiệt tình và truyền đạt tốt .,2,0
môn học khá là khó tiếp cận .,0,1
kiến thức đầy đủ và sử dụng nhiều .,2,1
phần nói nhiều hơn .,0,0
"cải thiện trang thiết bị phòng học doubledot quạt , máy chiếu .",0,2
thầy dạy nhiệt tình và cung cấp cho học sinh nhiều kiến thức mới .,2,0
thầy cho bài tập nhiều quá nhưng thầy không có giải ví dụ .,0,0
cơ sở vật chất của trường nên được đầu tư làm mới và hiện đại hơn .,0,2
cho đồ án môn này để sinh viên nghiên cứu .,1,1
nghỉ dạy rồi còn ý kiến gì nữa hả .,0,3
"thầy hay đi trễ , nghỉ nên thời gian trên lớp rất ít .",0,0
giảng viên lý thuyết và thực hành không thống nhất về phương pháp giảng dạy .,0,0
giảng viên tận tình và có hướng dẫn ôn tập .,2,0
"chúng em đã và đang từng bước vào chuyên ngành , môn nào cũng có đồ án , mà cái nào cũng nặng , cũng yêu cầu cao .",0,1
thầy dạy cung cấp rất nhiều ví dụ thực tế .,2,0
biết hai ngôn ngữ sẽ dễ gây ấn tượng với nhà tuyển dụng hơn là một .,2,1
giảng đường 2 và 3 học vào buổi chiều rất nóng bức .,0,2
có một đóng góp cho bộ môn anh văn trên trường mình mà em thấy nó hữu ích .,2,0
"nên chọn cách nói chuyện gần gũi hơn với sinh viên , khí đó khó cỡ nào sinh viên cũng vui và cùng thầy làm bài , còn làm như khi dạy ở các trường dân lập thì dotdotdot .",0,0
những gì thầy cô cung cấp hầu như trên google đều có .,1,0
nên cho chơi trò chơi về anh văn thật nhiều để có hứng thú nhiều hơn nữa .,0,0
thầy dạy hay nhưng do bận nhiều việc nên thời gian học không đảm bảo .,0,0
giảng dạy có trách nhiệm tuy có nghỉ nhưng có bù đảm bảo đủ lượng kiến thức cho sinh viên .,2,0
"giảng viên nhiệt tình , giảng bài dễ hiểu .",2,0
"do cửa sổ không có rèm cửa nên khi học bằng máy chiếu thì không có hiệu quả cao , hơi mờ , sinh viên khó khăn trong việc nhìn .",0,2
"giảng viên nhiệt tình , tận tâm và quan tâm đến sinh viên .",2,0
nhưng ít nhất cũng giúp sinh viên mô hình hoạt động mạng .,0,0
do chương trình mới dạy bằng tiếng anh nên gây khó khăn cho chúng em trong việc tiếp thu kiến thức .,0,1
bài thực hành khó và nhiều !,0,1
"trang thiết bị như doubledot quạt , micro , máy chiếu , phấn cần được hoàn thiện hơn .",0,2
