sentence,sentiment,topic
thầy cần chủ động hơn trong việc dạy và dạy bù ( khi em hỏi các bạn về lịch dạy bù thì hầu hết các bạn được em hỏi đều không biết ) .,0,0
bỏ bớt những phần không cần thiết .,0,3
thầy dành thời gian cho các nhóm thuyết trình nhưng không duyệt lại những kiến thức do các nhóm thuyết trình là đúng hay không .,0,0
kiến thức cô cung cấp rất đầy đủ .,2,0
giảng viên là người có nhiệt huyết trong giảng dạy .,2,0
sự giảng dạy và nhiệt tình .,2,0
"cô dạy nhiệt tình , kỹ và dễ hiểu .",2,0
cô giảng hơi nhanh và khó nghe .,0,0
thầy dạy và hướng dẫn rất kỹ .,2,0
"đi thực tập , đến công ty kaydotvn để làm việc và học .",1,3
"nâng cấp trang thiết bị phòng học doubledot máy chiếu , quạt .",0,2
chất lượng cơ bản đảm bảo nhưng cần phù với các đối tượng sinh viên hơn .,0,1
bài giảng không thu hút học sinh .,0,1
"giảng viên lên lớp đầy đủ , giảng dạy nhiệt tình .",2,0
"giáo viên truyền đạt một số kinh nghiệm , kỹ năng lập trình cho sinh viên .",2,0
"cô dạy khá nhanh , nhiều chỗ hơi khó hiểu .",0,0
nhóm 4 người đông không ổn thầy ạ .,0,0
một số bài tập đưa ra trên lớp và đợi sinh viên giải xong mới giải .,1,0
"sống có đạo đức , thương sinh viên .",2,0
"tiếng bị ồn , vang nên khá khó nghe .",0,2
"giáo viên nói hơi nhỏ , rất khó nghe , và hiểu được bài .",0,0
"giảng viên lên lớp đúng giờ , giảng dạy nghiêm túc , tận tâm , nhiệt tình .",2,0
"ngồi nhiều , nhìn slide nhiều .",0,3
thầy trang bị cho những kỹ năng chuyên sâu và hướng mở của môn học .,2,0
thầy không có up tài liệu cũng như bài giảng lên moodle .,0,0
phương pháp dạy còn chưa thực sự thu hút được sự chú ý của sinh viên gây nên nhàm chán và thụ động .,0,0
vui tính nhiệt tình .,2,0
cô dễ tính .,2,0
thầy nên thông báo về thời gian báo cáo đồ án sớm hơn vì sinh viên còn phải sắp xếp thời gian cho các môn học khác .,0,0
"tận tâm với học sinh , gần gũi với học sinh .",2,0
ngoài giờ học thầy còn nói thêm về nhiều điều rất hay !,2,0
thường lố giờ .,0,0
"vui tính , dễ gần .",2,0
chất lượng thiết bị dạy học của các phòng học còn chưa tốt .,0,0
"thầy dạy rất tận tình , chỉ dạy kỹ càng từng học sinh .",2,0
thầy dạy không có tâm .,0,0
bài tập thầy cho áp lực quá .,0,1
giảng viên có tâm huyết với việc dạy học .,2,0
thái độ gần gũi .,2,0
"nhiệt tình , vui tính , thân thiện .",2,0
"em thấy thầy dạy rất thiếu trách nhiệm , chỉ lơ là cho hết giờ .",0,0
cô rất hiền và tạo sự gần gũi .,2,0
"cần phải thay đổi phần nội dung của phần thực hành và cách giảng dạy của giảng viên thực hành , sinh viên chưa được học lý thuyết mà thực hành đã phải làm bài tập trong khi giảng viên thực hành không hướng dẫn sinh viên cụ thể phải làm gì với bài tập đó .",0,1
"phương pháp truyền đạt khó tiếp thu , lượng kiến thức nhiều nhưng không tập trung .",0,0
"giảng viên truyền đạt rất dễ hiểu , thân thiện , vui vẻ và rất tận tình với sinh viên .",2,0
dễ tính hiền .,2,0
"kiến thức nắm được khá nhiều , công nghệ mới cũng được đưa vào giảng dạy .",2,0
"giảng viên nhiệt tình , có khả năng truyền đạt .",2,0
có liên hệ thực tế .,1,0
"ngoài ra sinh viên cũng không có đủ khả năng để hiểu được "" source code "" có tốt hay không .",0,1
thầy có bài tập hay .,2,0
giảng viên nói nhỏ và hơi khó nghe .,0,0
"thầy dạy rất hay và dễ hiểu , sôi động em điểm nhỏ chỉ là đề thi khó hơn đề mọi năm .",2,0
"thầy dạy rất nhiệt tình , rất mong thầy tiếp tục công tác tại trường .",2,0
"bài giảng dài , không quá hứng thú cho sinh viên để học .",0,1
giáo viên rất nhiệt tình và tận tâm .,2,0
"em có ý kiến về giáo viên bộ môn anh văn 2 trong học kỳ này của em như sau doubledot giảng viên giảng dạy rất kém chất lượng , trình độ phát âm cực kém , giống như giáo viên dạy cấp 2 !",0,0
thầy nhiệt tình với nhiều bài tập đa dạng và phong phú .,2,0
thầy rất vui tánh .,2,0
"cần được thực hành liên tục , để có sự hướng dẫn của giáo viên khi làm đồ án .",0,1
cô nên cho bài tập nhỏ về nhà để học sinh làm để ôn kiến thức cơ bản .,0,0
"giảng viên có kiến thức rộng , nhiệt tình giảng dạy .",2,0
"khi nghỉ không thông báo trước , khi sinh viên qua trường thể dục thể thao chờ rồi mới thông báo .",0,0
giáo viên nên theo dõi sinh viên sát sao hơn .,0,0
giảng viên giảng dạy tân tâm .,2,0
"thầy giảng dạy nhiệt tình , chu đáo !",2,0
"thầy dạy hay , nhiệt tình .",2,0
"giảng viên truyền đạt khó hiểu , có lúc nói nhanh , có lúc nói chậm , giọng khó nghe , hay bị ngọng .",0,0
"giảng viên có kiến thức vững chắc , khả năng truyền đạt tốt , tận tâm .",2,0
phương pháp làm bài tập .,1,1
"giảng viên tận tâm , nhiệt tình , cho bài tập rèn luyện nhiều , có kiểm tra trong quá trình học giúp sinh viên nắm bài hiệu quả hơn .",2,0
"cách nói chuyện của thầy rất thu hút lòng người , giảng bài dễ hiểu , thực tiễn .",2,0
"có demo , video giới thiệu đầy đủ .",2,1
thầy chưa đứng lớp bữa nào .,0,0
"thầy hay đi vắng , thường quên up slide lên moodle , quên cho bài tập .",0,0
chấm bài không nói lên tính khách quan .,0,1
nhiều lúc giảng dạy nói hơi nhanh .,0,0
"thầy giáo nhiệt tình , đưa ra nhiều trường hợp cho thuật toán .",2,0
đề án soạn thảo kỹ càng .,0,0
cần sử dụng bài giảng tiếng việt .,0,1
"cần tăng thêm số lượng thiết bị , và thời gian thực hành .",0,2
có phản hồi và giải bài kỹ cho sinh viên .,2,0
có nhiều hoạt động cho phần speaking .,2,1
nên sử dụng cách truyền đạt khác để thu hút sinh viên hơn .,0,0
"thầy rất nhiệt tình , dạy dễ hiểu .",2,0
tận tình và vui vẻ hướng dẫn .,2,0
thầy rất nhiệt tình trong giảng dạy .,2,0
sơ sài .,0,3
thảo luận hiệu quả .,2,0
thầy dạy nhanh .,0,0
cố gắng làm nhiều bài tập .,2,1
giảng viên tận tình trong việc giảng dạy và truyền đạt kinh nghiệm .,2,0
"cô giảng hơi nhanh , nhiều khi không theo kịp .",0,0
"hệ thống wecode cần sửa lại tính năng submit kết quả cuối cùng , bao nhiêu sinh viên bị mất điểm vì submit trong đó có cả em colonsadcolon .",0,2
cô truyền đạt kiến thức không tốt cách truyền đạt giống như là đọc thơ và nó rất buồn ngủ .,0,0
ước tính khoảng 5 - 6 buổi như vậy .,1,3
cô rất vui vẻ và nhiệt tình .,2,0
"thầy dạy rất dễ hiểu , đặc biệt là thầy rất nhiệt tình .",2,0
"đề thi khá khó , hy vọng thi cuối kỳ thầy cho đề dễ thở hơn ạ .",0,1
môn học giúp em nắm rõ các phương pháp và kỹ năng cần thiết để tổ chức cơ sở dữ liệu và sử dụng nó một cách hiệu quả ở mức cơ bản dữ liệu không lớn .,2,1
"dạy tốt , không khó khăn với học sinh .",2,0
"thầy dạy dễ hiểu , cho nhiều bài tập để làm .",2,0
thảo luận hay .,2,0
giảng viên tốt .,2,0
cho điểm khách quan .,2,0
"ok xem xong cài như youtube kết nối với laptop báo lỗi , cô bảo cài sai dot wtf ?",0,3
chia ra nhiều hình thức điểm seminar bài tập bài tập thực hành .,2,1
phương pháp dạy viết bảng hiệu quả .,2,0
không hiểu gì .,0,3
và khi hỏi thầy trả lời rất nhiệt tình .,2,0
"giảng viên dạy tận tình , truyền đạt tốt .",2,0
thầy rất ân cần giúp đỡ học sinh làm bài và hiểu bài .,2,0
giáo viên giải bài tập chi tiết .,2,0
nên chọn phòng học có không gian phù hợp với sĩ số lớp phòng quá lớn trong khi sĩ số chỉ có vài chục sinh viên .,0,1
"thầy không có kiến thức sư phạm , không thẻ truyền đạt một cách dễ hiểu , slide của thầy ( hoặc không phải của thầy ) dạy bao nhiêu năm rồi mà chưa dịch hoàn chỉnh hay dịch như translate của google .",0,0
thầy giảng bài rất hay và dễ hiểu .,2,0
kể chuyện .,1,3
cho sinh viên thuyết trình là khá hay .,2,0
sự tâm huyến nhiệt tình mà giảng viên mang lại dot đem lại những giờ học bổ ích cho sinh viên chúng em .,2,0
cô nói hơi nhỏ .,0,0
"cô dạy nhiệt tình , kỹ , chịu khó nếu học sinh chưa hiểu bài .",2,0
bài tập về nhà hằng tuần giúp cho sinh viên củng cố kiến thức lý thuyết và thực hành một cách chắc chắn .,2,1
đồ họa máy tính là môn có hình thức thực hành 1 .,1,3
cần có thiết bị và phòng học tốt hơn .,0,2
"cách dạy thiếu khoa học , cứng nhắc , áp đặt , không thu hút , gò bó tư duy của sinh viên .",0,0
nội dung cơ bản đầy đủ .,2,1
"giảng viên dạy rất hay , bài tập khá đa dạng , đi thi nắm vững được các dạng nên không cần học tủ , thầy rất nhiệt tình .",2,0
"thầy nên điều chỉnh lại cách giảng bài , thầy nói thường xuyên ngắt nhịp nên buồn ngủ quá .",0,0
chưa bao giờ học không biết .,0,3
tận tình giảng dạy .,2,0
"giảng bài hơi nhanh , bài tập cho nhiều quá .",0,0
"đồng thời , lý thuyết tóm gọn thầy đưa lại cho em sự tò mò và thực hành ngay trên lớp giúp em hiểu được sâu hơn .",2,0
dạy có tâm .,2,0
thầy nghỉ quá nhiều .,0,0
cần nhiệt huyết hơn nữa .,0,0
cô tạo nhiều cơ hội cho sinh viên tham quan nhiều chuyến đi thực tế rất hữu ích .,2,0
hay giúp đỡ sinh viên .,2,0
"giảng viên nhiệt tình , bài tập đa dạng , hướng dẫn đầy đủ .",2,0
cũng bình thường .,1,3
kiến thức thầy cao siêu .,2,0
rất thích cô .,2,0
thầy cũng theo sát sinh viên để nghe sinh viên báo cáo tới tận cuối giờ .,2,0
không có ý kiến .,1,3
"nên có thêm nhiều tài liệu học tập , bộ môn này rất ít tài liệu tam khảo trên mạng .",0,1
giáo viên hướng dẫn tận hình .,2,0
"cô cần thay đổi phương pháp dạy sao cho sinh viên thấy thích thú với những gì cô dạy , cần lấy ví dụ nhiều hơn để sinh viên có thể hiểu rõ bản chất của mọi vấn đề .",0,0
làm một sinh viên như em không thể đủ nhận thức .,0,3
chú trọng vào việc giải bài tập hơn là củng cố phương pháp học tập của sinh viên .,0,1
không lan man .,2,3
khả năng truyền đạt dễ hiểu .,2,0
cô xinh quá .,2,0
cần trang bị thiết bị thực hành hiện đại hơn .,0,2
thầy dạy tốt .,2,0
tận tình với học sinh .,2,0
"giáo viên cần chỉ dẫn kỹ hơn phần thực hành kể cả ở lớp và thực hành , nên nhắc nhở dám sát sinh viên , để trách cho sinh viên hay ngoại trong mặt này .",0,0
hay kêu tên sinh viên lên bảng giải bài tập .,2,0
mô học cung cấp kiến thức mơ hồ lắm .,0,1
"giảng dạy hết mình cho sinh viên , giúp đỡ sinh viên trong quá trình học tập .",2,0
"thầy thoải mái , thân thiện .",2,0
"có những chỉ dẫn cụ thể cùng với những phương pháp mới , nhanh gọn .",2,0
giảng viên lý thuyết dạy kỹ càng .,2,0
"giảng dạy nhiệt tình , thường xuyên giúp đỡ sinh viên .",2,0
giảng viên nhiệt tình giúp đỡ sinh viên trong học tập .,2,0
thầy lên lớp hay chém gió .,0,0
giảng viên dạy thực hành cần hướng dẫn những kiến thức bổ sung khi cho sinh viên thực hiện đồ án .,0,0
cô dạy rất kỹ .,2,0
"quan tâm đến sinh viên , thường xuyên hướng dẫn từng sinh viên .",2,0
"ví dụ , dẫn chứng cụ thể sinh động liên kết bài học .",2,0
rèn luyện kỹ năng nghe cho sinh viên .,2,0
cô rất tận tâm và nhiệt tình với sinh viên .,2,0
"thầy cần quyết đoán hơn , chuẩn bị kỹ tài liệu và dạy nhanh , đủ hơn chút .",0,0
dụng cụ học tập đầy đủ .,2,2
thầy wzjwz140 dạy hay quá trời ước gì được học thầy nữa .,2,0
em có gửi mail thắc mắc thì không thấy trả lời .,0,1
đề thi thực hành và lý thuyết nên được trưởng khoa xem qua trước khi cho sinh viên thi để tránh trường hợp vào thi thực hành giáo viên phải sửa lại đề .,0,1
cần có nhiều giờ thực hành hơn !,0,1
giảng viên xuất sắc .,2,0
"thầy giảng nhiệt tình , rất hay !",2,0
"giảng viên giảng dễ hiểu , tận tình .",2,0
"thầy có những kinh nghiệm và nhận xét quý báu giúp sinh viên trong việc thuyết trình và làm đồ án , giúp sinh viên có kỹ năng sau này .",2,0
giáo viên tốt .,2,0
điều kiện vật chất chưa được đầy đủ .,0,2
còn mốt số ý thầy truyền đạt vẫn còn chưa tốt .,0,3
mong phòng đào tạo cập nhật điểm giữa kỳ nhanh hơn nữa .,0,1
không rõ .,1,3
"nội dung thầy wzjwz191 cung cấp cho sinh viên khá là sâu , ngoài nội dung trong sách , thầy giúp sinh viên mở rộng nội dung bài học qua các ví dụ thực tế của công ty .",2,0
giảng viên rất tận tụy và quan tâm sinh viên .,2,0
"thời lượng phân bổ thoạt đầu bị thay đổi kiến nhiều sinh viên bức xúc , và em cũng vậy .",0,1
"giảng dạy nhiệt tình , vui vẻ .",2,0
không giao bài tập cho sinh viên luyện tập ở nhà .,0,0
các buổi thực hành ht2 không thông báo với sinh viên .,0,1
"thầy dạy nhiệt tình , vui tính , bài tập tuy cơ bản nhưng rất thâm thúy .",2,0
trang thiết bị cần được nâng cấp và cải thiện .,0,2
"ngược lại , giảng viên thực hành chấm đồ án lại yêu cầu đồ án phải có liên hệ thực tiễn để đạt điểm tối đa .",0,0
thầy có kiến thức sâu rộng nên truyền đạt nhiều kiến thức rất hay .,2,0
"nhiệt tình , giảng dạy dễ hiểu , vui vẻ .",2,0
"lớp học thụ động , giảng viên chưa biết cách tạo sự sôi nổi cho sinh viên có hứng học .",0,0
hệ thống giảng dạy trên wecode dễ hiểu .,2,0
"giảng dạy nhiệt tình , hiệu quả , tốt .",2,0
phương pháp giảng dạy hay và dễ hiểu .,2,0
"dạy chậm , chiếu thêm slide , thêm bài tập .",0,0
vì theo em thầy mọi người đi học rất đầy đủ .,1,3
"cô rất tận tình , nghiêm khắc trong giờ học .",2,3
giáo viên dạy dễ hiểu và các bài thực hành phù hợp với chương trình và cấp độ sinh viên .,2,0
"giảng viên tận tình , hay giúp đỡ sinh viên !",2,0
tâm huyết .,2,0
cô dạy nhiệt tình .,2,0
"nội dung môn học mang tính cập nhật , mới mẻ .",2,1
cô vui vẻ .,2,2
bài thực hành được xây dựng phù hợp với nội dung lý thuyết .,2,1
cô giảng rất hay .,2,0
quan tâm giúp đỡ sinh viên .,2,0
"em nghĩ là cơ sở vật chất của trường còn yếu kém , máy chiếu rất mờ , rất ít khi nhìn rõ được chữ trên slide bài giảng .",0,2
"không truyền đạt tốt các kiến thức , rắt mơ hồ và khó áp dụng trong việc thi cử .",0,0
thầy dạy rất là chi tiết và tận tâm với sinh viên .,2,0
mong thầy sẽ lại dạy lớp z một lần nữa !,2,0
"đề thầy ra rất hay và thiết thực với đời sống sinh viên ( bài , game , chat ) .",2,0
"thầy lên lớp đúng giờ , bài tập dễ hiểu , giảng dạy thoải mái ít gây nhiều áp lực cho sinh viên .",2,0
cô dậy rất nhiệt tình .,2,0
nên có đồ án môn học .,0,1
"nội dung của môn học hiện tại chỉ ở mức lý thuyết khá nhiều , ít thực hành .",0,1
thầy dạy rất hay và cuốn hút .,2,0
"thầy dạy kỹ , tận tâm , vui tính .",2,0
bài tập nên thiết thực .,0,1
"giảng viên vui tính , hay liên hệ với thực tế giúp cho sinh viên dễ nắm bắt vấn đề .",2,0
"phương pháp giảng dạy hiệu quả , giúp sinh viên tiếp cận kiến thức mới linh hoạt , nhiệt tình tận tâm giải đáp , trả lời câu hỏi từ sinh viên .",2,0
"dạy chậm kết hợp với bài tập , ví dụ .",2,0
thầy dạy rất chi tiết .,2,0
thầy dạy rất dễ hiểu qua các ví dụ thực tế mà thầy demo trên lớp .,2,0
"phương pháp giảng dạy phù hợp , lôi cuốn vào bài học .",2,0
học được rất nhiều kiến thức từ thầy .,2,0
thầy rất teen và cập nhật từ ngữ teen rất nhanh .,2,0
ít khi trình bày trọn vẹn .,0,0
"máy chiếu rất mờ , ngồi học lớp 100 người những bạn ngồi cuối hoàn toàn không thấy slide .",0,2
thầy giảng có tâm huyết và thân thiện .,2,0
giảng viên dạy rất tận tâm và giảng bài hay dễ hiểu .,2,0
giảng viên rất giỏi .,2,0
giảng viên đến đúng giờ và luôn điểm danh sau đó khoảng 5 phút .,2,0
giảng bài dễ hiểu .,2,0
"thầy nói to , rõ .",2,0
giáo viên cần tham khảo khung chương trình của khoa trước khi ra bài tập .,0,0
"quan tâm đến sinh viên rất nhiều , có bày nhiều trò chơi hỗ trợ giảng dạy .",2,0
giảng viên có khả năng truyền đạt .,2,0
cô nên sắp xếp lịch làm việc chính xác hơn .,0,0
"phòng học số lượng sinh viên nhiều , nhưng chỉ có quạt trần , cần trang bị thêm máy lạnh .",0,2
"thiết bị và dụng cụ thí nghiệm tại phòng lab còn nhiều hạn chê , hư hỏng nhiều , không đáp ứng được nội dung thực hành .",0,2
em mong thầy sẽ chỉ bảo cho các lớp sau nhiều hơn về vấn đề này .,0,0
thầy giảng khó hiểu .,0,0
"em nghĩ môn này rất khó , nên cần có cách học riêng .",0,1
được làm seminar nên sinh viên nghiên cứu nhiều hơn .,2,0
"thầy dạy khá hay và dễ hiểu , thầy vui tính , em rất hài lòng về môn học do thầy wzjwz116 dạy , em xin cảm ơn .",2,0
cô giảng lý thuyết còn quá chi là khó hiểu ạ .,0,0
có ví dụ và bài tập nhỏ hàng tuần để nắm vững kiến thức hơn .,2,0
giảng viên giảng nhiệt tình .,2,0
đề thi cuối kỳ quá khó và cấu trúc đề quá kỳ lạ .,0,3
bài học rất có ích .,2,0
giảng viên liên hệ nhiều đến thực tế .,2,0
giảng viên vui vẻ hòa đồng với sinh viên .,2,0
còn một vài chỗ cô dạy hơi khó hiểu nhưng cô không giải thích kỹ lắm .,0,0
"thầy giảng chi tiết , có hướng dẫn thêm kiến thức phong phú .",2,0
"thầy dạy dễ hiểu , bài học hiệu quả , liên hệ thực tiễn .",2,0
"chu đáo , nhiệt tình .",2,1
trình bày rất chi tiết .,2,0
"thầy dạy hơi chậm , tạo cảm giác buồn ngủ .",0,0
không tạo được không khí vui vẻ trong lớp .,0,0
"giảng nhanh quá , nói quá nhanh , không giúp học sinh hiểu bài .",0,0
có tâm huyết .,2,0
luôn sử dụng những ví dụ có tính thực tế .,2,0
"thầy khá là nhiệt tình trong khi giảng bài , khi sinh viên hỏi bài , giáo viên rất nhiệt tình .",2,0
nếu nghỉ nên thông báo với lớp sớm hơn .,0,0
"em có thể sử dụng kiến thức đã học để vọc một số trang web , cách dạy và đồ án của thầy thực tế dù thầy có trí tưởng tượng hơi bị phong phú .",2,1
nội dung thi khó đối với sinh viên không chuyên .,0,0
có thêm đồ án mang tính chất sáng tạo .,0,1
thực sự thầy sử dụng giời lên lớp chưa hiệu quả .,0,0
giảng viên tận tâm với sinh viên .,2,0
sự nghiêm khắc của thầy trong công tác giảng dạy giúp sinh viên có thêm động lực học .,2,0
thầy tuy nghiêm khắc nhưng đi với thầy cả một học kỳ mới biết thầy rất thương sinh viên và muốn tốt cho tui em .,2,0
tổ chức các trò chơi để vận dụng các kiến thức vừa học .,2,1
em rất thích cách dạy của thầy vì nó bám sát thực tế .,2,0
"cô dạy rất tận tâm và nhiệt huyết , tận tình chỉ bảo , dạy chậm và ôn lại kiến thức .",2,0
"cô truyền dạy kiến thức dễ hiểu , tận tình , thân thiện với học sinh và giúp đỡ học sinh tận tình !",2,0
thường đến lớp trễ .,0,0
"lượng kiến thức thì đòi hỏi quá cao , đề thi cũng khó .",0,1
thầy dạy kiến thức khá đầy đủ và thường cho bài tập nâng cao bổ sung thêm những kiến thức mới cho học sinh .,2,0
quan tâm học sinh .,2,0
giảng viên dạy toàn bộ bằng slide tiếng anh khiến sinh viên cảm thấy ngợp và khó hiểu được vấn đề cũng như hiểu được kỹ từng bài học .,0,0
cô rất nhiệt tình giảng dạy .,2,0
cô nên up một lần hết các file bài học để tụi em tiện đi in ạ .,0,0
"sách giáo khoa wrede dan murray không dễ học , còn nhiều sai sót và các trình bày khó hiểu .",0,1
cần nhiều tài liệu về môn học này .,0,3
cô wzjwz106 hay cho nghỉ .,0,0
giáo viên giảng dạy tốt nhiệt tình .,2,0
cần sửa thêm bài tập trên lớp .,0,1
"thầy dạy rất hay , tận tận tâm nhiệt tình , luôn tạo hứng thú cho sinh viên .",2,0
"ngoài copy và paste ra , giảng viên không hướng dẫn gì thêm .",0,0
nên thêm giờ học thực hành trên lớp nếu có thể .,0,1
"hình thức thực hành mới lạ , thu hút .",2,1
giảng viên dạy lôi cuốn .,2,0
"chúng em là sinh viên năm nhất , và chúng em vẫn chưa đủ khả năng để làm ra những sản phẩm của riêng mình , chúng em học "" giới thiệu ngành "" vì mục đích định hướng , chúng em tìm hiểu về hệ thống nhúng vì mục đích xem mình có nên theo ngành đó hay không , và chúng em nói theo cách mình hiểu và tiếp cận được từ các nguồn thông tin .",1,3
phong cách dạy thu hút .,2,0
"giảng viên dạy nhiệt tình , giảng dễ hiểu .",2,0
"đảm bảo kiến thức và thời gian dạy , tận tâm chỉ dạy cho sinh viên !",2,0
"giáo viên nhiệt tình , dạy đúng kiến thức , có thực tiễn .",2,0
giảng viên lên lớp đúng giờ .,2,0
"thầy rất hiền , tận tâm .",2,0
thầy có tâm lắm colonsmile .,2,0
"chữ viết hơi nhỏ , ít khi dùng máy chiếu .",0,0
nhiều lúc nhìn thầy hơi dữ t_t .,0,0
không ý kiến vì chất lượng môn học tốt .,2,1
"giáo viên chưa quan tâm nhắc nhở sinh viên làm bài trên lớp , sinh viên chỉ xem tài liệu thực hành và tự làm .",0,0
"thầy rất là công bằng , em thật sự rất kính trọng thầy vì những điều thầy đã làm cho các bạn sinh viên chơi thân với thầy .",2,0
"thầy hơi khắc khe , nhưng đây không ghép hoàn toàn vào mục này .",0,0
"nhiều khi em thấy giảng viên dạy trên lớp có những kiến thức còn là lý thuyết quá nhiều , xa rời thực tế .",0,0
tài liệu còn thiếu chủ yếu sinh viên phải tự tìm .,0,1
giảng dạy nhiệt tình !,2,0
"hi vọng thầy có thể dạy cho chúng em về c kỹ càng hơn , thay vì dạy về c , để chúng em có thể hiểu được bản chất của lập trình , giúp cho chúng em đi lên từ nền tảng vững chắc .",0,0
nên tăng các chương trình ngoại khóa .,0,1
tiết cuối thầy ôn bài mà không cho đề mẫu cuối kỳ .,0,0
"sự tận tâm , nhiệt tình của giảng viên giúp truyền đạt kỹ năng , kiến thức một cách tốt nhất .",2,0
nên tăng hiệu suất của máy .,0,2
"giảng dạy nhiệt tình , tạo sự hứng thú cho sinh viên học tập .",2,0
"phòng lab được trang bị những máy tính cấu hình thấp không đảm bảo được nhu cầu thực hành của sinh viên khoa wzjwz46 , chất lượng mạng kém , có nhiều dây mạng không thể truy cập internet .",0,2
"thầy rất tận tâm , đến từng bàn để chỉ dẫn !",2,0
"luôn hướng dẫn tận tình sinh viên đi đúng lộ trình , tuy thời gian đầu hơi khó hiểu vì toàn bộ bài giảng của thầy được viết bằng tiếng anh .",2,0
"slide bài giảng tốt , giảng viên giải đáp vấn đề tốt .",2,1
giảng viên dạy rất kỹ lưỡng .,2,0
"học kỳ này em học lại môn game , và giờ của thời khoá biểu là tiết 1 - 2 ngày thứ 4 thế nhưng em không hiểu lý do gì lại chuyển sang thứ 7 vào tiết 6 - 7 và em bị kẹt giờ học anh văn bên ngoài nên không học được .",0,1
lượng kiến thức giảng dạy chưa được chuẩn bị kỹ càng .,0,1
"cần đảm bảo thời lượng của môn học , lịch học thông báo nghĩ quá nhiều trong khi sắp xếp lịch học bù không hợp lý ảnh hưởng lớn đến kiến thức của sinh viên , công việc của sinh viên .",0,0
nội dung môn học em nghĩ là rộng quá ạ .,0,1
em nghĩ sẽ hiệu quả hơn nhiều .,0,3
"theo em , nên có thêm mục bài tập nộp qua moodle sau mỗi lần học trên lớp hay có bài tập mới , tài liệu nên được bổ sung nhiều hơn cho sinh viên .",0,1
"lớp thụ động , nhàm chán .",0,0
"nói nhanh , lưu lát , đủ thông tin .",2,0
"giảng viên dạy nhiệt tình , kiến thức truyền đạt cho sinh viên gần với thực tế cuộc sống , phản ánh đời sống xã hội , slide dễ hiểu , giảng viên hài hước .",2,0
4 tiết liên tục không tập trung được phần cuối giờ .,0,1
"nhiệt tình , nhanh nhẹn , thân thiện .",2,0
giáo viên rất tận tâm .,2,0
đặt cái tôi quá lớn khi nói chuyện với sinh viên .,0,0
hầu như bữa nào cũng over time .,0,3
"cô rất nhiệt tình , tận tâm .",2,0
cô nhiệt huyết trong việc rèn cho sinh viên làm nhiều và tự nghiên cứu nhiều điều này giúp sinh viên có khả năng tự học tự nghiên cứu .,2,0
"vui vẻ , giờ học vui .",2,0
thầy dạy rất dễ hiểu và nhiệt tình .,2,0
"thầy tận tâm , gần gũi với sinh viên .",2,0
rất chi tiết và dễ hiểu .,2,0
thầy dạy còn hơi khó hiểu .,0,0
"thầy wzjwz201 dạy nhiệt tình , giảng dễ hiểu .",2,0
cải thiện chất lượng phòng máy và kết nối mạng .,0,2
thầy nên cho bài tập về nhà và sửa bài tập trên lớp để tăng tính tương tác .,0,0
"thầy nhiệt tình , thân thiện .",2,0
luôn tạo cảm giác hứng thú học cho sinh viên để tiếp thu bài .,2,0
cô dạy rất hay và nhiệt tình .,2,0
"nội dung học chất lượng nhưng khá đơn giản , thầy sử dụng giờ trên lớp không hiệu quả , chủ yếu thầy vào lớp cho bài tập , giảng một xíu rồi ngồi đó , còn sinh viên giải bài tập tới cuối giờ , dù làm bài tập tới tuần cuối môn học nhưng vẫn không biết kết quả các bài tập mình từng làm là đúng hay sai vì thầy không công bố kết quả để cho thấy được sự sai sót của mình , dẫn đến trước khi thi các sinh viên có sự phân hoá về cách giải bài tập , không thống nhất .",0,1
"không sửa bài tập thực hành , chỉ cho sinh viên làm rồi nộp trên courses .",0,0
"cô rất nhiệt tình , giảng bài rất dễ hiểu .",2,0
thầy rất tận tình trên lớp và trong định hướng cho sinh viên .,2,0
thầy dạy rất hay và rất nhiệt tình điểm danh .,2,0
chiếu video lên cho sinh viên xem nhưng hệ thống âm thanh hình ảnh kém khiến sinh viên không hiểu hết được nội dung của video vào môn học .,0,2
"về thời gian học doubledot thường xuyên nghỉ dạy không báo trước , sinh viên lên tới lớp mới có thông báo nghỉ .",0,0
nghỉ quá nhiều .,0,0
cô giảng dễ hiểu và rất nhiệt tình .,2,0
"thầy rất nhiệt tình và kiến thức rất phong phú , có hệ thống lại kiến thức mỗi buổi .",2,0
thầy dạy như đúng rồi .,0,0
dạy bài hơi nhanh khó hiểu .,0,0
"tiết học có chút chán , có chút khó tiếp thu .",0,0
giảng viên chỉ đứng lớp và điểm danh .,0,0
thầy đảm bảo phần kiến thức truyền đạt .,2,0
"thầy dạy nhanh , sinh viên không hiểu bài cho lắm .",0,0
"bài giảng được giảng viên chuẩn bị rất kỹ , chu đáo và luôn có sự cập nhật kịp thời .",2,0
thầy đảm bảo tốt về giờ lên lớp .,1,0
"dạy đầy đủ kiến thức , hỗ trợ sinh viên tốt .",2,0
lượng kiến thức này không chắc chắn là sau khi ra trường có thể vận dụng thực tiễn .,0,1
cần ví dụ và chương trình thực tế nhiều hơn .,0,1
"nhiệt tình , giúp đỡ sinh viên , lên lớp đúng giờ .",2,0
thầy khá tận tâm và nhiệt thành .,2,0
thầy em học chính trị đầu tiên thấy phê nhất .,2,0
"cô dạy rất nhiệt tình , tận tâm chỉ bảo cho sinh viên .",2,0
