sentence,sentiment,topic
"thời gian thầy giảng dạy ngắn , thường cho lớp về sớm .",0,0
giảng viên giảng bài rất chi tiết .,2,0
"giảng viên nhiệt tình , tận tâm với sinh viên .",2,0
"tận tâm , nhiệt tình giúp đỡ sinh viên .",2,0
"thầy hay đi trễ nhưng không nhiều , chỉ 15 phút mỗi ngày .",1,0
thầy hay nhăn nhó với sinh viên .,0,0
mong khoa wzjwz101 có lịch học lý thuyết và thực hành cụ thể trước khi sinh viên đăng ký học phần để tránh trường hợp trùng lịch dẫn đến sinh viên phải hủy một số môn do chỉnh sửa lịch .,0,1
"kỳ trước có học thầy , thầy nhiệt tình , nhưng chắc mới dạy nên chưa có kinh nghiệm truyền tải kiến thức để sinh viên hiểu dễ dàng .",2,0
giảm seminar tràn lan .,0,1
cô có cho nói chuyện với giảng viên nước ngoài !,2,0
cần cải thiện máy chiếu .,0,2
"thầy giảng bài kỹ , cho bài tập hay .",2,0
cô rất nhiệt tình giúp đỡ sinh viên .,2,0
giảng viên nên hướng dẫn thêm nhiều bài tập và tận dụng thời gian nhiều hơn vì môn này cần những bài tập mẫu để sinh viên dễ nắm kiến thức hơn .,0,0
cám ơn thầy .,1,0
đồ án mang tính thực tiễn .,2,0
"giảng viên nhiệt tình giảng dạy , chỉ bảo tận tình , chu đáo .",2,0
cô rất tận tâm và nhiệt huyết .,2,0
"dạy tốt , khả năng truyền đạt tốt giúp sinh viên dễ tiếp thu , phương pháp giảng dạy hiệu quả , nhiệt tình .",2,1
"luôn luôn giúp đỡ sinh viên , giảng dạy một cách có hiệu quả không gây nhàm chán cho sinh viên , hỗ trợ sinh viên học tập tốt , quan tâm chỉ dạy cho sinh viên .",2,0
phương pháp truyền đạt kiến thức khó tiếp thu .,0,0
thầy giáo nhiệt tình .,2,0
nhiệt tình chỉ dạy sinh viên trên lớp và trên trang moodle .,2,0
giáo viên cần đưa ra nhiều ví dụ để sinh viên tự giải và có điểm cộng cho sinh viên có đáp án đúng .,0,0
"thầy hiền , vui tính , giảng rất hay , cách dạy thầy bắt học sinh làm nhiều bài tập rất quan trọng .",2,0
"thầy khá tận tâm , vui tính .",2,0
"cho chép bài quá nhiều , không triển khai slide bài giảng trên moodle .",0,0
làm việc nhóm hiệu quả .,2,0
truyên đạt tốt .,2,0
tất cả các hoạt động .,1,3
"thầy dạy dễ hiểu , hay cung cấp thêm kiến thức bên ngoài hữu ích cho sinh viên .",2,0
"trình độ chuẩn tiếng anh của giảng viên đại học thực sự còn thua một giáo viên cấp 3 , phát âm sai khiến sinh viên sử dụng để giao tiếp sai !",0,0
"truyền đạt dễ hiểu , ví dụ minh họa thực tế , tạo hứng thú khi tham gia môn học .",2,0
bình thường với giáo viên .,1,3
giảng viên nên nói chậm lại vì quá nhanh sinh viên không nghe được và không theo kịp .,0,0
giảng viên không bao giờ nghỉ buổi nào .,2,0
"thầy ít khi giảng bài , thường để sinh viên tự xem tài liệu là chủ yếu .",0,0
giải bài tập đầy đủ .,2,0
thầy nhiệt tình trả lời câu hỏi của sinh viên đặt ra .,2,0
chương trình giảng dạy .,1,0
làm nhiều bài tập hơn nữa .,0,0
"nhiều khía cạnh thầy giải thích khá trừu tượng , khó hiểu .",0,0
thường đi trễ .,0,0
giảng viên không đảm bảo giờ lên lớp doubledot số buổi bù ít hơn số buổi nghỉ .,0,0
tận tình và giảng chi tiết !,2,0
chấm quá gắt .,0,0
mong sao thầy dạy tận tâm với công việc hơn chứ thế này em không biết những sinh viên năm nhất tiếp theo sẽ như thế nào nếu thầy tiếp tục như vậy mong thầy quan tâm đến việc dạy học hơn .,0,0
bài tập về nhà khá khó .,0,1
môn học cần có một lượng bài tập lớn và người học muốn hiểu được vấn đề thì cần làm nhiều bài tập vì thế môn học cần có thời gian làm bài tập sau mỗi phần để có thể ôn lại những gì đã học trong các tuần trước .,0,1
chất lượng môn học vậy đã đầy đủ .,2,1
"thầy dạy hơi lan man , diễn đạt không tốt ạ .",0,0
thầy giảng rất dễ hiểu và dễ tiếp thu bài .,2,0
lớp wzjwz1 nên được học ở phòng máy tốt hơn chút xíu được không ạ .,0,2
đề nghị bỏ phần thi lý thuyết cuối kỳ .,0,1
"thầy wzjwz182 dạy rất hay , rất dễ hiểu .",2,0
"thầy dạy nhiệt tình , rất hài lòng .",2,0
"cô dạy hay , tận tình với học sinh .",2,0
có liên hệ thực tiễn và lấy ví dụ minh họa .,2,0
cần thêm tiết học thực hành .,0,1
chương trình giảng dạy tốt .,2,1
"viết bài nhiều quá , nên đưa bài dạy lên hệ thống moodle .",0,0
"thầy dạy tận tâm , giúp đỡ sinh viên hết sức .",2,0
cần nâng cao chất lượng phòng máy .,0,2
thầy hay tính toán sai lặt vặt làm khó theo dõi bài giải .,0,0
em nghĩ thầy sẽ giúp chúng em học tốt hơn nếu có thêm nhiều bài tập .,0,0
"chia nhóm , ra những đồ án , bài tập nhóm để nâng cao kiến thức cũng như khả năng làm việc tập thể .",2,0
gần cuối kỳ giảng viên mới đưa ra đề tài làm đồ án gây khó khăn cho sinh viên .,0,0
"dễ hiểu , vui tính .",2,0
tận tình quan tâm học sinh .,2,0
theo em thấy thầy nên dạy theo đúng chương trình .,0,0
"giảng dạy nhiệt tình , dễ hiểu .",2,0
kiến thức của giáo viên rất tốt !,2,1
cần giảng kỹ hơn cho sinh viên hiểu bài và có kết hợp với nhiều ví dụ minh họa thực tế .,0,0
"thực hành đa dạng , giúp sinh viên hiểu rõ vấn đề .",2,1
"môn học cần có chút thay đổi về kiểm tra , phần thực hành cần được quan tâm và cần được hỗ trợ hoặc học sau khi đã học được lý thuyết để có nền tảng và cơ sở để thầy cô hướng dẫn sinh viên tốt hơn .",0,1
giáo viên giảng dạy nhiệt tình .,2,0
"tận tình , vui tính colonlove .",2,0
học buổi sáng .,1,1
dạy rất hài lòng .,2,3
thầy rất nhiệt tình và cố gắng truyền đạt hết mức có thể .,2,0
cô dạy hay nhưng hơi nhanh .,1,0
"vui tính , gần gũi sinh viên , giảng khá hay .",2,0
"cô rất có tâm , tạo điều kiện cho sinh viên tham khảo .",2,0
"giảng viên dạy nhiệt tình , tận tâm , đảm bảo nội dung dạy .",2,0
tài liệu cho môn học còn hạn chế .,0,1
có mấy môn em học và làm mấy bài lab xong rồi cũng chả hiểu được cái gì cả .,0,0
giảng viên cần tạo sinh động trong giờ giảng .,0,0
cần nhiều tài liệu hơn nữa .,0,3
sử dụng slide tiếng anh khó diễn đạt với sinh viên .,0,0
"thầy giảng dạy và hướng dẫn nhiệt tình , tận tâm nội dung thầy giảng không chỉ áp dụng cho học tập hiện tại mà còn cho tương lai công việc sau này .",2,0
"giảng viên thường dạy quá giờ ( khoảng 30 phút ) , ảnh hưởng đến tiết học tiếp theo của sinh viên .",0,0
"nhiệt tình giúp sinh viên tìm phương pháp học tập đúng đắn , cho nhiều bài tập .",2,0
nhiều bạn bị kéo điểm nặng nề .,0,1
"hoặc đưa ra những kỹ năng chuyên môn cần phải biết để làm việc trong ngành vì ngành công nghệ thông tin rất rộng ví dụ làm về mảng web thì cần biết php , html , cs , js hay làm về hệ thống nhúng thì cần c .",0,1
giảng viên nhiệt tình .,2,0
em không có ý kiến về vấn đề này .,1,3
lịch học trùng .,0,1
thầy dạy tốt và đảm bảo chất lượng .,2,0
em nghĩ môn này nên mở lớp thực hành để được hướng dẫn cài đặt các thuật toán .,0,1
chúc thầy nhiều sức khỏe .,2,0
thầy hướng dẫn tụi em rất tận tình .,2,0
"giảng viên cung cấp các slide , các module phục vụ việc học tập rất chu đáo .",2,0
để sinh viên bắt kịp với tốc độ phát triển của ngành .,0,1
"vui vẻ , có trách nhiệm .",2,0
"đi dạy đúng giờ , chất lượng giảng dạy tốt .",2,0
thầy thường xuyên liên hệ với thực tiễn .,2,0
slide đẹp .,2,1
"lúc cho phép sửa điểm thì không thông báo giờ cụ thể chỉ nói "" buổi tối "" .",0,0
ít dạy ngữ pháp .,0,0
dạy tận tình .,2,0
"thầy wzjwz137 dạy rất hay , chi tiết , nhiệt tình và dễ hiểu .",2,0
sử dụng kiến thức có tính thực tiễn cao hơn kiến thức có thể áp dụng vào trong thực tiễn .,0,1
"giảng viên dạy nhiệt tình và có tâm , đến lớp đầy đủ cung cấp đầy đủ tài liệu tham khảo cho sinh viên .",2,0
đôi khi hơi buồn ngủ .,0,0
"quá ô nhiễm tiếng ồn , mệt mỏi và chán học !",0,2
tài liệu giảng viên cung cấp đầy đủ .,2,1
thầy wzjwz269 không chỉ dạy em kiến thức chuyên môn mà còn cả tầm nhìn bên ngoài xã hội .,2,0
"lâu lâu thầy giảng cao siêu quá , tụi em chả hiểu gì .",0,0
"giáo viên luôn tạo điều kiện cho sinh viên luyện nói tiếng anh tại lớp , giải thích về bài học , ngữ pháp , từ mới vào đầu giờ .",2,0
"dạy dễ hiểu , tận tâm , nhiệt tình .",2,0
nội dung học quá ít .,0,1
thầy dạy tận tâm hết mình .,2,0
"slide hình như được thực hiện bằng google translate , đọc không thể hiểu được là trong đó viết gì .",0,1
"cô giảng dạy tận tình , nhiệt huyết .",2,0
"thầy wzjwz27 cần giảng bài rõ ràng hơn , khi giảng cần nói to hoặc dùng micro để mọi người trong lớp cùng nghe cũng như chú ý đến bài giảng .",0,0
"giáo viên dạy hết sức nhiệt tình , tạo được động lực để học sinh học tập .",2,0
hơi nhanh .,0,0
"sau các lần nộp bài tập và sửa bài nên cung cấp bài giải đúng , chuẩn xác để cải thiện việc học của sinh viên .",2,1
giảng viên cần có những nhấn mạnh trong bài học .,0,0
đủ những gì cần học không dài dòng .,2,1
ngoài ra còn rất rất nhiều mặt tốt mà không thể kể hết .,2,3
thái độ của giảng viên là hoàn toàn không chấp nhận được .,0,0
cô viết hướng dẫn còn sơ sài quá .,0,0
đó là sự nhiệt tình của giảng viên .,2,0
cô hỗ trợ sinh viên khá nhiều .,2,1
thầy cho nghỉ không báo trước .,0,0
"đề mở , giảng viên nhiệt tình .",2,0
sự tận tình giảng dạy tận tình .,2,0
"cách giảng dạy rất hay , hấp dẫn và dễ hiểu .",2,0
cô nhiệt tình và tâm huyết trong việc dạy học .,2,0
giảng viên cần phối hợp ăn ý với giảng viên lý thuyết hơn .,0,0
"nên gửi thêm nhiều kiến thức , tài liệu , bài tập hơn lên hệ thống môn học .",0,0
"tận tâm , nhiệt tình , sử dụng giờ hiệu quả .",2,0
"giáo trình tiếng anh của thầy có nhiều chỗ khó hiểu , khó tiếp thu .",0,0
thầy cô dạy tốt .,2,0
một số môn giảng viên hiếm khi thấy dạy vì nghỉ nhiều .,0,0
cô dạy môn wzjwz121 học kỳ này không phải cô wzjwz122 dạy hay .,0,0
cần tăng thời lượng thực hành vì đây là môn mà thực hành mang tính quan trọng đối với sinh viên .,0,1
"dạy nhiệt tình , mở rộng kiến thức cho sinh viên , làm bài tập nhiều .",2,0
"giáo viên ngoài việc dạy kiến thức chuyên ngành , còn chia sẻ những kinh nghiệm thực tế của giảng viên rất bổ ích .",2,0
giáo viên dễ hiểu .,2,0
"sự thân thiện , cởi mở và nhiệt tình .",2,3
nên ưu tiên về cơ sở vật chất cho chất lượng cao đúng như trường đã nói .,0,2
cách chấm bài thi tự luận của thầy không khác gì máy chấm .,0,0
hoạt động nhóm của cô hiệu quả .,2,0
hướng dẫn cụ thể .,2,0
"giảng viên nhiệt tình , dễ hiểu .",2,0
tuy nhiên vẫn còn một vài chỗ hơi khó tiếp thu .,0,1
"thầy thân thiện , lắng nghe sinh viên .",2,0
"giảng viên nên thay đổi hình thức dạy , hiểu sinh viên hơn .",0,0
"thứ nhất , phần thực hành phần đồ án doubledot thường là phần cài đặt một chương trình trên máy dựa theo phần lý thuyết đã học được thường được công bố khá trễ , thường là vào khoảng một tháng cuối cùng của học kỳ , sau khi thi lý thuyết cuối kỳ xong .",0,1
"và cũng có rất nhiều lần , khi sinh viên nghỉ học các môn học vào thứ 7 để đi học môn này thì giảng viên lại tự ý nghỉ mà không thông báo .",0,0
"tận tâm , vui tính .",2,0
"thực sự thì giảng viên này không dạy lớp em , nên những đánh giá em chọn mặc định mức độ 3 .",1,3
"cô dễ thương gần gũi với học sinh , truyền đạt kiến thức tốt , dạy dễ tiếp thu .",2,0
thầy cung cấp tài liệu đầy đủ .,2,0
"đảm bảo giờ học , tiết học , nội dung .",2,1
"cô dạy rất hay và dễ hiểu , đặc biệt rất nhiệt tình trong giảng dạy và quan tâm tới sinh viên .",2,0
cần có thêm bài tập về ngữ pháp .,0,1
tự bỏ công sức để chuẩn bị các hoạt động trên lớp cũng như tự mình chi cho các hoạt động nhằm nâng cao khả năng học tiếng anh của sinh viên đặc biệt là những sinh viên trong nhóm extensive reading của cô .,2,0
"trong các tiết học , cô đều sử dụng tiếng anh để giao tiếp và hướng sinh viên tham gia các câu lạc bộ .",2,0
"giảng viên thoải mái , tạo cảm giác không gò bó trong học tập .",2,0
"giảng viên nhiệt tình , truyền đạt nhiều kiến thức thực tế .",2,0
các ví dụ đều có liên hệ đến bài tập .,2,1
sắp xếp thời gian học không trùng với các môn học khác .,0,1
tận tình dễ hiểu .,2,0
"giảng viên rất có phong cách dạy học và truyền đạt , tạo đam mê để sinh viên tự tìm hiểu sâu về môn học .",2,0
môn học cần có thêm một số kiến thức hoặc các cách khác để giải quyết các bài toán khó .,0,1
nhiều lúc thầy nói nhanh quá nghe không kiệp .,0,0
"giáo viên dạy tân tâm , nhiệt tình , dễ hiểu .",2,0
do môn học không tính điểm thực hành và cũng không phải nộp bài tập nên theo ý kiến chủ quan của riêng em thì thực hành hình thứ 1 dường như chưa thật sự hợp lý .,0,1
có tương tác với học sinh .,1,0
thầy có hướng dẫn cho sinh viên tốt .,2,0
thầy wzjwz277 vui tính .,2,0
"giảng viên nhiệt tình , giảng dạy tốt .",2,0
một số buổi dạy của giảng viên không hiệu quả về giờ giấc .,0,0
giảng viên đảm bảo thời gian lên lớp và khối lượng kiến thức trong mỗi buổi học .,2,0
"chia nhỏ bài tập về nhà để cộng điểm cho sinh viên , vừa giúp sinh viên làm và hiểu nhuần nhuyễn và tránh tình trạng rớt đồng loạt .",0,1
và cho bài tập và kiểm tra bài tập ở tuần dạy tiếp theo .,2,1
giảng viên nên xem lại cách cho bài tập về nhà .,0,0
"nhiệt tình , tận tâm , giảng dễ hiểu , nghiêm túc , đúng giờ .",2,0
"nên cải thiện cơ sở vật chất và thiết bị dạy học , phòng máy chiếu mờ khó theo dõi .",0,2
"giảng viên đánh giá đúng , công bằng kết quả học tập .",2,0
sữa lỗi cho sinh viên .,2,0
em thấy nên bỏ môn học này .,0,1
"thầy cần soạn trước slile rồi gửi cho sinh viên để sinh viên có thể ở nhà đọc trước bài , để lên lớp có thể dễ hiểu hơn , kết hợp chiếu slile với viết bảng sẽ đỡ tốn thời gian và hiệu quả học tập sẽ cao hơn .",0,0
thầy không dạy gì khi đến lớp .,0,0
"nên thực hành nhiều hơn lý thuyết , đảm bảo chất lượng sinh viên sẽ tốt .",0,1
cô chủ đọng nhắc nhở các bạn học tập và ai có thắc mắc cô giải đáp hết .,2,0
có nhiều chỗ thầy nghĩ tụi em biết nên khi hỏi lại thầy thì thầy hơi cau mày .,0,1
"giảng viên nhiệt tình , tận tâm với sinh viên và rất vui tính .",2,0
giảng dạy quá nhanh .,0,0
ra bài tập rất hay .,2,0
giáo viên dạy nhiệt tình tâm huyết .,2,0
thầy hay vắng .,0,0
thầy nên dạy thực hành một cách kỹ lưỡng hơn cho sinh viên hiểu và thực hiện .,0,0
giảng viên rất tận tâm trong việc truyền đạt nội dung môn học .,2,0
giáo viên năng nổ nhiệt tình dễ thương cho làm nhiều bài tập vận dụng hay .,2,0
"thầy thường xuyên truyền đạt kỹ năng cần thiết và thiết thực , xây dựng được sự chủ động học tập của sinh viên .",2,0
nhiệt tình trả lời câu hỏi khi sinh viên phát biểu .,2,0
"thầy giảng dễ hiểu , tận tâm với học sinh .",2,0
"thầy đi dạy không đúng giờ , toàn bắt sinh viên chờ từ 30 phút đến 1 tiếng .",0,0
"thầy vui tính và dạy rất nhiệt tình , rất quan tâm tới sinh viên đặc biệt là sinh viên nữ .",2,0
thầy rất tuyệt thầy dạy rất dễ hiểu .,2,0
thấy dạy rất tốt .,2,0
dù biết là giảng viên muốn tốt cho tụi em nhưng giảng viên cứ tự đổi giờ lên lớp như thế thì em không đồng tình lắm ạ .,0,0
giáo trình không phù hợp với sinh viên .,0,1
"cô thân thiện , trẻ trung .",2,0
thầy hài hước vui vẻ .,2,0
"cô dạy nhanh quá , khó hiểu dẫn đến chán nản .",2,0
tăng thời gian lên lớp .,0,1
cách giảng bài chi tiết vừa đủ và dễ hiểu .,2,0
"đồ án môn học mới lạ , hấp dẫn , mang tính thách thức và ứng dụng cao .",2,1
cần nhiều bài tập hơn .,0,0
cô giảng hay dễ hiểu .,2,0
không dạy thật sự .,0,0
"giáo viên trẻ , thân thiện , nhiệt tình .",2,0
"giảng viên rất nhiệt tình , hướng dẫn chi tiết các kiến thức .",2,0
giảng viên nhiệt tình hướng dẫn sinh viên .,2,0
nên hướng dẫn thêm nhiều tài liệu để sinh viên được chủ động hơn trong học tập .,0,0
thầy dạy rất chán .,0,0
"thầy giáo rất nhiệt tình trong việc hỗ trợ sinh viên , giúp sinh viên hiểu ra được các khuyết điểm đồ án học tập của các nhóm .",2,0
silde cần làm bằng tiếng việt vì không phải trong lớp ai cũng giỏi tiếng anh để hiểu .,0,1
"môn học có nhiều kiến thức khó , giảng viên truyền đạt kiến thức chưa hoàn toàn hiệu quả .",0,0
"giảng nhanh , không kỹ .",0,0
cho nhiều bài tập để nắm kiến thức sau khi học lý thuyết .,2,0
khả năng truyền đạt chưa được tốt .,0,0
"cơ sở vật chất không đảm bảo chất lượng , nhiều khi thầy đang nói mà micro bị hư .",0,2
"thầy nên sử dụng moodle và có cách thông báo rõ ràng , dễ cập nhật hơn .",0,0
tận tâm giảng dạy .,2,0
"nhưng thầy ơi , thầy giảng bài một mạch liền , khiến nhiều sinh viên rất buồn ngủ .",0,0
"giảng viên tận tâm , giúp sinh viên hoàn thiện kỹ năng bản thân .",2,0
"giảng viên giảng dạy nhiệt tình , truyền đạt tốt .",2,0
"thầy có dạy những kiến thức , kinh nghiệm có tính áp dụng lâu dài .",2,0
giảng viên hay đặt vấn đề để sinh viên suy nghĩ .,2,0
được rèn luyện kỹ năng giao tiếp tiếng anh cũng như cách tự học tốt ở nhà .,2,0
"thầy dạy tốt , dễ tiếp thu và có chất lượng tuyệt .",2,0
"quản lý thời gian thực hành chưa hợp lý , tiết thực hành hơi nhàm chán .",0,0
"hướng dẫn , giải đáp thắc mắc tận tình .",2,0
chất lượng mạng trong phòng máy mạnh nhưng chấy lượng máy kém .,0,2
"thầy dạy rất nhiệt huyết , tận tâm .",2,0
"môn java này là môn quan trọng , là nền để phát triền các ngôn ngữ , môn học sau này , nhưng sau học kỳ học môn java ở lớp này thì 80% sinh viên phải tự vò đầu tìm hiểu , tự google lấy kiến thức , không được nhận bất cứ sự giúp đỡ hướng dẫn gì từ giảng viên .",0,0
giáo viên chưa đến lớp đúng giờ .,0,0
"giáo viên sử dụng ngôn ngữ anh rất tốt , dễ hiểu , gây cuốn hút người nghe .",2,0
"thầy truyền đạt kiến thức hiệu quả , sử dụng thời gian học hợp lý và hiệu quả .",2,0
"tiếng anh lại không chuẩn mà cứ nói ngập ngừng suốt buổi , không thấy một câu tiếng việt ( ví dụ doubledot "" các em hiểu không ? "" ) .",0,0
sự nhiệt tình giải đáp mọi thắc mắc của sinh viên .,2,0
dạy khó hiểu và lên lớp muộn .,0,0
cám ơn thầy fraction cô đã đọc một bài dài thế này .,1,3
"cần có thêm lớp training cho các bạn yếu , mất căn bản .",0,1
"nhưng kiến thức quá nhiều , rộng , truyền tải trong một thời gian ngắn nên khó nắm bắt được hết .",0,0
thầy nên hạn chế cho chép .,0,0
rất hài lòng về giảng viên wzjwz321 .,2,0
cô dạy nhanh .,0,0
phòng thí nghiệm môn này cần được nâng cấp và mở rộng .,0,2
khả năng truyền đạt chưa gây được sự thu hút .,0,0
thầy dạy hay và tốt .,2,0
bị áp lực .,0,3
"khả năng truyền đạt kiến thức cao , thường hay gọi lên bảng để kiểm tra năng lực sinh viên .",2,0
thầy luôn quan tâm giúp đỡ sinh viên .,2,0
lên lớp đúng giờ .,2,0
"nhiệt tình , phương pháp giảng dạy hiệu quả , cách truyền đạt dễ hiểu dễ tiếp thu .",2,0
em xin có ý kiến doubledot giảng viên lý thuyết dạy chậm hơn so với giảng viên thực hành rất nhiều !,0,0
lý thuyết quá nhiều không tập trung chủ yếu .,0,0
cần phải có liên hệ thực tiễn trong quá trình giảng dạy để tạo sự ham thích cho người học .,0,0
khi sinh viên đề nghị thầy mở lại cách ra deadline thì thầy bảo không được và cứ giữ nguyên thể thức như vậy .,0,0
"cần đi sâu vào thực tế , khi dạy còn chung chung khó hiểu được .",0,1
"thầy dạy dễ hiểu , sát với thực tế .",2,0
giảng bài cảm thấy hơi buồn ngủ .,0,0
dạy chậm hơn tiết thực hành .,0,0
hài lòng hoàn toàn .,2,3
cảm ơn .,1,3
thầy dạy hay và dễ hiểu .,2,0
"giảng viên dạy nhiệt tình , tâm huyết dễ hiểu !",2,0
"phòng lab còn chạy visual studio 2008 , không biết viết code kiểu gì lên đó nữa , đây cũng là cái ảnh hưởng tới kết quả thi thực hành của nhiều sinh viên quen sử dụng với chuẩn visual studio 2015 .",0,2
phòng học còn nóng .,0,2
"thầy cho bài tập luyện tập rất nhiều , thích hợp cho việc ôn tập lại kiến thức .",2,0
phân chia thời gian báo cáo chưa hợp lý .,0,0
"giảng viên nhiệt tình , vui vẻ , luôn giúp đỡ cho sinh viên hoàn thành tốt nhất bài báo cáo .",2,0
gây khó khăn khi tìm thông tin làm bài tập và nộp bài tập trên moodle .,0,1
nâng cấp máy tính .,1,2
thầy rất chú tâm .,2,0
thầy cho bài tập để làm mà không cho đáp án để sinh viên biết được mình giải đúng hay sai .,0,0
nên bọn em khó có thể gặp được giảng viên .,0,0
nội dung giảng dạy rất là lý thuyết và thiếu phần bài tập để ứng dụng và nhớ bài hơn .,0,0
"thầy giảng rất dễ hiểu , tâm huyết với buổi học .",2,0
"mặc dù môn này là em học lần hai nhưng kết quả đang tồi tệ hơn , không thể theo kịp .",0,1
giảng bài đầy đủ .,2,0
"các hoạt động trong tiết học đa dạng , không gò bó , cứng nhắc gây nhàm chán mà giúp cho sinh viên cảm thấy thoải mái và sáng tạo trong học tập .",2,1
nhưng nhiều phần em không biết học rồi có áp dụng hay không .,0,1
thông báo những buổi seminar và báo cáo phải chính xác để dễ dàng cho cả sinh viên lẫn giáo viên .,0,1
"thầy hơi nghiêm khắc , nhưng dạy dễ hiểu .",2,0
"thầy rất tận tình , nhưng hay vắng .",0,0
"giảng viên có trình độ chuyên môn tốt , hướng dẫn chi tiết , dễ hiểu .",2,0
"cho làm nhiều bài tập hữu ích , giảng cặn kẽ .",2,0
"tạo hứng thú trong học tập , đơn giản , hiệu quả .",2,0
thầy giáo dạy nhiệt tình giúp tiếp cận kiến thức tốt .,2,0
hình thức thực hành 2 dường như không có tác dụng với sinh viên .,0,1
"giảng viên dạy nhiệt tình , vui tính , hài hước , dạy tốt , dễ nghe dễ hiểu .",2,0
tăng hiệu suất máy tính .,1,2
thầy rất nhiệt tình và tận tâm .,2,0
tốt nhất nên cho ví dụ tổng quan .,0,1
có nhiều hoạt động giúp sinh viên nâng cao kỹ năng .,2,0
"thân thiện , hòa đồng , giảng dạy có kỹ lưỡng .",2,0
thầy rất có tâm trong việc tạo áp lực giúp sinh viên học nhiều hơn và thực hành nhiều hơn .,2,0
"thầy chỉ nên sử dụng facebook làm kênh thông tin song hành , chứ không nên như hiện nay , có rất nhiều thông báo thầy chỉ thông báo trên facebook cá nhân , mà không hề thông báo trên website môn học .",0,0
"giờ giảng dạy của thầy đa số là thầy đọc , giọng nói thầy đều đều làm đa số mọi người rất buồn ngủ .",0,0
mặc dù môn này đã được nghe thầy nói được dạy lần đầu cho khóa 3 .,1,0
"thầy dạy không để ý xem sinh viên có nhận thức được hay không , chỉ dạy cho hết bài rôi về .",0,0
rất hay khuyến khích tinh thần học tập .,2,0
"là một môn học về kỹ năng , cu thể là kỹ năng mềm nên có nhiều hơn những bài học kết hợp các kỹ năng hỗ trợ khác khi học môn này như kỹ năng giao tiếp nguyên lý và kinh nghiệm thuyết trình , cách đọc tài liệu ngoại ngữ chuyên ngành , các tra cứu thông tin hiệu quả .",0,1
lắng nghe ý kiến của sinh viên trong quá trình học .,2,0
"giảng viên rất nhiệt tình giảng dạy , rất sẵn lòng giải đáp thắc mắc của sinh viên .",2,0
"cô vui vẻ , hay quan tâm sinh viên .",2,1
rất quan tâm học viên .,2,0
"thầy rất nhiệt tình , em rất hài lòng về cách giảng dạy cũng như các tài liệu , nội dung thầy cung cấp .",2,0
"thầy vui tính , cởi mở .",2,0
"giảng viên hướng dẫn rõ ràng , đầy đủ .",2,0
"bài tập quá khó hiểu , quá lan man , chỉ có một vài bài là hợp lý nhưng cũng khó làm .",0,1
"thầy cung cấp tài liệu học tập rất đầy đủ , chi tiết .",2,0
môn học hay và hấp dẫn .,2,1
mong cô dạy thêm về ngữ pháp .,0,0
"kỳ sau em có học một môn của chị nữa đó , nhớ giúp em qua môn nha chị .",2,0
giảng viên nên nhiệt tình hơn !,0,0
cô dạy nhiệt tình dễ hiểu .,2,0
nếu cho được điểm 11 thì em cũng cho luôn .,2,3
"ngoài kiến thức lý thuyết tụi em đã học , thầy còn cung cấp thêm cho chúng em thêm nhiều kiến thức mới nữa .",2,0
nhìn chung thầy dạy tốt .,2,0
"thầy dạy tâm huyết , giỏi , truyền đạt được cảm hứng học tập và nghiên cứu cho sinh viên .",2,0
"lớp lý thuyết chủ yếu dạy về các công nghệ mới , những sáng tạo trong công nghệ trên thế giới cũng như trong lĩnh vực di động , rất ít kiến thức về lập trình để tôi có thể hiểu về lập trình trên thiết bị di động cũng như việc làm bài tập ở lớp thực hành và đồ án môn học .",0,1
giảng viên cần cung cấp cho học viên tài liệu lý thuyết rõ ràng .,2,0
"ngoài kiến thức anh văn được cải thiện hiệu quả , sinh viên còn học được rất nhiều kỹ năng mềm khác .",2,1
"giảng viên chấm điểm công bằng , chính xác .",2,0
"giảng viên tích cực tiếp thu ý kiến sinh viên về kiến thức và cách giảng dạy , mong thầy thành công .",2,0
"thân thiện , tận tâm .",2,0
"giảng dạy dễ hiểu , giờ học vui .",2,0
tốn thời gian .,0,3
"có sự tương tác tốt , rèn được kỹ năng nghe , nói tiếng anh .",2,0
"thầy dạy hay , hướng dẫn cụ thể .",2,0
"đề nghị những bài khó giảng viên cần giảng kỹ , dễ hiểu cho cả lớp .",0,0
"thầy giảng viên ít viết chương trình trên lớp , thường copy code rồi demo cho sinh viên .",0,0
cô nên dạy nội dung khó hơn cho lớp sau .,0,0
"sự nhiệt tình , quan tâm , lắng nghe .",2,0
"lúc đầu vào học thì chưa tập trung nội dung học , mất thời gian nhưng về sau đã tập trung việc học hơn .",0,1
cô giáo tận tình .,2,0
"thầy rất nhiệt tình , hướng dẫn thực hành kỹ càng .",2,0
"lập trình hướng đối tượng nói riêng và tất cả các môn liên quan đến lập trình nói chung theo em nên được cập nhật tài liệu thường xuyên , đặc biệt là các phần mềm trong các phòng lab để tránh tình trạng các tài liệu và phần mềm hỗ trợ học tập lỗi thời và gây khó khăn cho việc giảng dạy và học tập .",0,2
"thầy nói nghe không rõ , truyền đạt khó hiểu , không tạo hứng thú cho sinh viên .",0,0
"giảng dạy tốt , đưa ra nhiều vấn đề cho sinh viên tham khảo .",2,0
cung cấp nhiều tài liệu tham khảo .,2,0
"giảng viên nhiệt tình , giảng dạy dễ hiểu , thu hút .",2,0
