sentence,sentiment,topic
thầy dạy nhiệt tình và đến giờ đúng thời gian quy định .,2,0
"giáo viên tận dụng giờ lên lớp hiệu quả , lên lớp đúng giờ .",2,0
nhưng cũng rất nóng tính .,0,0
"thầy ra hiền , chăm lo sinh viên .",2,0
"tận tình giúp đỡ , giải đáp cho sinh viên .",2,0
giáo trình hợp lý chất lượng cao .,2,1
"thầy vui vẻ , dễ tính .",2,0
nên cập nhật những phần mềm mới .,0,1
sử dụng nhiều slide .,0,0
"phòng học , bàn ghế còn bẩn và nhiều bụi bặm .",0,2
sinh viên bọn em không chỉ được thực hành những kiến thức ở lớp lý thuyết mà còn được đi sâu hơn và được biết thêm những kiến thức mới .,2,1
cô dạy rất vui .,2,0
mong thầy sẽ lên lớp nhiều hơn và có định hướng rõ ràng về nội dung môn học để các bạn tìm hiểu vã nắm rõ chúng .,0,0
thầy ngầu quá em hơi sợ .,1,0
slide không đầy đủ khó khăn khi xem lại kiến thức .,0,1
đôi chỗ khó hiểu .,0,1
mong nhà trường xem xét lại .,0,3
thật sự để đánh giá tổng quát được chất lượng đào tạo thì có lẽ một sinh viên phải học qua nhiều giáo viên mới có cái nhìn tổng quát về cách giảng dạy và chất lượng .,0,1
em muốn có thời gian tiếp xúc và học hỏi thầy nhiều hơn nhưng do thầy ít lên lớp nên không có cơ hội .,0,0
"cô dạy nhiệt tình , dễ hiểu , nhiều ví dụ thức tế .",2,0
có tâm .,2,0
"thầy không thông báo khi nào nghỉ khi nào học , để học sinh phải lên trường chờ mấy tiếng đồng hồ rồi đi về , thầy cũng không lên lớp .",0,0
"dễ hiểu , các ví dụ về bài toán hợp lý và cách dạy ngắn gọn xúc tích .",2,0
deadline quá nhiều và khoảng cách giữa các bài deadline quá gần .,0,1
mong ý kiến của em sẽ được xem xét .,0,3
biết cách phân bố thời gian .,2,0
"giảng dạy lý thuyết quá nhiều và rất rất ít bài tập vận dụng để hiểu được bài hôm đó , thiêng về chứng minh định lý định luật quá nhiều mà không đi vào bài tập , cho bài tập thì quá khó để hiểu được vấn đề , cuối cùng lại không biết gì .",0,0
"thầy thường xuyên cho làm bài tập trên lớp để điểm danh , đồng thời ôn lại bài học trong buổi học .",2,0
"cách giảng dạy phải hiệu quả hơn , lớp học rất uể oải và nặng nề , khó tiếp thu bài .",0,0
các dùng từ ngữ của giảng viên có hơi khó hiểu nên thỉnh thoảng giảng bài làm sinh viên bối rối và không hiểu được nội dung bài học .,0,1
cần sắp xếp phòng học cho phù hợp với số lượng sinh viên để sinh viên tiếp thu tốt hơn .,0,2
ra đề khó .,0,1
bài giảng sống động .,2,1
không cho học sinh hiểu sâu vấn đề .,0,0
nhiệt tình giảng dạy thêm giờ .,2,0
"giảng khó hiểu quá , xen lẫn tiếng anh và tiếng việt .",0,0
"câu em nghe nhiều nhất ở môn này là doubledot bài trên courses đó , kéo về làm đi , có gì không hiểu thì hỏi , em cũng làm đầy đủ , không cần hỏi nhiều vì trên mạng có hết , nhưng mà học xong môn thực hành , em không rõ nó có mục đích gì .",0,0
hay bận công việc đột xuất .,0,0
cho nghỉ không thông báo .,0,0
cô hay trao đổi với lớp .,0,0
"thầy dạy rất hay , thiết thực .",2,0
tránh lãng phí thời gian làm bài cũng như học tập .,0,1
giảng viên dạy khá nhanh .,0,0
giảng viên lên lớp đầy đủ và đúng giờ .,2,0
phong thái .,1,0
"dạy chi tiết , giải bài tập đầy đủ , dễ hiểu .",2,0
"rút kinh nghiệm về sau , em sẽ ở nhà code bài cờ tướng và đọc slide và không cần lên lớp quá chuyên cần nữa .",0,1
"em cảm thấy nếu có lộ trình để áp dụng phương pháp này một cách cụ thể thì nên áp dụng , còn không thì cứ theo phương pháp truyền thống đi ạ !",0,1
"rất mong nhà trường nâng cấp phòng máy máy mở lên rất lâu , màn hình bị nháy , con chuột bị đơ , bàn phím rít , nên cài visual cao hơn visual 2005 để sinh viên dễ thực hành .",0,2
thầy cô cần cho nhiều bài tập sát với đề thi hơn .,0,0
cô luôn cho lớp làm bài tập để tránh lãng phí thời gian .,2,0
tính chất môn học là code trực tiếp trên phần mềm dreamweaver và code sửa đi sửa lại để làm cho sinh viên hiểu .,0,1
phòng học có số lượng sinh viên quá đông .,0,1
"rất thích cách dạy của thầy , thầy rất nhiệt tình , tận tâm và rất vui tính .",2,0
không gặp sinh viên đủ 3 buổi học thực hành .,0,0
thầy luôn giới thiệu những công nghệ mới cho chúng em .,2,0
nhiều nội dung thầy còn dạy hơi nhanh .,0,0
tăng độ khó lên quá nhanh .,0,1
"truyền đạt không được tốt , buồn ngủ , hàn lâm .",0,0
kiến thức học được còn mơ màng .,0,0
"cô dạy nhiệt tình , dạy kỹ .",2,0
"em mong muốn cô tương tác với sinh viên nhiều hơn qua moodle ( post tài liệu tham khảo thêm , post ghi chú về bài giảng và các lưu ý trên lớp và cập nhật điểm số bài tập nhanh hơn ) .",0,0
"đôi khi đến lớp muộn , giọng nói còn nhỏ .",0,0
truyền đạt hơi nhanh .,0,0
giảng viên cần cung cấp rõ tài liệu thi lý thuyết bộ môn patin .,0,0
"hỗ trợ thêm cơ sở vật chất , thiết bị thực tế .",0,2
nâng cao hơn nữa công tác giảng dạy .,0,1
giảng viên tận tâm và vui tính .,2,0
nhiệt tình và có tinh thần trách nhiệm cao .,2,0
giảng viên có kiến thức chuyên sâu vê môn học .,2,0
1 chỉ thực hành chỉ còn ý nghĩa tượng trưng .,0,1
tăng cường speaking .,0,1
rất quan tâm đến sinh viên .,2,0
"giảng viên vô cùng tận tâm , hết mình vì sinh viên .",2,0
hội thảo nhiều hơn .,0,3
thầy cho làm quá nhiều bài báo cáo trong khi môn này có 2 chỉ .,0,0
thầy làm biếng quá .,0,0
"nhưng sẽ chẳng ai học nổi , nhưng một bài dạy trong một tiết thì điều đó cực kỳ tốt , để sinh viên không mất quá nhiều thì giờ cũng như giảng viên .",0,1
"tất cả lựa chọn của em dành cho thầy ở mức 4 , rất tốt , rất hoàn hảo .",2,0
"có nhiều vấn đề giải thích không rõ ràng , khó hiểu .",0,0
"thầy đảm bảo giờ lên lớp , quá trình giảng dạy trên lớp hiệu quả .",2,0
thầy không sử dụng máy chiếu nên thơi gian giảng dạy của môn học dài hơn bình thường dẫn đến việc cho ra trễ .,0,0
"không cập nhật tin tức trên moodle , không mở diễn đàn trao đổi .",0,1
thầy giảng bài và sửa bài tập rất cẩn thận .,2,0
"sử dụng giờ lên lớp không hiệu quả do đó không tập trung dạy bài kỹ lưỡng , khả năng truyền đạt không tốt .",0,0
"thầy dạy chậm , nhưng dễ hiểu , học sinh dễ nắm bắt chương trình học , biết được hướng căn bản để làm bài .",2,0
cách giảng dạy chưa thực sự gây hứng thú cho sinh viên .,0,0
thiết bị giảng dạy chưa tốt lắm .,0,2
"đặt biệt là bài proxy lab chỉ cung cấp code đã làm ( một bản của 1 sinh viên , một bản lấy trên mạng ) nhưng không cung cấp code đề bài để sinh viên làm .",0,0
nghiêm khắc .,2,0
"không vào đúng môn học , còn quá mông lung .",0,1
lượng kiến thức truyền tải cho học sinh đầy đủ .,2,1
trình bày hay .,2,0
"giảng viên dạy dễ hiểu , bài tập được giải chi tiết , kỹ càng , dễ hiểu , giảng viên nhiệt tình , hài hước .",2,0
"cô dạy rất nhiệt tình , cám ơn cô .",2,0
"cô rất tâm huyết , không chỉ dạy kiến thức anh văn mà còn rút ra những bài học kinh nghiệm từ bài giảng .",2,0
"nhiệt tình , tận tâm , hài hước , famous name .",2,0
cách nói chuyện .,1,0
"thầy dạy hay , vui tính .",2,0
thầy cho rất nhiều bài tập đảm bảo lượng kiến thức đủ cho sinh viên giảng dạy rất nhiệt tình .,2,0
"cô đi dạy đúng giờ , dạy cho sinh viên kỹ năng trình bày bài , dạy kỹ .",2,0
"hướng dẫn tích cực , nhiệt tình .",2,0
giảng viên tận tình với sinh viên chỉ bảo dễ hiểu !,2,0
giảng viên không dùng hệ thống courses nên hơi khó để học sinh xem lại bài cũ .,0,0
thầy rất vui tính và rất thật !,2,0
"tất cả kiến thức đều hướng dẫn tận tình cho sinh viên , không tạo áp lực môn học , điểm số công bằng , vô tư .",2,0
không có ý kiến không hài lòng về thầy .,1,0
cung cấp đầy đủ thông tin bài học .,2,0
thầy rất nhiệt tình với sinh viên .,2,0
có nhiều ví dụ thực tế hơn .,0,0
"không nói rõ nội dung nộp đồ án cuối kỳ là gì , cũng không nói rõ phải in báo cáo và ghi nội dung đồ án vào đĩa dvd trước ngày nộp .",0,0
"tận tình , cung cấp đầy đủ kiến thức .",2,0
tận tâm chỉ dạy .,2,0
thầy vui tính và tận tâm .,2,0
cách thầy truyền đạt cực hay !,2,0
"tiếp cận với kiến thức thực tế , nâng cao khả năng tự học , nghiên cứu .",2,1
yêu cầu quá cao về quá trình làm đồ án .,0,1
nâng cao chất lượng thực thành .,0,2
nên tăng thời lượng học các kỹ năng này .,0,1
thầy vui tính .,2,0
chúng em phải thuyết trình nhiều nhưng chưa có tổng hợp kiến thức sau buổi học .,0,1
quy mô dự án quá lớn mà phải thực hiện trong một thời gian ngắn và việc quản lý một dự án đó cho cả lớp không chỉ đơn giản trong một học kỳ .,0,1
cô giảng rất dễ hiểu .,2,0
"giảng dạy nhiệt tình , dễ hiểu , luôn khuyến khích sinh viên học tập tốt , sử dụng hiểu quả giờ lên lớp .",2,0
"thầy có tâm và rất tận tình , rõ ràng trong các thông báo .",2,0
"giảng viên giảng dễ hiểu , nhiệt tình giúp đỡ .",2,0
"cô nhiệt tình , cố gắng giúp đỡ học sinh .",2,0
"tạo điều kiện cho học sinh chủ động , thích nhất cách thầy cho làm việc teamwork .",2,0
hay cho chơi các game show để cải thiện kỹ năng nói tiếng anh .,2,0
thầy dạy không chu đáo .,0,0
bài tập đa dạng .,2,1
không học được gì từ hình thức thực hành 2 này nên bỏ hình thức thực hành này .,0,1
"cô giảng bài không truyền cảm hứng cho sinh viên , cũng như cô không quản được lớp trong giờ seminar như vậy làm cho mục đích cho lớp seminar không đạt chất lượng .",0,0
"thầy giảng rất hay , làm sinh viên khá hứng thú .",2,0
theo em thì cô nên chú trọng dạy kỹ hơn về cách làm bài tập và các dạng bài .,0,0
"chỉ có mỗi giọng nói của giảng viên hơi khó nghe , nhưng sinh viên vẫn thông cảm vì điều đó là không thể nào thay đổi được .",0,0
"thầy dạy tận tình , khối lượng kiến thức nhẹ nhàng .",2,0
em nghĩ nên cho thêm nhiều bài tập về nhà để sinh viên có thể tiếp thu bài một cách hiệu quả hơn em xin cảm ơn !,0,1
"sinh viên chưa có một chút kiến thức nền tảng nào đã phải học những kiến thức bậc trung đến khó , chưa nói slide giảng dạy là chương trình dành cho cao học .",0,1
"giảng viên thân thiện , vui tính , nhiệt tình trong giảng dạy .",2,0
"cô vui tính , nhiệt tình trong giảng dạy .",2,0
không nên ràng buộc về kỹ thuật sử dụng trong báo cáo .,0,1
thầy dạy hay truyền đạt tốt dễ hiểu .,2,0
"vui vẻ , thoải mái , có tâm .",2,0
thầy cho bài tập hơi khó .,0,0
"vui tính , dễ hiểu .",2,0
thầy khá hiền .,2,0
giảng kỹ các bài học cơ bản .,2,0
nhìn chung là tôi rất hài lòng với giảng viên wzjwz264 .,2,0
"giảng viên chu đáo , nhiệt tình trong giảng dạy .",2,0
cảm ơn thầy !,1,3
diễn đạt ý sang tiếng việt chưa rõ ràng .,0,0
giáo viên đến đúng giờ .,2,0
"môn học giúp sinh viên vận dụng được các kỹ năng về lập trình , giúp sinh viên hiểu rõ về hướng đối tượng và giúp sinh viên có thể tự làm ra các phần mềm đơn giản cho riêng mình bằng ngôn ngữ c .",2,1
phân biệt rõ ràng giữa đúng và sai .,1,3
ngắn gọn .,2,3
"giáo viên cứ cho đồ án liên quan đến môn học , rồi thi cũng dựa theo đồ án mà ra đề , như vậy vừa giúp sinh viên hiểu cặn kẽ , vừa đỡ tốn thời gian ngồi học lý thuyết vô bổ học xong quên sạch không đọng lại được cái gì .",2,0
giảng kỹ và nhiệt tình giải đáp .,2,0
thầy dạy cứng nhắc và nhanh !,0,0
"thầy giảng dễ hiểu , kiến thức thực hành phong phú lấy từ nhiều nguồn và dễ gần .",2,0
truyền đạt dễ hiểu !,2,0
cô rất tốt hòa đồng và rất giỏi .,2,0
em chúc thầy luôn hạnh phúc ạ .,2,0
"dạy dễ hiểu , tận tình giải thích cho sinh viên .",2,0
truyền đạt chưa được thu hút nên hơi khó hiểu một chút .,0,0
thái độ giảng dạy rất tốt .,2,0
có cung cấp bài tập cho sinh viên tự học ở nhà .,2,0
quá khó và rất khó .,0,0
bài tập phong phú đa dạng .,2,1
cô rất nhiệt tình và tạo hứng thú trong học tập .,2,0
"cách dạy vui , ví dụ cụ thể , giúp sinh viên hiểu rõ bài .",2,0
giải đáp thắc mắc kịp thời .,2,0
không có gì làm em không hài lòng cả .,1,3
"giảng viên tận tâm , hài hước , giúp sinh viên nắm kỹ và trau dồi kiến thức .",2,0
giáo viên nhiệt tình trong công việc .,2,0
cần có bộ giáo trình chuẩn cho môn này .,0,1
thực hành sớm hơn so với lý thuyết dẫn đến nhiều khó khăn cho sinh viên .,0,1
"nhiều máy còn bị nhiễm virus , chậm , đôi khi làm hỏng phần mềm thực hành .",0,2
"vậy thì em ở nhà làm bài , rồi mail cho thầy hỏi cũng được , nhọc công đi 20 km lên trường làm gì ?",0,0
giảng dạy vào trọng tâm và rất dễ hiểu .,2,0
tậm tâm với sinh viên .,2,0
"cô nhiệt tình , dễ tính .",2,3
không hay lắm !,0,3
nội dung thi nặng đối với sinh viên không chuyên .,0,1
"thầy cực kỳ dễ thương , và còn dạy rất hay nữa .",2,0
hướng dẫn lớp thực hành để làm bài tốt hơn .,2,0
cho nhiều bài tập thức hành tốt .,2,0
giảng viên có quan tâm đến những nhu cầu trong học tập của sinh viên .,2,0
thầy dữ quá sinh viên 50 người thì 49 người sợ thầy .,0,0
cho bài tập làm tại lớp .,1,0
đề thi nên dễ hơn .,0,1
sinh viên lên lớp thì muốn làm cũng được không cần phải ngồi làm bài thực hành chỉ cần đến hôm nộp bài có bài nộp là được .,0,1
"giảng viên có tính hài hước , dí dỏm .",2,0
thầy cần tạo thêm hứng thú cho môn học .,0,0
"tích cực sử dụng hiệu quả trang moodle để cung cấp thông tin , dữ liệu .",2,0
"một số nội dung thực hành mong thầy hướng dẫn sinh viên kỹ hơn , vì buổi thực hành phần lớn chỉ gặp mặt chứ không được nghe hướng dẫn cách làm hay tài liệu tham khảo .",0,0
chưa thực sự tốt .,0,3
thầy dạy rất nhanh .,0,0
"không có , chỉ là phòng lab máy nên được nâng cấp .",0,2
cô nhiệt tình chỉ dạy luôn đi dạy đúng giờ và lúc nào cũng có mặt trong lớp .,2,0
"bài giảng hay , bài tập đầy đủ .",2,1
"giảng viên nhiệt tình , giải đáp cụ thể các thắc mắc của sinh viên .",2,0
"tuy nhiên , bản chất môn học vẫn chán nên dù cô dạy rất hay nhưng cũng khó theo được .",0,0
"môn mạng học ở phòng wzjwz24 , wifi ở phòng này khá yếu , xài rất chậm .",0,2
"gần tới kỳ thi cuỗi kỳ mà sinh viên chưa biết được mình đang học gì , dù có cố gắng nghe nhưng vẫn không hiểu .",0,1
cô giảng rất nhiệt tình và quan tâm học sinh .,2,0
"giờ học vui vẻ , sôi nổi .",2,0
"giáo trình của môn học chưa đầy đủ , chưa cập nhập .",0,1
chưa tạo được sự sôi nổi giữa lớp học .,0,0
giảng viên có khả năng truyền đạt tốt .,2,0
giảng viên giảng dạy rất hay và nhiệt tình .,2,0
"em xin có kiến nghị là nội dung môn học nên gắn bó hơn với nội dung các bài tiểu luận , kiểm tra .",0,1
máy thực hành nên cài visual studio 2013 .,0,2
đôi khi cô giảng hơi nhanh .,0,1
"phòng học nóng , máy chiếu hơi mờ .",0,2
"giảng dạy nhiệt tình , dễ hiểu , nói chuyện rất vui và thoải mái .",2,0
"thầy nên định hướng nghiên cứu , hướng dẫn cách triển khai đối với những bài thực hành khó .",0,0
kiến thức bổ ích .,2,1
em mong muốn được tiếp tục học môn cấu trúc rời rạc của thầy .,0,0
mong giảng viên lưu tâm .,0,0
thầy giảng khá buồn ngủ và chán .,0,0
chương trình học nên được phân bổ ra riêng thành 2 phần như chương trình cũ .,0,1
cô giảng dạy hết mình .,2,0
"thầy nói giọng to , rõ ràng .",2,0
thầy dạy nhiệt tình và tận tâm với sinh viên .,2,0
tạo hứng khởi cho sinh viên học tập .,2,0
thầy giáo quá khắc khe đối với một môn học mang tính nhập môn .,0,0
"tất cả những gì thấy nói về nhưng tiết thực hành chỉ là "" chúng ta còn các tiết thực hành và tôi sẽ sắp xếp để lên lớp chung thành 1 buổi 5 tiết "" .",0,0
nhiệt tình giảng dạy tận tình với học sinh .,2,0
đồ án của môn học có những đồ án quá nặng trong khi phân công đồ án chưa phù hợp với lực học của từng sinh viên .,0,1
tất cả môn học .,1,1
"môn học này khá nặng nhưng giờ lên lớp em thấy chưa hiệu quả , còn nhiều thời gian trống .",0,1
"môn học cần làm nhiều bài tập , vận dụng những kiến thức vào bài tập cụ thể .",0,1
nội dung hơi khó hiểu .,0,1
"đưa ra rất nhiều bài tập trong tiết học kèm với sửa bài đầy đủ giúp sinh viên hiểu rõ và củng cố lượng kiến thức đã học được , cũng như để chuẩn bị tốt cho bài thi .",2,0
hiện tại sinh viên khá mơ màng về môn học này .,0,1
đề thi thực hành cuối kỳ chưa hay .,0,1
"môn học nên mở rộng ra ios , nơi store có nhiều sản phẩm chất lượng nhất hiện nay .",0,1
tăng cường phần nghe và viết .,0,1
truyền đạt không hay .,0,0
"rát hài lòng về việc giảng dạy của cô , bài tập cũng như các kiến thức cô giảng rất kỹ và dễ hiểu .",2,0
"thầy cho nhiều bài tập hay và rộng hơn khi học lý thuyết , giúp em biết thêm nhiều thứ hơn .",2,0
có tâm huyết với lớp và chương trình học .,2,0
"thân thiện , nhiệt tình với sinh viên .",2,0
thầy wzjwz79 dạy rất tận tâm và chu đáo .,2,0
thầy giảng nhiệt tình .,2,0
giúp đỡ học sinh từng chút một và rất vui vẻ .,2,0
vui vẻ nhiệt tình .,2,0
truyền đạt hay tương tác nhiều với sinh viên giúp sinh viên hiểu thêm về môn học .,2,0
có những ví dụ sinh động dễ hiểu .,2,1
thầy dạy rất sát với thực tế .,2,0
đảm bảo cân bằng giữa học lý thuyết và làm bài tập .,2,1
thầy nói hơi nhỏ nên có khi nghe được khi không nghe được .,0,0
còn một điều nữa .,1,3
cô giảng hơi khô khan !,0,0
đôi khi mọi chuyện một con người không thể đánh giá qua học hành được àm phải nhiều phương diện cô ạ .,0,0
không có điều gì .,1,3
"thầy tận tâm , nhiệt tình , dạy đễ hiểu .",2,0
hoạt động tổ chức thuyết trình .,1,3
silde bằng tiếng việt .,1,1
thầy hay dạy lố giờ nên những bạn có môn học của những giờ sau hay bị mất bài .,0,0
có thể không cần chữa bài nào hết miễn sao giảng viên phải cho đáp án nếu quá khó chỉ cần gợi ý sơ sài cũng được .,0,0
"mong thầy chuẩn bị nội dung giảng dạy tốt hơn , đặc biệt là slide .",0,0
"thầy dạy rất tốt, mong là có thêm bài tập về nhà và bắt buộc nộp .",2,0
"thầy giảng dễ hiểu , có sửa bài tập mẫu cho các dạng đề .",2,0
khó tiếp thu bài giảng .,0,1
quá nhiều lý thuyết .,0,1
buổi học cuối đợt thi giữa kỳ được thông báo nghỉ và lịch bù trên da nhưng thời gian thông báo quá trễ .,0,1
"đẹp trai , dạy tốt .",2,0
"giảng viên có giọng nói tốt , truyền đạt dễ hiểu .",2,0
nội dung thực hành phù hợp với lý thuyết đã học !,2,1
giảng viên rất nhiệt tình !,2,0
giảng viên dạy rất tốt .,2,0
"cần chia nhỏ thêm các phần của môn thực hành , khi đó sinh viên sẽ dễ làm và có thể hiểu được bài rõ hơn khi thiết kế mạch và kiểm tra trên kit .",0,1
đúng giờ .,2,0
giảng bài chi tiết .,2,0
thầy cần dạy bám sát vào môn học và chỉ dạy kỹ hơn về việc đánh giá cuối kỳ kỹ lưỡng hơn một chút .,0,0
"chuẩn kiến thức , truyền đạt dễ hiểu , đúng giờ .",2,0
"giảng viên chuyên về vhdl , về môn học này thì sử dụng hdl nên có nhiều phần giảng viên không giải đáp được .",0,0
"thầy dạy rất tận tâm , dễ hiểu , truyền đạt rất tốt .",2,0
"giảng viên vui tính , nhiệt tình và thân thiện , dạy rất dễ hiểu .",2,0
giảng viên khá hòa đồng với sinh viên .,2,0
động lực học và không khí chưa có mạnh mẽ .,0,0
"theo ý kiến của em , việc thực hành hiện giờ không theo kịp chương trình lý thuyết trên lớp nên không củng cố cho việc hiểu rõ bài hơn .",0,1
"không ý kiến , thầy dạy rất hay .",2,0
dạy lý thuyết nhiều nhưng toàn là những phần không trọng tâm và khó hiểu nữa .,0,0
"giảng dạy tận tâm , hiệu quả .",2,0
cô tuyệt vời em không có gì than phiền .,2,0
cần thêm bài tập về nhà .,0,1
"thầy giảng bài bằng một âm thanh đều đều và hơi nhỏ , dẫn tới việc không nghe được và không hiểu bài .",0,0
"tỉ lệ điểm số phân bố chưa đề so với phần việc , giữa điểm quá trình và điểm thực hành .",0,1
"thầy dạy khá khó hiểu , giờ thực hành thường ít code mẫu để sinh viên tham khảo .",0,0
chương trình giảng dạy cần được phân bố hợp lý hơn .,0,1
thầy dạy vui vẻ cởi mở .,2,0
nếu muốn học em sẽ lên lớp nhưng nếu như có việc bận hay vì nhiều lý do như buồn ngủ chẳng hạn thì em cũng nghĩ cô không muốn thấy rằng sinh viên của mình vẫn điểm danh đều mặc dù lên lớp chỉ ngủ .,0,1
"em mong thầy cô hỏi hết sinh viên trong lớp chứ đừng hỏi bài chung chung vì như thế không biết ai yếu , nhiều bạn tới lớp chỉ ngủ , học cho xong .",0,0
cách diễn đạt của giảng viên chưa tốt và dạy không hấp dẫn học sinh .,0,0
nên bỏ bớt một vài phần không cần thiết .,0,1
thầy nên cho nhiều bài tập .,0,0
chào thầy !,1,1
truyền đạt kiến thức hay và cuốn hút .,2,0
thầy cho ít bài tập quá .,0,0
giáo viên tận tình .,2,0
máy chiếu còn chưa tốt .,0,2
cách thầy cho làm bài tập không hợp lý .,0,0
"đó là tinh thần giảng dạy của thầy wzjwz112 , thầy rất nhiệt tình trong giảng dạy .",2,0
"giáo viên không thông báo , nhận xét các bài thực hành .",0,0
"đảm bảo giờ lên lớp và sử dụng hiệu quả giờ lên lớp , có cập nhật bổ sung tài liệu tham khảo để giúp sinh viên dễ nắm bắt được bài học .",2,0
cần làm nhiều bài tập .,0,1
"thầy dạy nhiệt tình , vui vẻ , giảng dễ hiểu .",2,0
phòng máy cần nâng cấp .,0,2
"thầy giảng dạy dễ hiểu , nhiệt tình .",2,0
các phần bài tập trên moodle của cô đăng lên hay bị lỗi do đó hay bị điểm kém oan .,0,0
3 tuần gặp giảng viên 1 lần .,0,0
nên có đồ án nhỏ như một phần thế cho thi giữa kỳ hoặc điểm chiếm 20% để sinh viên cảm nhận được thực tế của môn học .,0,1
"thầy hay kể chuyện để khuấy động lớp , làm cho các bạn có hứng thú học hơn .",2,0
"cung cấp kiến thức rộng , chính xác .",2,0
cô rất thân thiện và hiền lành .,2,0
không nên học theo cách học thpt gây nhàm chán .,0,1
tại do tuần thi .,1,3
"cần học và làm bài tập liên tục đúng với trình độ chung của cả lớp , tận dụng thời gian và không cho lớp ra về quá thời gian quy định của tiết học .",0,0
ít năng động trong lớp .,0,0
đôi khi không đúng giờ .,0,0
nên thay các bài thực hành rập khuôn theo lý thuyết bằng các bài thực hành mang tính logic cao như đề thi .,0,1
đề nghị các giảng viên nên yêu cầu về chất lượng thực hành hơn .,0,0
"kính mong nhà trường trong những năm tới có thể tổ chức giảng dạy chương trình tiếng anh tăng cường từ sớm hơn , đồng thời tăng số tuần học để việc học đạt hiểu quả cao hơn .",0,1
"nhiệt tình , dễ hiểu , bài tập khá đều đặn .",2,0
em xin hết ạ !,1,3
đề nghị cô bớt chửi lại .,0,0
sinh viên gặp khó khăn khi làm giao diện và xử lý chuỗi khi làm đồ án .,0,1
"thời gian thực hành và lý thuyết mâu thuẫn nhau , thực hành thì học sau lớp lý thuyết và lại kết thúc và thi trước lớp lý thuyết .",0,1
việc kết nối mạng máy tính trong phòng thực hành cần được sửa chữa .,0,2
"cô nhiệt tình , vui vẻ .",2,0
"đảm bảo giờ lên lớp , nhiều lần lên lớp rồi mới nhận được thông báo nghỉ học , rất bất tiện cho sinh viên , do nhiều sinh viên có nhà xa mà tới lúc lên trường rồi mới có thông báo nghỉ thì thật khó cho sinh viên .",0,0
mong thầy đảm bảo giờ lên lớp .,0,0
"thầy nhiệt tình , thoải mái .",2,0
giờ học còn khá là tẻ nhạt !,0,0
giảng còn nhiều lúc khó hiểu .,0,0
"giảng viên dạy dễ hiểu , bài tập hay , tận tình .",2,0
nhận xét cũng khá chi tiết về bài tập tụi em làm .,2,0
"cho sinh viên khả năng chủ động trong việc tạo ứng dụng bằng các nền tẳng , từ đó giáo viên có thang điểm phù hợp để quy đổi .",0,0
dạy hơi nhanh .,0,0
"trên lớp , cách truyền đạt của giảng viên rất lan man , khó hiểu , và liên tục cười đùa thiếu nghiêm túc .",0,0
kiến thức chưa nhiều .,0,1
chất lượng dạy kém .,0,1
"có câu hỏi sẽ được giải đáp nhanh , chính xác .",2,0
giảng viên dạy nhiệt tình và dễ hiểu .,2,0
"chưa có đề cương , nội dung , tài liệu học tập cụ thể .",0,0
nên cho thực hành nhiều hơn lý thuyết .,0,1
em mong muốn nhà trường phân công thầy wzjwz29 dạy lớp em nếu có thể ở các môn học tiếp theo .,2,0
thầy nhiệt tình hài hước .,2,0
không tạo được sự tâp trung hứng thú cho sinh viên .,0,0
cô rất vui vẻ và hòa đồng .,2,0
"phóng tầm nhìn đi xa hơn , những khó khăn , những kiến thức cần phải học để thành công trên đường đời .",2,3
cần hướng dẫn nhiều hơn đối với đề tài và bài tập thực hành lập trình trên lớp code agent .,0,0
"bài giảng hấp dẫn , mang tính cập nhật và ứng dụng cao .",2,1
giảng rõ và cho nhiều ví dụ lý giải .,2,0
thầy nên đưa vào một số phần nâng cao và mở rộng .,0,0
"nội dung đa dạng , giảng viên tận tình , học đầy đủ và chi tiết mặc dù đây là môn học mới .",2,0
giờ giấc giảng viên không đảm bảo .,0,0
rất cảm ơn thầy .,2,0
giảm nội dung chương trình lại cho phù hợp hơn .,0,1
"tận tâm , giảng bài chi tiết .",2,0
thầy không chỉ day những kiến thức chuyên môn mà còn mở mang thêm những kiến thức hữu ích khác .,2,0
"cung cấp đầy đủ tài liệu và giáo trình môn học , nhiệt tình với sinh viên .",2,3
cần cung cấp thêm tài liệu cho sinh viên thông qua website môn học .,0,1
giải bài tập hơi khó hiểu nhưng có lặp lại .,0,0
"tuy nhiên , em không thể làm khác được .",1,3
giáo viên giảng dạy có liên hệ với thực tiễn .,2,0
"phòng thực hành quá nhỏ , ít thiết bị , khó khăn cho việc thực hành .",0,2
"cô nên duy trì các bài tập thực hành như thế này và cải tiến , bổ sung thêm nội dung nữa để phong phú hơn .",0,0
thường xuyên cho nghỉ đột xuất .,0,0
tôi nghĩ trường cần thêm nhiều giảng viên bộ môn toán lý để thêm sự lựa chọn cho sinh viên .,0,1
thày nhiệt tình .,2,0
hi hi .,2,3
thầy dạy tóm ý chính giúp em nắm bài dễ hơn .,2,0
"cung cấp thêm nhiều tài liệu của môn học cần cập nhật nhiều hơn cho sinh viên , sử dụng giờ lên lớp có hiệu quả hơn vào mục đích môn học .",0,0
thầy giảng bài tận tâm .,2,0
nhiệt tình của giáo viên áp dụng vào thực tiễn mặc dù không trong giờ học nhưng vẫn giải đáp tận tình .,2,0
cô giảng bài rất dễ hiểu .,2,0
tăng thêm tiết thực hành .,0,1
