sentence,sentiment,topic
lớp đã nghỉ 4 tuần liên tiếp chưa tính một vài ngày nghỉ khác .,0,0
em mong phần thực hành được hỗ trợ nhiều hơn nữa từ phía giảng viên .,0,0
giảng bài khó hiểu .,0,0
"cô dạy rất nhiệt tình , cung cấp thông tin đầy đủ nhưng vẫn tạo điều kiện cho sinh viên tìm hiểu thêm .",2,0
thầy rất nhiệt tình với học sinh .,2,0
dễ học dễ hiểu .,2,3
hình như em đăng ký thầy dạy mà thầy dạy mấy buổi người khác dạy mấy buổi thì phải .,0,0
"chưa giảng dạy nhiều về bài tập , cũng như hướng dẫn sinh viên hướng giải quyết nó .",0,0
"thầy rất tận tình , luôn luôn giúp đỡ , hỗ trợ sinh viên .",2,0
"thầy giảng rất hay và dễ hiểu , phong cách dạy độc đáo .",2,0
thầy wzjwz237 rất vui và nhiệt tình .,2,0
nên đưa môn wzjwz129 vào giảng dạy ngay sau môn wzjwz130 và trước khi học các môn chuyên ngành .,0,1
chất lượng tốt giáo viên nhiệt tình .,2,0
giảng viên dạy rất nhiệt tình .,2,0
thầy dạy sát theo slide nhưng một số kiến thức bài tập lại khó hơn nhiều .,0,0
trao dồi thêm về kỹ năng speaking và listening .,0,1
ít bài tập .,0,1
"cô dạy có tâm huyết với học sinh , truyền đạt tốt , dễ hiểu .",2,0
đảm bảo giời lên lớp .,1,0
"ngiêm túc , cứng rắn về vấn đề tự học .",2,0
"em mail bổ sung bài thực hành giáo viên không hồi đáp , mail xin sửa điểm giảng viên không reply đồng ý xem xét hay không đồng ý .",0,0
thời gian cô up slide lên module còn chậm .,0,0
"thầy đưa ra những demo thực tế , giúp sinh viên dễ hiểu .",2,0
nope .,1,3
thầy cho khá nhiều bài tập đa dạng .,2,0
"các phần tiếng việt trong slide được ghi một cách khó hiểu và không rõ ràng , nhiều chỗ trong slide bài giảng có vẻ như được dịch bằng google dịch từ năm 2009 .",0,1
cô quan tâm đến sinh viên và truyền đạt kiến thức rất bổ ích .,2,0
không thực tế .,0,3
tiết học của thầy rất vui .,2,0
"học trong phòng chất lượng cao hơn , phòng học hiện tại không có máy lạnh .",0,2
"giảng viên chưa truyền đạt tốt , dạy còn chán , không có sự thu hút trong cách dạy lắm .",0,0
"hướng dẫn rất tận tình , trình bày hướng dẫn rất đẹp , có phong cách , thể hiện một thái độ rất nghiêm túc trong công việc giảng dạy .",2,0
"giảng bài dễ hiểu , dễ vận dụng .",2,0
thầy vui tính dạy dễ hiểu và cung cấp nhiều thông tin hữu ích cho sinh viên .,2,0
thầy quá chuyên nghiệp .,2,0
cô giảng có hơi khó hiểu .,0,0
tạo bầu không khí thoải mái cho sinh viên .,2,0
em rất hài lòng về phương pháp giảng dạy của thầy .,2,0
"dạy nhiệt tình , theo sát môn học .",2,0
vì tính cô kỹ nên đôi lúc nói quá nhiều về một vấn đề ( lặp đi lặp lại ) làm mất thời gian trên lớp và sử dụng giờ học không hiệu quả .,0,0
mong giáo viên có thể giải đáp nhiều bài tập cho sinh viên hơn trên lớp .,0,0
đầu tư thêm nhiều công cụ dạy học .,0,0
giảng viên rất đúng giờ .,2,0
cách giảng dễ hiểu .,2,0
"thang điểm đưa ra đầu khóa học không rõ ràng , nhất quán so với thang điểm cuối khóa .",0,1
thầy hứa sẽ up điểm giữa kỳ sớm mà điểm giữa kỳ thì tới giờ này vẫn chưa có ?,0,0
thực hành nhiều .,0,1
"nhiệt tình với sinh viên , tư tưởng thoải mái .",2,0
"cho sinh viên chép bài để nhớ kiến thức hơn , rèn luyện nhiều bài tập , dạy nhiệt tình .",2,0
nhiều hoạt động .,1,0
giảng viên áp dụng mô hình scrum để làm project là tốt nhưng không thành công .,0,0
hay kể các chuyện liên quan đến thực tiễn giúp bọn em tiếp thu nhanh hơn và cũng có hứng thú trong quá trình học .,2,0
đây là điều gây bức xúc với sinh viên .,0,3
khó hiểu ạ .,0,3
"ân cần , tận tụy .",2,0
máy chiếu chưa rõ nét cho toàn thẻ sinh viên trong phòng .,0,2
"cô nhiệt tình , sẵn sàng giảng lại các kiến thức mà sinh viên chưa nắm được khi học lý thuyết .",2,0
nâng cao trang thiết bị phòng học .,0,2
"giảng viên nhiệt tình , hết mình truyền đạt kiến thức .",2,0
cô có thể giảng phần lý thuyết kỹ hơn được không ạ .,0,0
thầy nên share lại slide cho sinh viên !,0,0
nhiều tâm huyết với nghề .,2,0
"dạy tốt , tận tình .",2,0
thầy rất nhiệt tình trong việc trả lời các câu hỏi phụ của sinh viên .,2,0
hiện tại em không nhớ nổi mặt của thầy fraction cô như nào nữa colondoublesurprise .,1,0
phòng thực hành cần nâng cấp và bổ sung thêm thiết bị để mọi người đều có điều kiện thực hành thực tế nhiều hơn .,0,2
"giảng viên nên trao đổi với sinh viên nhiều hơn , giao bài tập và giải thích những thắc mắc của sinh viên về môn học .",0,0
"cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .",2,0
thầy kiểm tra quá nhiều .,0,0
thầy rất khắt khe trong việc dùng từ chuyên ngành .,2,0
thầy dạy rất tốt .,2,0
những gì được học nó nhằm mục đích gì ?,0,0
cần cung cấp thêm tài liệu học tập môn học này .,0,1
"cách dạy của thầy rất nhàm chán , không có nhiều hoạt động thực tế , bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế .",0,0
nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn .,0,1
đôi khi học sinh nào bận muốn về trước thầy vẫn cho .,2,0
nhiều lúc lớp chỉ có hai người đi học .,0,1
có thể chia nhóm ra làm thực hành !,1,1
thầy wzjwz83 rất nhiệt huyết trong việc giảng dạy .,2,0
thầy vui quá đi hi hi .,2,0
"giảng viên nhiệt tình , chắt lọc nội dung cũng như mở rộng nhiều kiến thức về bộ môn .",2,0
"thầy giảng rất hay , rất tận tâm với sinh viên .",2,0
em mong có sự thống nhất giữa thầy cô trong quá trình giảng dạy môn này .,0,0
chưa ổn .,0,3
"giảng viên tận tâm , dạy tốt .",2,0
sử dụng giờ học hiệu quả .,2,0
cách nói chưa lôi cuốn .,0,0
"thầy không đảm bảo giờ lên lớp , nếu có nghỉ thầy cũng không thông báo trước rất vô lý .",0,0
nhiệt tình truyền đạt kiến thức cho sinh viên .,2,0
lý thuyết và thực hành nên đi đôi với nhau .,0,1
thân .,1,3
thầy dạy quá tệ .,0,0
không có nhiều bài tập để làm thêm .,0,1
"phòng học quá sáng , màn chiếu bị mờ rất khó nhìn , xin ban quản lý lắp rèm để sinh viên và giảng viên thuận tiện trong việc học tập và giảng dạy .",0,2
giáo viên quá tốt .,2,0
cần cân bằng việc giảng dạy giữa sinh viên yếu và khá trở lên .,0,1
"nhiệt tình , giảng dễ hiểu , dễ thương .",2,0
giảng viên dạy rất dễ hiểu .,2,0
tài liệu cung cấp thiếu .,0,1
"thầy nên đánh giá kỹ hoạt động trên lớp của từng thành viên trong nhóm , ai đóng góp nhiều , nghiêm túc .",0,0
"giáo viên lên lớp muộn , nghe điện thoại trong lúc lên lớp thường xuyên , nghỉ dạy không thông báo .",0,0
đề nghị nên cho bài tập về nhà .,0,0
mong thầy giảng giải và cho bài tập từng bước nhiều hơn .,0,0
"thầy cho đề thực hành cũng khá hay , nhưng mà thật thì em toàn code mấy bài đó trên notepad rồi nộp , không test gì cả , nhưng được cái là đồ án 10 thì điểm thực hành cũng 10 luôn .",1,0
"khó hiểu , không sinh động .",0,3
chỉ dạy nhiệt tình .,2,0
giáo viên truyền đạt những vẫn đê sâu .,2,0
"chưa cung cấp cách nhìn sâu hơn về môn học vào thực tế hiện nay , chỉ mới mang tính trừu tượng .",0,1
"giảng viên dạy dễ hiểu , và đầy đủ nội dung .",2,0
không hướng dẫn kỹ .,0,0
"nhiệt tình , chi tiết .",2,0
"thầy cho chép bài ít thôi , tập trung sửa bài được không ạ .",0,0
khả năng truyền đạt chưa đi vào lòng người cho lắm !,0,0
"thầy rất nhiệt tình , dạy rất kỹ , thầy cũng rất vui tính .",2,0
"giảng viên nhiệt tình , vui vẻ , giờ học vui .",2,0
"cô dạy không hấp dẫn , tuy hay nhưng không kích thích được sinh viên hoạt động .",0,0
"thưa , không có ạ .",1,3
kiến thức môn học mang lại tương đối đầy đủ và thực tế giúp sinh viên nắm rõ phương pháp và cách thức để học tập các môn chuyên ngành sau này .,2,1
"cách giảng dạy , tạo không khí sôi nổi trong lớp .",2,0
trình bày bài giảng một cách khoa học và hợp lý .,2,0
"tuy nhiên , giờ trên lớp thầy chưa thực sự sử dụng hiệu quả lắm khi thiếu tương tác với sinh viên trong lớp để nắm tình hình học viên của mình .",0,0
"thầy dễ thương , nhiệt tình , dạy dễ hiểu .",2,0
nên cho thời gian học nhiều hơn 2 tiết .,0,1
"cô vui tính , hiền , khá nhiệt tình và gần gũi với sinh viên colonsmilesmile .",2,0
những gì quan trọng cần nắm bắt và tìm hiểu thêm .,0,1
cá nhân em thấy đôi khi nhìn thầy em cảm thấy hơi sợ sợ .,0,0
"rèn luyện được kỹ năng giao tiếp , mạnh dạng đứng trước lớp nói tiếng anh .",2,1
thầy hướng dẫn thực hành hay .,2,0
cập nhật kiến thức thực tế .,2,1
"giảng viên nhiệt tình , luôn luôn đến lớp đúng giờ .",2,0
chỉ có vấn đề thầy dạy hơi nhanh .,0,0
giảng viên truyền đạt còn chưa tốt .,0,0
tình trạng nghỉ không thông báo cho sinh viên để sinh viên đứng đợi giảng viên gần hết giờ rồi ra về nhiều lần .,0,0
cô giảng dạy chi tiết trong quá trình học .,2,0
kiến thức chưa có trọng tâm .,0,1
"tiết học vui vẻ , thoải mái .",2,1
chưa tương tác nhiều với sinh viên .,0,0
"thân thiện , nhiệt tình .",2,0
"yêu cầu quá cao đối với một sinh viên , mặc dù chỉ là một đồ án nhưng không nhất thiết phải quá chi tiết về mọi khía cạnh cụ thể .",0,1
cô hướng dẫn phương pháp học tập hiệu quả .,2,0
thầy cần hoạt động trao đổi nhiều hơn với sinh viên .,0,0
"thầy dạy rất dễ hiểu , đúng trọng tâm bài học .",2,0
"cho quá nhiều bài tập , chỉ nên cho bài tập ví dụ điển hình .",2,0
giúp em hiểu ra được nhiều cái hay .,2,3
"thầy giảng rất hay , dễ hiểu .",2,0
"giảng viên giảng bài hơi nhàm chán , gây cảm giác buồn ngủ , có nhiều chỗ hơi lan man .",0,0
"giáo viên giạy theo cách quá thụ động , tạo sự nhàm chán cho sinh viên !",0,0
thầy rất tận tâm nhưng không có kỹ năng sư phạm .,0,0
nội dung hơi nhiều nên giảm bớt lại .,0,1
"thầy chỉ dạy rất tận tình , luôn hỏi học sinh phần nào chưa hiểu và giảng lại rất kỹ , những bài giảng của thầy rất hay .",2,0
mong thầy giải bài tập trên lớp .,0,0
"do thời gian mỗi buổi học khá ngắn nên giảng viên cần tập trung vào những chủ đề quan trọng , phần còn lại nên để sinh viên tự tìm hiểu .",0,1
giáo viên rất tận tâm nhiệt tình .,2,0
"mong rằng những môn có thực hành , giáo viên nên mở chat box và forum cho sinh viên dễ trao đổi với nhau , cũng như nhanh chóng nhận được lời giải đáp thắc mắc từ giáo viên .",0,0
cô dạy quá hay rồi .,2,0
thêm hệ thống ổ điện ngầm dưới nền nhà để tiện cho việc sinh viên có thể cắm laptop phục vụ học tập .,0,2
chất lượng môn học phù hợp .,2,1
cô dạy rất nhiệt tình và rất kiên nhẫn với sinh viên .,2,0
có sai nhận sai và sửa đổi khắc phục .,0,3
"thầy dễ tính , dạy dễ hiểu , thầy dạy hay .",2,0
"giáo viên dễ gần , tận tâm .",2,0
thầy rất vui tính dạy dễ hiểu .,2,0
không có hoạt động giảng dạy nào không hài lòng .,1,0
lên vừa cho học lý thuyết vừa cho thực hành .,1,1
môn học với kiến thức không quá nặng .,2,1
"nội dung thực hành đã cũ , không được đổi mới và không sát với thực tế .",0,1
các code ví dụ không được chiếu hết trên slide .,0,1
chỉ dạy tận tâm .,2,0
"thầy dạy nhiệt tình , chia sẻ những kiến thức bổ ích .",2,0
"thầy dạy rất nhiệt tình , dễ hiểu , tận tâm .",2,0
giảng hơi ít .,0,0
em mong môn này có thể áp dụng nhiều hơn trong những đồ án .,0,1
"giải ví dụ , bài tập nhiều hơn .",0,0
thành thật mà nói thì sau khi học buổi đầu xong thì em không muốn học thêm buổi thứ hai .,0,1
đề nghị thầy xem lại việc chấm chéo đồ án và báo cáo chéo đồ án .,0,0
"bài dạy phụ thuộc nhiều vào slide , cách truyền đạt chưa thực sự phù hợp với cá nhân .",0,0
có slide bài giảng tiếng anh giúp nâng cao trình độ đọc hiểu tài liệu chuyên ngành và nâng cao kiến thức cho sinh viên .,2,0
học đúng giờ nhưng ra về thì sớm hơn quy định .,0,0
chuyên nghiệp .,2,0
"giảng viên thoải mái , hòa đồng .",2,0
thầy dạy rất tốt !,2,0
"cách truyền đạt kiến thức của thầy đối với em thì em cảm thấy không phù hợp lắm , em cần phải rất rất tập trung và hỏi đi hỏi lại nhiều lần mới có thể nắm bắt kiến thức .",0,0
thầy cho nghỉ hơi nhiều .,0,0
giảng viên nên cung cấp tài liệu học tập cho sinh viên !,0,0
"thầy dạy nhiêt tình , kỹ càng !",2,0
"thầy dạy hay , nhiều kiến thức mở rộng , được học trên slide tiếng anh .",2,0
thầy dạy tốt không phụ thuộc nặng vào chương trình .,2,0
"slide bao nhiêu thầy đọc lại bấy nhiêu , cực kỳ khó hiểu và buồn ngủ .",0,0
cải tiến trang thiết bị phòng thực hành .,0,2
giảng viên nên dạy đúng giờ hơn hạn chế cho sinh viên về sớm .,0,0
em hi vọng trong các tiết học thầy có thể đi sâu vào kiến thức chuyên môn và giảm bớt thời lượng của hoạt động liên hệ thực tế .,0,0
chân thành cảm ơn thầy .,2,0
không có ý kiến nhiều .,1,3
không có .,1,3
cách chấm điểm của giảng viên không đánh giá đúng năng lực của sinh viên .,0,0
em không có ý kiến về mục này ạ .,1,3
thời gian và cách thức thầy dạy .,1,0
giảng quá khó hiểu .,0,0
các thiết bị âm thanh cần được đảm bảo hơn .,0,2
nên phát hành giáo trình chuẩn cho môn học .,0,1
dưới đây là hình thầy cung cấp toàn bộ tài liệu trong quá trình học .,1,1
lịch thực hành không được thông báo .,0,1
"thầy dạy rất tốt , nhiệt tình và rất dễ hiểu .",2,0
"lắp quạt phù hợp vì phòng có 2 dãy quạt 2 bên nhưng ngồi ở dãy giữa vẫn nóng , cần có màn che cửa sổ và có ổ cắm điện .",0,2
lên lớp toàn cho làm paper .,0,0
kiến thức được đưa vào ứng dụng nhiều bài toán .,1,1
giảng viên làm rất tốt trong việc giảng dạy bộ môn thực hành .,2,0
"cô wzjwz253 nhiệt tình , giảng bài kỹ .",2,0
thầy wzjwz199 rất nhiệt tình trong quá trình giảng dạy .,2,0
sau kỳ thi giữa kỳ cấu trúc dữ liệu lý thuyết ( chủ yếu là thi về thuật toán sắp xếp ) thì thầy mới cho làm bài tập về các thuật toán sắp xếp .,0,0
"giảng viên nhiệt tình , gần gũi với sinh viên .",2,0
có nghĩ 2 buổi không hề báo trước .,1,0
them nhiều tài liệu và video hướng dẫn .,0,1
"giảng viên nên cho số lượng bài tập vừa phải , giải chậm và sâu ở mỗi dạng toán đặc biệt là những dạng toán khó .",0,0
cần có nhiều buổi thực hành trên thiết bị thật hoặc giảng viên nên đem thiết bị thật làm vài bày mẫu trên lớp .,0,2
"môn học nên tập trung vào chuyên sâu các mục , nên có biên soạn giáo trình mới , chuyên sâu hơn .",0,1
"thầy dạy dễ hiểu , rất hay .",2,0
"thời khóa biểu phân chia không hợp lý , chưa học lý thuyết đã phải học thực hành .",0,1
cung cấp nhiều bài tập cho sinh viên tham khảo .,2,1
thầy cô dạy chưa sâu vào bài học .,0,0
"nói nhỏ , rất khó nghe .",0,0
thầy hầu như không giải đáp thắc mắc của sinh viên khi bài tập mắc lỗi hoặc có nhưng rất hời hợt .,0,0
chưa thực sự tận dụng tốt thời gian và chưa mở rộng vấn đề .,2,0
công bằng .,2,0
"thầy giảng rất kỹ và dễ hiểu , cho rất nhiều bài tập giúp sinh viên ứng dụng và nhớ được những gì đã học .",2,0
"cô dạy dễ hiểu , vui vẻ với sinh viên , cung cấp đầy đủ kiến thức cần thiết .",2,0
bài giảng hơi khó hiểu .,0,1
nên muốn nhà trường tăng thêm thời gian học lý thuyết của môn này .,0,1
"thường xuyên tổ chức thảo luận , thực hành nói .",2,0
giảng viên dạy có phần hơi nhanh .,0,0
giúp chúng em học tập tốt hơn .,2,3
thầy dạy hay tận tình .,2,0
"thầy dạy rất hay , chi tiết .",2,0
tận tụy với sinh viên .,2,0
"thầy rất nhiệt tình và có kiến thức sâu rộng , cung cấp nhiều kiến thức hay .",2,0
"hầu như trong cả năm học , giảng viên chỉ đi dạy đúng thời khoá biểu chỉ từ 2 đến 3 ngày , còn lại giảng viên lại tự ý dời lịch học sang ngày thứ 7 mà không hỏi ý kiến của sinh viên , vì vào ngày thứ 7 có rất nhiều sinh viên có lịch học môn khác .",0,0
cần thêm nhiêu bài tập thực tế .,0,1
không tập trung vào giảng kiến thức cho học sinh hiểu .,0,0
thật sự rất thất vọng về việc dạy thực hành của thầy !,0,1
góp ý doubledot thầy nên có cách tiếp cận khác để cân bằng giữa vấn đề ngoại ngữ và kiến thức chuyên ngành .,0,0
thầy dạy lý thuyết được .,1,0
"thầy dạy nhanh , hay !",2,0
nên cho nhiều bài tập hơn .,0,0
"giảng viên nhiệt tình , quan tâm đến học sinh .",2,0
"môn học có 5 lab mà chỉ học 2 lab là thi cuối kỳ , thầy nên lên lớp đủ số buổi quy định .",0,0
slide hơi khó hiểu .,0,1
"giáo viên thực hành cần quan tâm , chỉ dẫn sinh viên tận tình hơn .",0,0
giảng viên lên lớp đầy đủ .,2,0
"giảng viên nhiệt tình , hỗ trợ sinh viên tốt .",2,0
giảng viên hay cho nghỉ học mà không báo trước .,0,0
"trang thiết bị còn hỏng hóc nhiều , thường xuyên trục trặc trong giờ học .",0,2
hiểu tâm lý học sinh nên mọi người trong lớp đều chú ý giảng bài .,2,0
phòng wzjwz325 thiết bị âm thanh hay xảy ra trục trặc làm gián đoạn buổi học .,0,2
"vui tính , thân thiện .",2,0
"nhiệt tình , năng nổ .",2,0
không có sự thoải mái khi học tập .,0,0
"giảng viên dạy tận tâm , nhiệt tình , lên lớp đúng giờ .",2,0
mong cô cung cấp nhiều tài liệu có hướng dẫn giải cụ thể các dạng toán để đáp ứng nhu cầu tự học .,0,0
"giảng viên nhiệt tình , vui vẻ , hoà đồng , gần gũi giúp sinh viên khá nhiều trong việc tiếp thu kiến thức .",2,0
mong nhà trường xem xét lại để có sự nhất quán trong công tác dạy và chấm thi .,0,1
"truyền đật kiến thức tốt , dễ hiểu .",2,0
tài liệu thực hành nên nêu rõ mục tiêu cũng như kiến thức cần đạt được sau bài thực hành .,0,1
và giảng dạy khó hiểu .,0,0
ít quan sát sinh viên thực hành .,0,0
có một bạn trong phòng của em học thầy ở học kỳ trước hâm mộ thầy !,2,3
bài tập cuối kỳ làm quá nhiều .,0,1
"cô dạy có tâm , post tài liệu và bài tập lên moodle rất đầy đủ .",2,0
giảng viên truyền đạt chưa hay .,0,0
"thầy dạy hay , dễ hiểu , vui tính .",2,0
cô dạy khá nhanh nên khó theo kịp bài giảng .,0,0
"giảng viên nhiệt tình , tận tâm trong quá trình giảng dạy .",2,0
thầy quan tâm sinh viên .,2,0
hướng dẫn cụ thể hơn .,0,0
quá chú trọng vào việc luyện kỹ năng thi toeic .,0,1
thầy rất đúng giờ giấc .,2,0
thường thì 8h kém 10 mới bắt đầu học .,0,0
cần cho biết rõ hơn nữa về cách thức vận dụng vào trong từng bài tập .,0,1
"vui vẻ , hài hòa , giảng dạy tích cực .",2,0
cần cung cấp tài liệu bài giảng đầy đủ ngay từ những ngày đầu bắt đàu học .,0,1
như vậy có đảm bảo được chất lượng giảng dạy không .,0,1
"cô rất vui tính , nhiệt tình , giảng bài tập chi tiết , dễ hiểu .",2,0
cập nhật điểm thực hành và nhận xét đầy đủ .,2,1
điều chỉnh máy chiếu phù hợp với kích thước phông màn !,0,2
"giảng viên cần chú ý thêm về vấn đề lịch thi speaking , thông báo cho sinh viên biết và chuẩn bị trước nội dung thi .",0,0
có những kiến thức cần thiết trong khi thực hành nhưng lý thuyết rất lâu sau mới dạy đến .,0,1
cung cấp các tài liệu ít .,0,0
"cung cấp và thường xuyên cập nhật thêm tài liệu về môn học nhiều hơn , sử dụng giờ lên lớp hiệu quả hơn .",0,0
em thật sự rất thích phong cách dạy học của cô wzjwz146 .,2,0
giảng viên ra đề thi hay .,2,0
giảng viên đánh giá rất chủ quan về ý kiến của mình .,0,0
nội dung thực hành nên sát với lý thuyết hơn .,0,1
chỉ cần học sinh siêng năng là sẽ làm được và hiểu rõ hơn về lý thuyết sau mỗi lần làm bài thực hành .,1,0
"giáo viên thân thiện , nhiệt tình .",2,0
chưa có slide giảng dạy hiệu quả .,0,0
lên lớp đảm bảo thời gian và công tác giảng dạy .,2,0
thầy chậm trễ trong việc gặp sinh viên để thảo luận về vấn đề đồ án .,0,0
theo em nghĩ anh văn cần 2 tiết là đủ .,0,1
nên bỏ phần thi lý thuyết .,0,1
giảng viên tận tình giúp đỡ .,2,0
"hướng dẫn thực hành kỹ lưỡng , đảm bảo sinh viên hiểu được cách làm .",2,0
wifi yếu .,0,2
"giảng viên trẻ nhưng giảng dạy tốt , tạo hứng thú cho người học .",2,0
dạy với slide tiếng anh .,1,0
"kiểu như giảng viên chưa chuẩn bị , chưa từng đọc tới cái đề vậy .",0,0
thầy cần giải những ví dụ ra trên bảng để sinh viên dễ hiểu hơn .,0,0
"giảng viên cung cấp đầy đủ kiến thức , tài liệu học tập .",2,0
"sự tận tâm , nhiệt tình và truyền đạt kiến thức cần thiết cho sinh viên .",2,0
chưa hiểu bài lắm .,0,0
"giờ quen miệng , nói câu đó quài .",1,0
giảng dạy đầy đủ bài học .,1,0
thầy không dùng micro nên ngồi ở xa không nghe rõ .,0,0
cập nhật tài liệu đầy đủ cho sinh viên !,0,1
có quá nhiều bài tập .,0,0
giảng viên chưa cung cấp đầy đủ tài liệu môn học .,0,0
"những sinh viên được lòng giảng viên trên lớp sẽ qua môn một cách dễ dàng , còn những sinh viên còn lại chỉ cần sai sót nhỏ sẽ rớt môn .",0,0
tạo nhiều trò chơi giúp sinh viên đỡ thấy nhàm chán .,2,0
hướng dẫn nhiệt tình .,2,0
cung cấp kiến thức gần với thực tế .,2,0
"giảng viên nhiệt tình , đánh giá đúng năng lực .",2,0
"nhiệt tình , quan tâm đến sinh viên .",2,0
tăng cường chất lượng phòng học .,0,2
"cô giảng rất chán slide tiếng anh dùng nhiều từ chuyên ngành , nên nếu không bắt kịp những gì cô giảng thì cũng khó để hiểu được bài giảng .",0,0
còn vài điều về bài học vẫn chưa được giải thích cho mọi sinh viên hiểu .,0,0
"cách giảng dạy rất hiệu quả , lớp học vui .",2,0
thầy bận công tác và thay giảng viên khác mà giảng viên đó dạy không tốt bằng thầy wzjwz292 làm chúng em rất khó nắm bắt kiến thức .,0,0
tiết học có phần khô chán .,0,0
"cô vui vẻ , giúp lớp cùng nhau hoạt động sôi nổi .",2,0
"giảng viên tăng cường giải bài tập , giúp sinh viên dễ hiểu bài .",2,0
"thầy rất vui tính , giảng hay và kỹ .",2,0
"môn này rất khó kiếm tài liệu , phần lớn kiếm được lại là tài liệu tiếng anh .",0,1
kiến thức hay !,2,1
"đúng giờ , tận tâm với lớp .",2,0
thân mến .,1,3
"giáo viên hướng dẫn phần giao tiếp gượng ép thiếu tự nhiên , hay đánh vào đầu học sinh .",0,0
"ví dụ giơ tay phát biểu cộng điểm , lên bảng làm bài tập cộng điểm .",1,1
"cập nhật liên tục những công nghệ mới , không giảng dạy những công nghệ đã quá cũ trang thiết bị thực hành cần hoàn thiện .",0,1
"dạy nghiêm túc , vui .",2,0
thầy quá tuyệt vời .,2,0
thầy đến tận nơi giảng bài khi không hiểu .,2,0
giảng viên kém vui vẻ .,0,0
dạy hay dễ hiểu .,2,0
"giáo viên rất tận tình , quan tâm tới lớp .",2,0
chất lượng môn học hiện tại rất tốt .,2,1
"thầy vui tính , dạy tốt , đi cặn kẽ vào bài học .",2,0
có những cái cô dạy lan man ngoài phần thi không cần thiết .,0,0
chu đáo và ân cần .,2,0
"thầy dạy rất hay và dễ hiểu , tập trung sát vào phần trọng tâm .",2,0
"giảng viên hướng dẫn rất chi tiết , nhiệt tình .",2,0
có giao tiếp tiếng anh và thực hành giao tiếp trong lớp học nhiều .,2,0
hạn chế cho ra ví dụ kiểu như 12 rồi cho bài tập kiểu như 245 .,0,1
"có một thực tế là em học môn nhập môn lập trình ( thực hành  do cô wzjwz256 dạy ) nội dung chương trình lại đi trước , nhanh hơn cả môn học lý thuyết ( không phải do môn thực hành học nhanh hơn mà do môn lý thuyết học chậm hơn ) ?",0,0
điều này có được do cô thỉnh thoảng có mời các thầy nước ngoài đến dự và hỗ trợ các nhóm thuyết trình ngay trong lớp học .,2,0
cứ như kiểu đọc slide xuống vậy .,0,0
giảng viên tâm huyết .,2,0
thầy dạy rất sơ sài hầu như chỉ trong slide .,0,0
nên tìm được phương pháp dễ hình dung và thực tiễn hơn .,0,1
thầy trình bày bài giảng lộn xộn .,0,0
thấy giảng dạy nói môn này muốn học thì phải có phòng thí nghiệm .,1,2
"phòng thực hành cần nâng cấp các bộ kit , thực hành chưa hiệu quả .",0,2
"thầy dạy rất dễ hiểu , cho bài tập để tiếp thu .",2,0
giảng viên nên nói tiếng anh sau đó giải thích nghĩa .,0,0
"phòng học quá nóng , máy chiếu mờ .",0,2
nội dung bài học được lồng ghép vào nhưng trò chơi .,2,1
"cô tận tâm , nhiệt tình giúp đỡ .",2,0
"khắc phục khuyết điểm "" tôi không có lý do gì để xem bài tập của em cả "" .",0,0
môn học tuy khó nhưng kiến thức rất có ý nghĩa cho sau này .,2,1
thuyết trình trên lớp .,1,1
thầy có kiến thức sâu và rộng .,2,0
ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile .,0,3
lắp thêm rèm của để máy chiếu được hiệu quả hơn .,0,2
"tốt , tận tình với sinh viên .",2,0
giảng viên hướng dẫn thực hành cần nhiệt tình giúp đỡ sinh viên trong quá trình thực hành .,2,0
em nghĩ thầy nên tăng cường sửa nhiều bài tập hơn .,0,0
"phòng học vô cùng nóng , quạt chỉ để trang trí .",0,2
"thầy không cung cấp đủ tài liệu trên website môn học , toàn bộ tài liệu sinh viên phải đi nhờ mấy bạn lớp khác để có tài liệu mà học .",0,0
nhờ vậy trình của sinh viên lên rất nhiều sau mỗi buổi thực hành và làm bài tập .,2,1
không co ý kiến .,2,3
cho bài tập hơi khó .,0,0
loại kiến thức thầy truyền đạt rất có sức thu hút .,2,0
dễ thương .,2,3
thầy chấm điểm còn cảm tính và có phần chưa công bằng .,0,0
tận tâm gọi những sinh viên không tập trung để trả lời câu hỏi .,2,0
giảng viên cần phân bổ số lượng bài tập tương đồng với nội dung lý thuyết .,0,0
khi học sinh nào có ý kiến muốn phát biểu thì thầy tranh luận tới cùng .,0,0
"giảng viên lên lớp chỉ đưa bài thực hành cho sinh viên làm , và từ đầu đến cuối buổi hoàn toàn không nói một câu nào !",0,0
cần tăng cường hoạt động nhóm và cần nhiều bài tập hơn cho môn học .,0,1
giáo trình hợp lý .,2,1
"giảng viên nhiệt tình , giảng dạy tốt , dễ hiểu .",2,0
"nhiệt tình , chu đáo , dạy dễ hiểu .",2,0
tận tâm với bài giảng .,2,0
"chứ không được nói kiểu bài này dễ , tự tìm hiểu là được , có gì không hiểu hỏi .",0,0
không hiểu gì khi ngồi nghe trong lớp .,0,3
