id,text,sentiment,aspect
997,em học phân tích thiết kế cô wzjwz276 mà .,neutral,noi_chung
998,"dạy dễ hiểu , cuốn hút .",positive,ky_nang_giang_day
999,"tiết dạy sinh động , khả năng truyền đạt cao .",positive,ky_nang_giang_day
1000,thầy dạy nhiệt tình dễ hiểu khá thoải mái hòa đồng với sinh viên .,positive,ky_nang_giang_day
1000,thầy dạy nhiệt tình dễ hiểu khá thoải mái hòa đồng với sinh viên .,positive,hanh_vi
1001,thầy dạy nhiệt tình .,positive,hanh_vi
1002,không đảm bảo giờ giảng dạy .,negative,chuong_trinh_hoc
1003,thầy day tốt .,positive,ky_nang_giang_day
1004,phát âm không chuẩn .,negative,ky_nang_giang_day
1005,"như thầy lý thuyết , thầy cho chúng em tự tìm hiểu 3dsmax từ đầu kỳ nên cuối kỳ làm đồ án rất khỏe .",positive,ky_nang_giang_day
1006,"giảng viên rất tận tâm , nhiệt huyết , cô có khả năng truyền đặt cao , cách giảng dạy lôi cuốn , thu hút .",positive,ky_nang_giang_day
1006,"giảng viên rất tận tâm , nhiệt huyết , cô có khả năng truyền đặt cao , cách giảng dạy lôi cuốn , thu hút .",positive,hanh_vi
1007,"giảng viên tận tình , chu đáo , gần gũi sinh viên .",positive,hanh_vi
1008,"vui vẻ , cởi mở .",positive,hanh_vi
1009,thầy giảng dạy rất có nguyên tắc .,positive,ky_nang_giang_day
1010,nên học ở giảng đường sẽ thuận tiện hơn .,positive,thiet_bi_day_hoc
1010,nên học ở giảng đường sẽ thuận tiện hơn .,positive,de_xuat
1011,làm cho một phần học sinh ( chủ yếu khá và giỏi ) cảm thấy chán trong việc lên lớp .,negative,ky_nang_giang_day
1012,"cô dạy nhiệt tình , sẵn sàng giảng lại một phần nhiều lần .",positive,ky_nang_giang_day
1012,"cô dạy nhiệt tình , sẵn sàng giảng lại một phần nhiều lần .",positive,hanh_vi
1013,cảm ơn thầy wzjwz291 rất nhiều .,positive,hanh_vi
1014,thầy rất có tâm ạ !,positive,hanh_vi
1015,có nhiều bài tập về nhà .,negative,bai_tap
1016,em có đăng ký học môn khác vào tiết sau và lúc nào cũng bị đi muộn .,negative,hanh_vi
1017,"đổi mới hình thức kiểm tra , đảm bảo tính chất thực hành của môn học .",neutral,cham_diem
1017,"đổi mới hình thức kiểm tra , đảm bảo tính chất thực hành của môn học .",positive,de_xuat
1018,cơ sở vật chất của trường còn khá kém và thiếu các hoạt động ngoại khóa .,negative,chuong_trinh_hoc
1018,cơ sở vật chất của trường còn khá kém và thiếu các hoạt động ngoại khóa .,negative,thiet_bi_day_hoc
1019,một cuốn sách thật dày chỉ là một trong những tài liệu mà tụi em có thể tham khảo .,neutral,cung_cap_tai_lieu
1020,sự nhiệt tình của giảng viên trong quá trình giảng dạy .,positive,hanh_vi
1021,giáo viên nên tập trung vào các vấn đề cần biết trên lớp để cho các sinh viên hiểu rõ hơn bài tập .,negative,ky_nang_giang_day
1021,giáo viên nên tập trung vào các vấn đề cần biết trên lớp để cho các sinh viên hiểu rõ hơn bài tập .,neutral,de_xuat
1022,em xin chân thành cảm ơn !,positive,noi_chung
1023,"dạy rất nhiệt tình , lớp sinh động , truyền đạt tốt .",positive,ky_nang_giang_day
1023,"dạy rất nhiệt tình , lớp sinh động , truyền đạt tốt .",positive,hanh_vi
1024,có cho đề mẫu và bài tập để ôn tập .,neutral,bai_tap
1024,có cho đề mẫu và bài tập để ôn tập .,neutral,de_xuat
1025,"giảng viên trả lời câu hỏi của sinh viên thiếu chuyên nghiệp ( qua loa , không đúng chủ đề ) .",negative,hanh_vi
1026,"chú trọng quá nhiều vào lý thuyết , ít bài tập .",negative,bai_tap
1026,"chú trọng quá nhiều vào lý thuyết , ít bài tập .",negative,chuong_trinh_hoc
1027,nhưng ngoài điều đó ra thì giảng viên rất tốt .,positive,hanh_vi
1028,"nội dung bài giảng hay , phù hợp và truyền đạt nội dung bài kết hợp ví dụ tuyệt vời !",positive,ky_nang_giang_day
1028,"nội dung bài giảng hay , phù hợp và truyền đạt nội dung bài kết hợp ví dụ tuyệt vời !",positive,kinh_nghiem
1028,"nội dung bài giảng hay , phù hợp và truyền đạt nội dung bài kết hợp ví dụ tuyệt vời !",positive,kien_thuc
1029,tận tình .,positive,hanh_vi
1030,giảng viên thường không trả lời câu hỏi của sinh viền hoặc là khó chịu khi sinh viên hỏi bài .,negative,hanh_vi
1031,"bước vào lớp học cứ như "" đi nhầm lớp "" .",neutral,noi_chung
1032,hay cho nghỉ .,neutral,de_xuat
1033,không thấy giảng viên trên lớp .,negative,hanh_vi
1034,chương trình hiện tại chia tới 2 lĩnh vực trong một môn học .,neutral,chuong_trinh_hoc
1035,"không chỉ truyền đạt đầy đủ kiến thức , thầy còn cho thêm sinh viên nhiều thông tin bổ ích khác .",positive,ky_nang_giang_day
1035,"không chỉ truyền đạt đầy đủ kiến thức , thầy còn cho thêm sinh viên nhiều thông tin bổ ích khác .",positive,kien_thuc
1036,"giảng viên tận tâm , khả năng truyền đạt tốt .",positive,ky_nang_giang_day
1036,"giảng viên tận tâm , khả năng truyền đạt tốt .",positive,hanh_vi
1037,những sinh viên đi học vào buổi đó không dự được thì sao có thể viết bài thu hoạch .,negative,bai_tap
1038,"giảng viên kém nhiệt tình , nghỉ học một số buổi nhưng không thông báo trên daa .",negative,hanh_vi
1039,kiến thức được học ở lý thuyết cần được áp dụng một cách thực tiễn vào thực hành .,negative,kinh_nghiem
1039,kiến thức được học ở lý thuyết cần được áp dụng một cách thực tiễn vào thực hành .,negative,kien_thuc
1039,kiến thức được học ở lý thuyết cần được áp dụng một cách thực tiễn vào thực hành .,neutral,de_xuat
1040,"hiện giờ , giảng viên đã nghỉ 2 tuần mà không báo trước .",negative,hanh_vi
1041,không phản hồi câu hỏi cũng như tiếp thu ý kiến của sinh viên một cách nhiệt tình và thoả đáng .,negative,hanh_vi
1042,"cô nhiệt tình , có chia sẻ một số kinh nghiệm hữu ích trong ngành .",positive,kinh_nghiem
1042,"cô nhiệt tình , có chia sẻ một số kinh nghiệm hữu ích trong ngành .",positive,hanh_vi
1043,môi trường không đảm bảo an toàn cho sức khỏe .,negative,thiet_bi_day_hoc
1044,"giảng rất dễ hiểu , liên hệ thực tế nhiều .",positive,ky_nang_giang_day
1044,"giảng rất dễ hiểu , liên hệ thực tế nhiều .",positive,kinh_nghiem
1045,"thầy rất vui tính , hòa đồng với sinh viên từ đó truyền đạt khá dễ tiếp thu .",positive,ky_nang_giang_day
1045,"thầy rất vui tính , hòa đồng với sinh viên từ đó truyền đạt khá dễ tiếp thu .",positive,hanh_vi
1046,thầy nói tiếng anh còn hơi nhỏ .,negative,ky_nang_giang_day
1047,cô dạy slide lý thuyết hơi nhanh .,negative,ky_nang_giang_day
1048,chưa có slide tiếng việt .,negative,cung_cap_tai_lieu
1049,"thầy dạy nhiệt tình , chỗ nào lớp không hiểu thầy nhiệt tình giảng lại cho lớp .",positive,ky_nang_giang_day
1049,"thầy dạy nhiệt tình , chỗ nào lớp không hiểu thầy nhiệt tình giảng lại cho lớp .",positive,hanh_vi
1050,em đã kết thúc một học kỳ ở đó !,neutral,noi_chung
1051,điểm danh thường xuyên .,neutral,noi_chung
1052,nội dụng môn học không liên quan đến đề thi .,negative,chuong_trinh_hoc
1053,mong giảng viên lưu tâm !,negative,hanh_vi
1053,mong giảng viên lưu tâm !,neutral,de_xuat
1054,"luôn giải đáp những thắc mắc sớm nhất có thể , mở thêm những buổi học ngoài tăng cường kiến thức .",positive,hanh_vi
1054,"luôn giải đáp những thắc mắc sớm nhất có thể , mở thêm những buổi học ngoài tăng cường kiến thức .",neutral,de_xuat
1055,giáo viên nên cho nhiều ví dụ nhỏ trên lớp hơn để chúng em dễ tiếp thu .,negative,ky_nang_giang_day
1055,giáo viên nên cho nhiều ví dụ nhỏ trên lớp hơn để chúng em dễ tiếp thu .,neutral,de_xuat
1056,"sinh viên rất khó nắm bắt những gì giảng viên viết và ghi chú trên bảng , phần lớn chỉ có thể giảng dạy bằng máy chiếu , dù tốc độ không quá nhanh nhưng cũng chỉ là những dòng chữ lướt qua , khi về nhà lại phải tự mày mò học lại từ đầu tuy nói rằng nhiệm vụ của sinh viên là phải tìm hiểu bài trước khi đến lớp nhưng với việc giảng dạy trong một giảng đường rộng lớn đã khiến vai trò hỗ trợ của giảng viên trở nên mờ nhạt .",negative,ky_nang_giang_day
1056,"sinh viên rất khó nắm bắt những gì giảng viên viết và ghi chú trên bảng , phần lớn chỉ có thể giảng dạy bằng máy chiếu , dù tốc độ không quá nhanh nhưng cũng chỉ là những dòng chữ lướt qua , khi về nhà lại phải tự mày mò học lại từ đầu tuy nói rằng nhiệm vụ của sinh viên là phải tìm hiểu bài trước khi đến lớp nhưng với việc giảng dạy trong một giảng đường rộng lớn đã khiến vai trò hỗ trợ của giảng viên trở nên mờ nhạt .",negative,hanh_vi
1057,"vui tính , năng nổ , dễ dàng tiếp cận sinh viên , cách dạy có hiệu quả .",positive,ky_nang_giang_day
1057,"vui tính , năng nổ , dễ dàng tiếp cận sinh viên , cách dạy có hiệu quả .",positive,hanh_vi
1058,cần giảng dạy theo slide tiếng việt hoặc giảng viên cần chú trọng dịch và giải thích hơn vì sinh viên cũng không giỏi tiếng anh nên khó tiếp thu .,negative,ky_nang_giang_day
1058,cần giảng dạy theo slide tiếng việt hoặc giảng viên cần chú trọng dịch và giải thích hơn vì sinh viên cũng không giỏi tiếng anh nên khó tiếp thu .,negative,cung_cap_tai_lieu
1058,cần giảng dạy theo slide tiếng việt hoặc giảng viên cần chú trọng dịch và giải thích hơn vì sinh viên cũng không giỏi tiếng anh nên khó tiếp thu .,positive,de_xuat
1059,"giá tiền tín chỉ thực hành theo hình thức 2 cao hơn , số buổi học ít hơn .",negative,chuong_trinh_hoc
1060,có các phương pháp dạy tốt .,positive,ky_nang_giang_day
1061,"giảng viên tận tâm , giảng dạy hiệu quả , có trao đổi và thảo luận trên moodle .",positive,ky_nang_giang_day
1061,"giảng viên tận tâm , giảng dạy hiệu quả , có trao đổi và thảo luận trên moodle .",positive,hanh_vi
1062,bổ sung thêm các trang thiết bị để đáp ứng nhu cầu môn học và cải thiện phòng lab rộng rãi hơn .,negative,thiet_bi_day_hoc
1062,bổ sung thêm các trang thiết bị để đáp ứng nhu cầu môn học và cải thiện phòng lab rộng rãi hơn .,positive,de_xuat
1063,cần hỗ trọ nhiều máy thực hành hơn cho môn mạch số .,negative,thiet_bi_day_hoc
1063,cần hỗ trọ nhiều máy thực hành hơn cho môn mạch số .,neutral,de_xuat
1064,"rất tán thành việc giảng viên liên hệ với doanh nghiệp để sinh viên đến tìm hiểu , thực tập về nội dung môn học cũng như có thêm nhiều kinh nghiệm bổ ích .",positive,kinh_nghiem
1064,"rất tán thành việc giảng viên liên hệ với doanh nghiệp để sinh viên đến tìm hiểu , thực tập về nội dung môn học cũng như có thêm nhiều kinh nghiệm bổ ích .",positive,hanh_vi
1065,"phòng máy chất lượng kém , rất chậm , liên tục mất điện trong quá trình thực hành .",negative,thiet_bi_day_hoc
1066,"giảng kỹ , hay .",positive,ky_nang_giang_day
1067,cô dạy tâm huyết và nhiệt tình .,positive,ky_nang_giang_day
1068,"thầy chỉ dạy rất tận tình , hiền .",positive,ky_nang_giang_day
1068,"thầy chỉ dạy rất tận tình , hiền .",positive,hanh_vi
1069,thêm nhiều bài tập về nhà .,negative,bai_tap
1069,thêm nhiều bài tập về nhà .,positive,de_xuat
1070,"nếu có , em nghĩ mục tiêu môn học cần xác định rõ với sinh viên trước khi bắt đầu , em cảm ơn ạ !",negative,chuong_trinh_hoc
1070,"nếu có , em nghĩ mục tiêu môn học cần xác định rõ với sinh viên trước khi bắt đầu , em cảm ơn ạ !",negative,de_xuat
1071,phòng học thiếu quạt .,negative,thiet_bi_day_hoc
1072,giáo viên dạy lớp wzjwz315 không phải là cô wzjwz316 .,negative,noi_chung
1073,"thầy nên dạy nhiều hơn , nên dạy kỹ lý thuyết hơn .",neutral,ky_nang_giang_day
1073,"thầy nên dạy nhiều hơn , nên dạy kỹ lý thuyết hơn .",positive,de_xuat
1074,"rất thích học thầy vì thầy dạy dễ hiểu , thẳng thắn , quyết đoán và dạy những thứ thực tế .",positive,ky_nang_giang_day
1074,"rất thích học thầy vì thầy dạy dễ hiểu , thẳng thắn , quyết đoán và dạy những thứ thực tế .",positive,kinh_nghiem
1074,"rất thích học thầy vì thầy dạy dễ hiểu , thẳng thắn , quyết đoán và dạy những thứ thực tế .",positive,hanh_vi
1075,"cô wzjwz92 rất tận tâm , nhiệt tình hướng dẫn khi sinh viên có thắc mắc , cô sẵn sàng ngồi lại sau giờ học để giải đáp tất cả thắc mắc của các bạn , dù có thể mất 1h .",positive,hanh_vi
1076,em không có bất kỳ điều gì hài hòng .,negative,noi_chung
1077,quan tâm đến sinh viên .,positive,hanh_vi
1078,thầy dạy hay slide chuẩn bị tốt .,positive,ky_nang_giang_day
1078,thầy dạy hay slide chuẩn bị tốt .,positive,cung_cap_tai_lieu
1079,"nên nêu rõ mục đích , yêu cầu của môn học khi bắt đầu dạy , để sinh viên nắm được mục đích yêu cầu môn học .",negative,chuong_trinh_hoc
1079,"nên nêu rõ mục đích , yêu cầu của môn học khi bắt đầu dạy , để sinh viên nắm được mục đích yêu cầu môn học .",neutral,de_xuat
1080,"tận tình với sinh viên , dễ hiểu bài .",positive,ky_nang_giang_day
1080,"tận tình với sinh viên , dễ hiểu bài .",positive,hanh_vi
1081,"giảng viên chưa có khả năng truyền đạt , kinh nghiệm đứng lớp chưa có !",negative,ky_nang_giang_day
1081,"giảng viên chưa có khả năng truyền đạt , kinh nghiệm đứng lớp chưa có !",negative,kinh_nghiem
1082,sử dụng slide nguyên bản tiếng anh .,negative,cung_cap_tai_lieu
1083,thầy giảng rất kỹ từng bài tập .,positive,ky_nang_giang_day
1084,thầy hay chảy mồ hôi nhìn có cảm giác nóng nực dễ sợ luôn .,negative,hanh_vi
1085,"cô rất tận tình , quan tâm đến sinh viên .",positive,hanh_vi
1086,giảng viên phải đảm bảo giờ lên lớp .,negative,hanh_vi
1087,giảng viên vui vẻ hòa đồng .,positive,hanh_vi
1088,"cách dạy của thầy như cưỡi ngựa xem hoa , 15 phút giảng xong một bài .",negative,ky_nang_giang_day
1089,thầy dạy khó hiểu .,negative,ky_nang_giang_day
1090,"có thể vận dụng được các kiến thức đã học để thiết kế , chế tạo , tính toán .",positive,kien_thuc
1091,cô rất hòa đồng và nhiệt huyết với học sinh .,positive,hanh_vi
1092,thầy không thông báo rõ cho sinh viên về nội dung làm chiếm bao nhiêu .,negative,bai_tap
1093,giảng bài tập nhiệt tình .,positive,ky_nang_giang_day
1093,giảng bài tập nhiệt tình .,positive,hanh_vi
1094,giáo viên bám sát kiến thức .,positive,kien_thuc
1095,"thầy dạy hay và bài tập hay nâng cao kỹ năng lập trình cho sinh viên , bổ sung kiến thức cần thiết .",positive,ky_nang_giang_day
1095,"thầy dạy hay và bài tập hay nâng cao kỹ năng lập trình cho sinh viên , bổ sung kiến thức cần thiết .",positive,bai_tap
1095,"thầy dạy hay và bài tập hay nâng cao kỹ năng lập trình cho sinh viên , bổ sung kiến thức cần thiết .",positive,kien_thuc
1096,"nhiệt tình , truyền đạt tốt , hướng dẫn tận tình .",positive,ky_nang_giang_day
1096,"nhiệt tình , truyền đạt tốt , hướng dẫn tận tình .",positive,hanh_vi
1097,"giọng điệu khi nói hơi nhanh khó nghe , khả năng truyền đạt chưa tốt .",negative,ky_nang_giang_day
1098,nhiệt huyết .,positive,hanh_vi
1099,bài tập thực hành thường đi trước nội dung lý thuyết được học .,negative,bai_tap
1100,tuy nhiên môn học được giảng bằng tiếng anh nên em cũng không nắm được hết nội dung thầy giảng .,negative,ky_nang_giang_day
1101,cảm ơn thầy đã sửa lỗi khi cài vmware giúp em colonsmallsmile .,positive,hanh_vi
1102,"tận tâm , dễ hiểu , nhiệt tình .",positive,ky_nang_giang_day
1102,"tận tâm , dễ hiểu , nhiệt tình .",positive,hanh_vi
1103,cũng hài lòng .,positive,noi_chung
1104,cách làm bài của thầy dễ hiểu rõ ràng .,positive,ky_nang_giang_day
1105,"thầy dạy rất nhiệt tình , thầy kiêm luôn giáo viên thực hành .",positive,ky_nang_giang_day
1105,"thầy dạy rất nhiệt tình , thầy kiêm luôn giáo viên thực hành .",positive,kinh_nghiem
1105,"thầy dạy rất nhiệt tình , thầy kiêm luôn giáo viên thực hành .",positive,hanh_vi
1106,"dạy buồn ngủ , khó hiểu .",negative,ky_nang_giang_day
1107,thầy dạy rất vui và hiệu quả !,positive,ky_nang_giang_day
1107,thầy dạy rất vui và hiệu quả !,positive,hanh_vi
1108,"phương pháp dạy hay , tân tâm , nhiệt tình .",positive,ky_nang_giang_day
1109,"thầy nhiệt tình và dễ thương , giúp em tìm tòi và hiểu những cái không có trong sách , nhờ thầy ôn tập mà em đã có đủ kiến thức để làm bài thi và có kiến thức căn bản sau này .",positive,ky_nang_giang_day
1109,"thầy nhiệt tình và dễ thương , giúp em tìm tòi và hiểu những cái không có trong sách , nhờ thầy ôn tập mà em đã có đủ kiến thức để làm bài thi và có kiến thức căn bản sau này .",positive,hanh_vi
1109,"thầy nhiệt tình và dễ thương , giúp em tìm tòi và hiểu những cái không có trong sách , nhờ thầy ôn tập mà em đã có đủ kiến thức để làm bài thi và có kiến thức căn bản sau này .",positive,kien_thuc
1110,"thầy dạy nhiệt tình , nhiều bài tập , dễ hiểu .",positive,ky_nang_giang_day
1110,"thầy dạy nhiệt tình , nhiều bài tập , dễ hiểu .",positive,hanh_vi
1110,"thầy dạy nhiệt tình , nhiều bài tập , dễ hiểu .",neutral,bai_tap
1111,"cô giảng rất tuyệt , cô rất nhiệt tình hướng dẫn tất cả các bạn trong lớp , vui tính .",positive,ky_nang_giang_day
1111,"cô giảng rất tuyệt , cô rất nhiệt tình hướng dẫn tất cả các bạn trong lớp , vui tính .",positive,hanh_vi
1112,cho những bài tập bổ ích giúp sinh viên nắm rõ được kiến thức của môn học .,positive,bai_tap
1113,quan tâm giúp đỡ và luôn nhiệt tình khi học sinh hỏi bài .,positive,hanh_vi
1114,dạy khá chuyên cần .,positive,ky_nang_giang_day
1115,cô giao bài tập nhiệt tình .,positive,hanh_vi
1115,cô giao bài tập nhiệt tình .,positive,bai_tap
1116,"giáo viên dạy rất hay , tạo niềm vui cho sinh viên .",positive,ky_nang_giang_day
1116,"giáo viên dạy rất hay , tạo niềm vui cho sinh viên .",positive,hanh_vi
1117,"thầy vui tính , dạy dễ hiểu .",positive,ky_nang_giang_day
1117,"thầy vui tính , dạy dễ hiểu .",positive,hanh_vi
1118,"chất giọng của cô đều đều dễ gây buồn ngủ , slide bài giảng chưa logic .",negative,ky_nang_giang_day
1118,"chất giọng của cô đều đều dễ gây buồn ngủ , slide bài giảng chưa logic .",negative,cung_cap_tai_lieu
1119,cần thông báo rõ hình thức đánh giá môn học một cách thống nhất .,negative,cham_diem
1119,cần thông báo rõ hình thức đánh giá môn học một cách thống nhất .,negative,de_xuat
1120,"khuyên răn sinh viên , đặt vấn đề tốt cho một giải pháp .",neutral,noi_chung
1121,cách truyền đạt của giảng viên chưa tốt .,negative,ky_nang_giang_day
1122,giáo viên tận tình chỉ bảo .,positive,hanh_vi
1123,giờ giấc không đảm bảo .,negative,chuong_trinh_hoc
1124,đôi chỗ vẫn khó hiểu .,negative,ky_nang_giang_day
1125,giảng dạy đúng giờ và nhiệt tình .,positive,hanh_vi
1126,"giảng viên nhiệt tình , tận tâm , bài giảng thu hút , dễ hiểu .",positive,ky_nang_giang_day
1126,"giảng viên nhiệt tình , tận tâm , bài giảng thu hút , dễ hiểu .",positive,hanh_vi
1127,hiện nay trong phòng lab số lượng kit học bị hư hỏng nhiều .,negative,thiet_bi_day_hoc
1128,"giảng dạy hiệu quả , tích cực trong tiết học .",positive,ky_nang_giang_day
1129,"dạy hay , nhiệt tình .",positive,ky_nang_giang_day
1129,"dạy hay , nhiệt tình .",positive,hanh_vi
1130,giảng viên có tâm huyết .,positive,hanh_vi
1131,"giảng viên tận tâm , nhiệt tình hỗ trợ sinh viên học tập , làm đồ án .",positive,hanh_vi
1132,nhiều khi không hiểu thầy đang nói cái gì colondoublesurprise .,negative,ky_nang_giang_day
1133,trang bị thêm nhiều thiết bị mạng hơn nữa để thực hành !,negative,thiet_bi_day_hoc
1133,trang bị thêm nhiều thiết bị mạng hơn nữa để thực hành !,neutral,de_xuat
1134,quá theo sách .,negative,chuong_trinh_hoc
1135,cô dạy dễ hiểu và vui quá trời .,positive,ky_nang_giang_day
1135,cô dạy dễ hiểu và vui quá trời .,positive,hanh_vi
1136,trong quá trình giảng dạy giảng viên luôn nhiệt tình với sinh viên .,positive,hanh_vi
1137,"giảng viên thường cho nghỉ không lý do , cả lớp lên ngồi đợi rất lâu rồi có người lên thay giáo viên báo nghỉ hoặc thường xuyên đi trễ trên 30 phút với lý do "" kẹt xe "" .",negative,hanh_vi
1138,số lượng bài tập chưa nhiều .,negative,bai_tap
1139,truyền đạt bài dễ tiếp thu .,positive,ky_nang_giang_day
1140,dạy hay dot giúp học sinh tiếp thu .,positive,ky_nang_giang_day
1141,"thưa , những tài liệu thầy đưa ra đủ để em có thể tự hoàn thành đồ án riêng mình .",positive,cung_cap_tai_lieu
1142,buổi nào cũng đều dài quá mức cần thiết gây mệt mỏi .,negative,chuong_trinh_hoc
1143,giáo viên dạy nhiệt tình và hài hước .,positive,hanh_vi
1144,khi cô dạy luôn cuốn hút sinh viên .,positive,ky_nang_giang_day
1145,"giảng viên cho nhiều ví dụ , bài tập minh họa cho sinh viên .",positive,ky_nang_giang_day
1145,"giảng viên cho nhiều ví dụ , bài tập minh họa cho sinh viên .",positive,bai_tap
1146,"cách trình bày bài giảng của thầy rất hay , dễ hiểu và dễ tiếp thu đối với sinh viên .",positive,ky_nang_giang_day
1147,khả năng truyền đạt chưa ổn .,negative,ky_nang_giang_day
1148,thầy dạy rất nhiệt tình và tận tâm .,positive,hanh_vi
1149,giáo viên lên lớp đúng giờ và phát âm khá chuẩn .,positive,ky_nang_giang_day
1149,giáo viên lên lớp đúng giờ và phát âm khá chuẩn .,positive,hanh_vi
1150,vui vẻ hòa đồng .,positive,hanh_vi
1151,"thời gian thực hành tập trung chưa phù hợp , bị trùng với các giờ với các môn học khác .",negative,chuong_trinh_hoc
1151,"thời gian thực hành tập trung chưa phù hợp , bị trùng với các giờ với các môn học khác .",neutral,de_xuat
1152,nội dung kiến thức được đảm bảo .,positive,kien_thuc
1153,"dụng cụ học tập còn thiếu , không đảm bảo cho sinh viên tập luyện .",negative,thiet_bi_day_hoc
1154,"sửa lại một số máy bị hư chuột , chuột rất khó di chuyển , gây khó khăn cho việc thực hành .",negative,thiet_bi_day_hoc
1154,"sửa lại một số máy bị hư chuột , chuột rất khó di chuyển , gây khó khăn cho việc thực hành .",neutral,de_xuat
1155,đề khó colonbigsmile .,negative,bai_tap
1156,về chuyên môn thì khỏi chê vào đâu cả .,positive,kien_thuc
1157,thầy dạy còn chưa rõ .,negative,ky_nang_giang_day
1158,cô nhiệt tình giảng dạy .,positive,hanh_vi
1159,mong thầy dạy đúng số tiết mà môn đó quy định .,neutral,chuong_trinh_hoc
1159,mong thầy dạy đúng số tiết mà môn đó quy định .,neutral,de_xuat
1160,thầy nhiệt tâm và rất cởi mở .,positive,hanh_vi
1161,thầy không cho lớp ôn tập nội dung thi ở kỳ kiểm tra giữa kỳ và cả thi cuối kỳ .,negative,ky_nang_giang_day
1161,thầy không cho lớp ôn tập nội dung thi ở kỳ kiểm tra giữa kỳ và cả thi cuối kỳ .,negative,hanh_vi
1162,tài liệu giảng dạy cần bổ sung .,negative,cung_cap_tai_lieu
1162,tài liệu giảng dạy cần bổ sung .,neutral,de_xuat
1163,tuy nhiên truyền đạt hơi khó hiểu cho sinh viên .,negative,ky_nang_giang_day
1164,hình thức thực hiện chưa chuyên nghiệp và máy móc .,negative,thiet_bi_day_hoc
1165,cần cho bài tập sau mỗi ngày học .,negative,bai_tap
1165,cần cho bài tập sau mỗi ngày học .,neutral,de_xuat
1166,có nhiều cái mới khi học môn của thầy .,positive,kien_thuc
1167,visual studio của các máy trong phòng máy đã hết hạn .,negative,thiet_bi_day_hoc
1168,cô giảng với giọng quá nhỏ chả nghe gì cả .,negative,hanh_vi
1169,cung cấp tài liệu tham khảo tốt .,positive,cung_cap_tai_lieu
1170,không hợp với cách giảng dạy .,negative,ky_nang_giang_day
1171,cần tìm ra những phương pháp giảng dạy tốt hơn để sinh viên chúng em hiểu bài và nhớ lâu hơn .,negative,ky_nang_giang_day
1171,cần tìm ra những phương pháp giảng dạy tốt hơn để sinh viên chúng em hiểu bài và nhớ lâu hơn .,positive,de_xuat
1172,"giảng viên nhiệt tình hướng dẫn học , giải các bài tập khó .",positive,ky_nang_giang_day
1172,"giảng viên nhiệt tình hướng dẫn học , giải các bài tập khó .",positive,hanh_vi
1173,"không khí lớp thoải mái , tạo động lực phát biểu , góp ý kiển .",positive,hanh_vi
1174,khá tốt .,positive,noi_chung
1175,"giáo viên giảng nhanh quá , em chép bài không kịp và không kịp hiểu .",negative,ky_nang_giang_day
1176,"thầy rất dễ thương , vui vẻ .",positive,hanh_vi
1177,máy chiếu phòng học rất rất rất tệ !,negative,thiet_bi_day_hoc
1178,"thầy không đảm bảo lên lớp đúng giờ , có bữa nghỉ mà cũng không báo trước cho sinh viên hay thông báo nghỉ .",negative,hanh_vi
1179,em rất thích cách dạy và tận tình giúp đỡ từng sinh viên của thầy .,positive,ky_nang_giang_day
1179,em rất thích cách dạy và tận tình giúp đỡ từng sinh viên của thầy .,positive,hanh_vi
1180,"thầy có phương pháp chấm bài hay , tuy khó nhưng rất bổ ích cho sinh viên .",positive,cham_diem
1181,mặc dù thầy rất nhiệt tình nhưng lượng kiến thức thầy truyền đạt chúng em không tiếp thu được một cách hiệu quả .,negative,ky_nang_giang_day
1181,mặc dù thầy rất nhiệt tình nhưng lượng kiến thức thầy truyền đạt chúng em không tiếp thu được một cách hiệu quả .,positive,hanh_vi
1181,mặc dù thầy rất nhiệt tình nhưng lượng kiến thức thầy truyền đạt chúng em không tiếp thu được một cách hiệu quả .,negative,kien_thuc
1182,chưa hài lòng .,negative,noi_chung
1183,thầy tận tâm vì sinh viên .,positive,hanh_vi
1184,"thầy dạy kỹ , tận tâm với sinh viên , thường xuyên trao đổi với sinh viên ngoài giờ .",positive,ky_nang_giang_day
1184,"thầy dạy kỹ , tận tâm với sinh viên , thường xuyên trao đổi với sinh viên ngoài giờ .",positive,hanh_vi
1185,điều này gây lên sự chênh lệch rõ rệt về trình độ anh văn trong lớp .,negative,noi_chung
1186,cô dạy còn hơi nhanh hơi thuần lý thuyết .,negative,ky_nang_giang_day
1187,"cho nhiều bài tập nhưng không giải , sinh viên chỉ biết làm mà không biết mình làm đúng hay không .",negative,bai_tap
1188,"giờ lên lớp thời gian đầu là dành cho seminar , 30 - 45 phút còn lại sau khi seminar giảng viên lại cho làm bài tập thực hành , sinh viên tự làm , giảng viên không hướng dẫn gì thêm và làm việc riêng .",negative,hanh_vi
1188,"giờ lên lớp thời gian đầu là dành cho seminar , 30 - 45 phút còn lại sau khi seminar giảng viên lại cho làm bài tập thực hành , sinh viên tự làm , giảng viên không hướng dẫn gì thêm và làm việc riêng .",negative,bai_tap
1189,nếu được thì em nghĩ thầy nên có bài sửa sau mỗi ngày deadline thực hành vì môn mạng máy tính rất khó nắm bắt .,neutral,de_xuat
1190,cô truyền đạt bài giảng rất tốt .,positive,ky_nang_giang_day
1191,"cô dạy rất hay , cho bài tập ứng dụng nhiều vào thực tiễn .",positive,ky_nang_giang_day
