row_id,id,text,language_style,aspect,entity,attribute,aspect_label,sentiment,sentiment_label,is_irony,surface_sentiment,irony_type,confidence,is_augmented,source
vsfc_00697_0,vsfc_00697,Tôi cảm thấy rất cảm kích vì giảng viên của mình luôn sẵn sàng giúp đỡ sinh viên trong bất cứ lúc nào.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.99,FALSE,vsfc_reannotated
vsfc_00698_0,vsfc_00698,Bạn của tôi rất xứng đáng được tôn vinh và công nhận vì những đóng góp to lớn cho khoa học giáo dục.,colloquial,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00699_0,vsfc_00699,Cô giảng viên giảng dạy rất chuyên nghiệp và có tâm.,colloquial,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.97,FALSE,vsfc_reannotated
vsfc_00700_0,vsfc_00700,"Quá đông sinh viên đăng ký cùng lúc, gây ảnh hưởng đến sự thuận tiện trong việc học.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.8,FALSE,vsfc_reannotated
vsfc_00700_1,vsfc_00700,"Quá đông sinh viên đăng ký cùng lúc, gây ảnh hưởng đến sự thuận tiện trong việc học.",formal,COURSE#Workload,COURSE,Workload,7,negative,0,FALSE,negative,,0.8,FALSE,vsfc_reannotated
vsfc_00701_0,vsfc_00701,Giảng viên dễ tiếp cận khi cần hỗ trợ.,formal,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00702_0,vsfc_00702,Không có thời gian để tự học và tìm hiểu thêm.,formal,COURSE#Workload,COURSE,Workload,7,negative,0,FALSE,negative,,0.7,FALSE,vsfc_reannotated
vsfc_00703_0,vsfc_00703,"Các khu vực phục vụ sinh viên được bố trí hợp lý và chu đáo, giúp cho sinh viên có thể tận hưởng các dịch vụ tốt nhất.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.85,FALSE,vsfc_reannotated
vsfc_00704_0,vsfc_00704,Các phòng học được bố trí hợp lí và có đầy đủ máy tính.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00705_0,vsfc_00705,Sinh viên được hỗ trợ tận tình trong việc giải đáp thắc mắc và nâng cao kiến thức của mình.,colloquial,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00705_1,vsfc_00705,Sinh viên được hỗ trợ tận tình trong việc giải đáp thắc mắc và nâng cao kiến thức của mình.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00706_0,vsfc_00706,Nội dung giáo trình chưa được cập nhật kịp thời.,formal,COURSE#Materials,COURSE,Materials,6,negative,0,FALSE,negative,,0.8,FALSE,vsfc_reannotated
vsfc_00707_0,vsfc_00707,Cô ấy hay đưa ra những ý tưởng khó thực hiện và không thực tế.,colloquial,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.85,FALSE,vsfc_reannotated
vsfc_00707_1,vsfc_00707,Cô ấy hay đưa ra những ý tưởng khó thực hiện và không thực tế.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.85,FALSE,vsfc_reannotated
vsfc_00708_0,vsfc_00708,I feel like the curriculum is constantly evolving to meet the needs of the 21st-century world.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00709_0,vsfc_00709,Điều hoà không hoạt động đúng cách.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.8,FALSE,vsfc_reannotated
vsfc_00710_0,vsfc_00710,Thời gian giảng dạy của ông rất vô lý và không đồng nhất.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_00711_0,vsfc_00711,Người bạn đồng hành của tôi rất đáng tin cậy.,colloquial,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_00712_0,vsfc_00712,"Nền tảng mạng không đủ mạnh, khiến việc truy cập internet rất chậm.",formal,FACILITIES#Platforms,FACILITIES,Platforms,12,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_00713_0,vsfc_00713,Giáo viên cố tình khó đạt điểm tổng kết của môn học.,formal,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.85,FALSE,vsfc_reannotated
vsfc_00714_0,vsfc_00714,Giảng đường của trường rộng rãi và thoải mái cho việc học tập.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00715_0,vsfc_00715,Có sự hỗ trợ của bộ phận tư vấn nghề nghiệp giúp sinh viên lập kế hoạch sự nghiệp.,formal,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00716_0,vsfc_00716,Tôi rất hài lòng với các phòng học ở đây.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_00717_0,vsfc_00717,Học tập tại đại học này giúp tôi phát triển kỹ năng tư duy phản biện.,formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00718_0,vsfc_00718,Các phòng thí nghiệm của trường rất nóng và không đủ khoảng không gian thông thoáng.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.98,FALSE,vsfc_reannotated
vsfc_00719_0,vsfc_00719,Giảng viên giúp sinh viên hình thành phương pháp học tập hiệu quả.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00720_0,vsfc_00720,Trường có các phòng làm việc và học cùng các buồng tắm rất sạch sẽ và tiện nghi.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00721_0,vsfc_00721,Cô bạn của tôi luôn chăm sóc tốt cho sự phát triển của chính mình và bạn bè.,colloquial,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.85,FALSE,vsfc_reannotated
vsfc_00722_0,vsfc_00722,"Các phòng học của trường được trang bị máy chiếu và âm thanh hiện đại, giúp việc giảng dạy trở nên tiện lợi.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_00723_0,vsfc_00723,Giúp sinh viên nắm bắt được những quy tắc và đạo đức trong ngành.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00724_0,vsfc_00724,Những phòng học không đảm bảo an toàn cho sinh viên.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.98,FALSE,vsfc_reannotated
vsfc_00725_0,vsfc_00725,Học tại đây đòi hỏi tôi tính kỷ luật và sự đóng góp sáng tạo.,formal,COURSE#Workload,COURSE,Workload,7,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00726_0,vsfc_00726,Tôi cảm thấy trường là nơi tuyệt vời để học tập và phát triển bản thân.,colloquial,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00727_0,vsfc_00727,Tôi thấy học sinh này khá đa tài và có nhiều kỹ năng.,formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.85,FALSE,vsfc_reannotated
vsfc_00728_0,vsfc_00728,Tôi hài lòng với chương trình đào tạo vì đã giúp tôi hiểu rõ hơn về các phương thức học tập khác nhau.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00729_0,vsfc_00729,Anh/Chị là người rất thông minh và có khả năng tuyệt vời trong việc hướng dẫn học sinh cải thiện kỹ năng.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00729_1,vsfc_00729,Anh/Chị là người rất thông minh và có khả năng tuyệt vời trong việc hướng dẫn học sinh cải thiện kỹ năng.,formal,LECTURER#Knowledge,LECTURER,Knowledge,1,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00730_0,vsfc_00730,Nhà vệ sinh quá đông đúc và bẩn thỉu.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00731_0,vsfc_00731,"Tôi rất vui khi được học với sinh viên đến từ nhiều quốc gia khác nhau, giúp tôi tăng cường kỹ năng giao tiếp và đa văn hóa.",formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00732_0,vsfc_00732,Tôi không thể nắm bắt được chủ đề học tập này.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.85,FALSE,vsfc_reannotated
vsfc_00733_0,vsfc_00733,Nội dung học tập không được liên tục và không phát triển.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00734_0,vsfc_00734,Cô ấy luôn đưa ra ý kiến rõ ràng và chi tiết.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00735_0,vsfc_00735,Giảng viên này không có sự nghiên cứu kĩ trước khi giảng dạy.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.96,FALSE,vsfc_reannotated
vsfc_00736_0,vsfc_00736,Trường không có đủ các phòng thí nghiệm và thiết bị cần thiết cho việc học tập.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.94,FALSE,vsfc_reannotated
vsfc_00737_0,vsfc_00737,Một giảng viên kém cỏi đến nỗi tôi không thể tolerate nữa.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00738_0,vsfc_00738,"Cô ấy là người giám thị nghiêm khắc và công bằng, giúp em đạt kết quả cao trong kỳ thi.",colloquial,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.93,FALSE,vsfc_reannotated
vsfc_00739_0,vsfc_00739,"Giảng viên rất nhiệt tình và hướng dẫn các em tự học, phát triển bản thân và đề ra mục tiêu phù hợp.",formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.96,FALSE,vsfc_reannotated
vsfc_00740_0,vsfc_00740,Các phòng học tại trường luôn được giữ sạch sẽ và cất giữ đồ dùng một cách ngăn nắp.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.96,FALSE,vsfc_reannotated
vsfc_00741_0,vsfc_00741,Thông tin trường được đăng tải đầy đủ và chi tiết.,formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.94,FALSE,vsfc_reannotated
vsfc_00742_0,vsfc_00742,Khóa học thiếu sự đa dạng.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00743_0,vsfc_00743,Cô ấy là một giáo viên rất ân cần và tâm đắc với công việc.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.97,FALSE,vsfc_reannotated
vsfc_00744_0,vsfc_00744,Nhân viên quản lý trường không chuyên nghiệp và không thể giải quyết các vấn đề một cách nhanh chóng.,formal,OTHERS#General,OTHERS,General,13,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00745_0,vsfc_00745,Các phòng học của trường rất cũ kỹ và không được bảo trì đầy đủ.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.96,FALSE,vsfc_reannotated
vsfc_00746_0,vsfc_00746,Anh ta luôn làm việc chăm chỉ và có kỹ năng giải quyết vấn đề tốt.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.94,FALSE,vsfc_reannotated
vsfc_00747_0,vsfc_00747,Giáo viên giảng dạy rất tâm huyết và chuyên nghiệp.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.97,FALSE,vsfc_reannotated
vsfc_00748_0,vsfc_00748,Tôi rất thích việc trường luôn sẵn sàng đáp ứng các yêu cầu của sinh viên.,formal,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,0.93,FALSE,vsfc_reannotated
vsfc_00749_0,vsfc_00749,"Sách giáo khoa cũ rích, không cập nhật.",formal,COURSE#Materials,COURSE,Materials,6,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00750_0,vsfc_00750,Họ rất chăm chỉ và nỗ lực trong học tập.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_00751_0,vsfc_00751,Mấy bạn ấy thường không tôn trọng ý kiến của người khác.,colloquial,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.7,FALSE,vsfc_reannotated
vsfc_00752_0,vsfc_00752,"Học phí cao, không đáp ứng được chất lượng đào tạo.",formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_00753_0,vsfc_00753,"Thiếu sự riêng tư trong ký túc xá, mà đôi khi cảm thấy quá chật chội và ồn ào.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.6,FALSE,vsfc_reannotated
vsfc_00754_0,vsfc_00754,Khu vực sân chơi không thoải mái hoặc thiếu an toàn.,colloquial,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.6,FALSE,vsfc_reannotated
vsfc_00755_0,vsfc_00755,"Các khu vực để xe quá nhỏ, học sinh không có thể tìm được chỗ đậu xe cho xe đạp của mình.",colloquial,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.8,FALSE,vsfc_reannotated
vsfc_00756_0,vsfc_00756,"Thầy không có sự hướng dẫn và hỗ trợ sinh viên trong việc học tập, chỉ bắt họ tuân thủ các quy định.",colloquial,LECTURER#Support,LECTURER,Support,4,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_00756_1,vsfc_00756,"Thầy không có sự hướng dẫn và hỗ trợ sinh viên trong việc học tập, chỉ bắt họ tuân thủ các quy định.",colloquial,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_00757_0,vsfc_00757,Anh ấy là người rất chu đáo và sẵn sàng giúp đỡ người khác.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.7,FALSE,vsfc_reannotated
vsfc_00758_0,vsfc_00758,"Tôi rất thích phần thực tập trong một số khóa học, giúp tôi học được nhiều kỹ năng thực tế và hoàn thiện bản thân.",formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_00758_1,vsfc_00758,"Tôi rất thích phần thực tập trong một số khóa học, giúp tôi học được nhiều kỹ năng thực tế và hoàn thiện bản thân.",formal,COURSE#Assignments,COURSE,Assignments,8,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_00759_0,vsfc_00759,Các hội trường đều rộng rãi và được trang bị những trang thiết bị hiện đại.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00760_0,vsfc_00760,Thầy rất sử dụng những phương pháp giảng dạy hiện đại và tiên tiến.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00761_0,vsfc_00761,Giảng viên này là người rất thông minh và có nhiều kiến thức về lĩnh vực của mình.,colloquial,LECTURER#Knowledge,LECTURER,Knowledge,1,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00762_0,vsfc_00762,Giảng viên thông báo trễ về những bài kiểm tra hay đồ án,formal,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.8,FALSE,vsfc_reannotated
vsfc_00763_0,vsfc_00763,"Sinh viên không có đủ thời gian để hoàn thành các bài tập, dự án.",formal,COURSE#Workload,COURSE,Workload,7,negative,0,FALSE,negative,,0.85,FALSE,vsfc_reannotated
vsfc_00764_0,vsfc_00764,Trường này có những phòng thí nghiệm hiện đại và đầy đủ trang thiết bị.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00765_0,vsfc_00765,Giáo trình được cập nhật thường xuyên và phù hợp với chương trình học của trường.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00766_0,vsfc_00766,Thiếu hệ thống bảo vệ cho sinh viên.,formal,FACILITIES#Platforms,FACILITIES,Platforms,12,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_00767_0,vsfc_00767,Phòng thực hành có trang thiết bị và công cụ hiện đại.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00768_0,vsfc_00768,Giảng viên giảng dạy sáng tạo và năng động.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00769_0,vsfc_00769,Tôi cảm thấy chương trình học của trường giúp tôi phát triển kỹ năng của mình đồng thời giúp tôi vượt qua các thử thách khó khăn trong cuộc sống.,colloquial,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00770_0,vsfc_00770,Tôi cảm thấy hứng thú và thăng hoa trong mỗi bài giảng với thầy/cô.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00771_0,vsfc_00771,Có nhiều tài liệu tham khảo và tài nguyên học tập miễn phí.,formal,COURSE#Materials,COURSE,Materials,6,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00772_0,vsfc_00772,Thư viện của trường luôn mở cửa tiện lợi cho sinh viên tới học tập.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00773_0,vsfc_00773,Các phòng thí nghiệm của trường được trang bị đầy đủ thiết bị và công nghệ hiện đại.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00774_0,vsfc_00774,Tài liệu và giáo trình giảng dạy không hấp dẫn.,formal,COURSE#Materials,COURSE,Materials,6,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_00775_0,vsfc_00775,Các môn kinh tế có nhiều ứng dụng thực tiễn,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00776_0,vsfc_00776,Tôi không có niềm đam mê với những gì tôi đang học.,formal,OTHERS#General,OTHERS,General,13,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_00777_0,vsfc_00777,"Hệ thống ghi chép tốt được cung cấp cho sinh viên miễn phí, giúp cho sinh viên ghi chép và sử dụng dễ dàng.",formal,COURSE#Materials,COURSE,Materials,6,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00778_0,vsfc_00778,"Quy trình hướng dẫn làm bài tập, luận văn cần được giảng dạy rõ ràng hơn.",formal,COURSE#Assignments,COURSE,Assignments,8,neutral,1,FALSE,neutral,,0.9,FALSE,vsfc_reannotated
vsfc_00778_1,vsfc_00778,"Quy trình hướng dẫn làm bài tập, luận văn cần được giảng dạy rõ ràng hơn.",formal,OTHERS#Recommendation,OTHERS,Recommendation,14,neutral,1,FALSE,neutral,,0.9,FALSE,vsfc_reannotated
vsfc_00779_0,vsfc_00779,Giảng viên này không tương tác với sinh viên.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00780_0,vsfc_00780,"Các phòng học tại trường được thiết kế đẹp và tiện nghi, giúp tôi học tập một cách hiệu quả.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00781_0,vsfc_00781,"Tôi rất hài lòng với sự chăm sóc và giúp đỡ của bạn, đặc biệt trong những tình huống khó khăn.",colloquial,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00782_0,vsfc_00782,"Các phòng học ở đây rất yên tĩnh và sạch sẽ, giúp cho sinh viên cảm thấy thoải mái và tự tin khi học tập.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00783_0,vsfc_00783,Cật lực học tập của cậu ấy thực sự là một nguồn động lực cho tất cả mọi người trong lớp.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00784_0,vsfc_00784,"Tôi thật sự đánh giá cao cơ sở vật chất của trường, nó đáp ứng tốt nhu cầu học tập và giải trí của sinh viên.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_00785_0,vsfc_00785,Tôi cảm thấy học phí hợp lí với chất lượng đào tạo của trường.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.96,FALSE,vsfc_reannotated
vsfc_00786_0,vsfc_00786,Chương trình đào tạo giúp tôi có cơ hội học tập và trau dồi kinh nghiệm ngoài lớp học.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.94,FALSE,vsfc_reannotated
vsfc_00787_0,vsfc_00787,Cơ hội để đi du học và tham gia các chương trình trao đổi với các trường đại học nước ngoài.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.92,FALSE,vsfc_reannotated
vsfc_00788_0,vsfc_00788,The lecture halls are equipped with the necessary tools for effective learning.,formal,ASSESSMENT#Exams,ASSESSMENT,Exams,10,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00789_0,vsfc_00789,Thầy luôn đưa ra những bài giảng bổ ích và thật sự giúp ích cho sinh viên.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.97,FALSE,vsfc_reannotated
vsfc_00790_0,vsfc_00790,Từng môn học đều giúp mình phát triển kỹ năng và kiến thức mới.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.97,FALSE,vsfc_reannotated
vsfc_00791_0,vsfc_00791,Các thiết bị cần thiết thường xuyên bị hỏng hoặc mất.,formal,ASSESSMENT#Exams,ASSESSMENT,Exams,10,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_00792_0,vsfc_00792,Cô ấy hay làm việc sai sót và không bao giờ tự sửa chữa lỗi của mình.,colloquial,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.96,FALSE,vsfc_reannotated
vsfc_00793_0,vsfc_00793,Tôi thấy chương trình học của trường là rất bài bản và hữu ích.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.97,FALSE,vsfc_reannotated
vsfc_00794_0,vsfc_00794,The course content fosters creativity and innovation.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.96,FALSE,vsfc_reannotated
vsfc_00795_0,vsfc_00795,Chương trình đào tạo giúp tôi phát triển những kỹ năng mà tôi cần.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.96,FALSE,vsfc_reannotated
vsfc_00796_0,vsfc_00796,"Thấy mấy bạn này luôn có thái độ cực kì lạnh lùng, không thân thiện với người khác.",colloquial,OTHERS#General,OTHERS,General,13,negative,0,FALSE,negative,,0.94,FALSE,vsfc_reannotated
vsfc_00797_0,vsfc_00797,Tôi cảm thấy mình đang ở trong một nơi sang trọng và hiện đại khi đến trường.,colloquial,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00798_0,vsfc_00798,Các phòng học của trường quá ẩm ướt và mốc meo.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.96,FALSE,vsfc_reannotated
vsfc_00799_0,vsfc_00799,Môn học tập trung vào việc thực hành và ứng dụng kiến thức vào thực tế.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_00800_0,vsfc_00800,Chương trình đào tạo đa dạng và linh hoạt giúp tôi có thể tùy chọn các môn học phù hợp với sở thích và tầm nhìn của mình,colloquial,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00801_0,vsfc_00801,Các đợt đánh giá và phản hồi từ sinh viên có thể được sử dụng để cải thiện chương trình đào tạo,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_00802_0,vsfc_00802,Các khu vực lưu trú của trường được trang bị đầy đủ tiện nghi để đảm bảo sự thoải mái cho sinh viên.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.7,FALSE,vsfc_reannotated
vsfc_00803_0,vsfc_00803,Anh/chị rất dễ thương và nhiệt tình.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_00804_0,vsfc_00804,Họ có khả năng nói chuyện rõ ràng và thuyết phục được người khác.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_00805_0,vsfc_00805,Môn học giúp sinh viên phát triển tư duy phán đoán và xử lý tình huống trong công việc.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_00806_0,vsfc_00806,Nhà hàng của trường cung cấp các món ăn ngon và đa dạng.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.6,FALSE,vsfc_reannotated
